,TranscriptionFlux,TranslationFlux
b0002,1.6023667167991606e-08,0.0
b0003,1.6023667167991606e-08,5.405990873031333e-07
b0004,1.6023667167991606e-08,1.2552825543366168e-09
b0007,-6.232381335962165e-31,-2.102652050010425e-29
b0008,0.0,0.0
b0009,-7.116726159899186e-32,-2.4010082250791347e-30
b0014,1.8385213029625612e-13,3.101359158140524e-12
b0015,1.8385213029625612e-13,6.202718316281048e-12
b0019,0.0,0.0
b0023,1.2835895288631484e-07,4.330515109309093e-06
b0025,1.668201752835064e-11,5.628102079039609e-10
b0026,4.702488727915163e-10,1.5865039430189577e-08
b0027,4.702488727915163e-10,1.537344398818522e-10
b0029,4.702488727915163e-10,2.6711062194724126e-10
b0030,0.0,0.0
b0031,3.441126975572644e-09,1.1609515367398434e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,-1.7625519210465802e-31
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367728286600993e-10,0.0
b0051,2.0367728286600993e-10,3.701294965221448e-12
b0052,2.0367728286600993e-10,2.5203509083257476e-09
b0053,2.0367728286600993e-10,6.871570163520059e-09
b0058,8.08539733443315e-14,2.727814035109917e-12
b0061,1.6743831904133009e-40,0.0
b0062,1.6743831904133009e-40,-3.262246333201487e-39
b0063,1.6743831904133009e-40,-1.3128191513091977e-29
b0066,4.264983979975006e-32,1.4389006104312148e-30
b0067,4.264983979975006e-32,1.4388977090423877e-30
b0068,4.264983979975006e-32,7.194503052156074e-31
b0070,0.0,0.0
b0071,1.7567287544828294e-10,5.926770391297516e-09
b0072,1.7567287544828294e-10,5.926770391297516e-09
b0073,1.7567287544828294e-10,2.507267403450625e-09
b0074,1.7567287544828294e-10,1.5545611846166622e-09
b0077,-8.900111987091796e-43,8.177270719276717e-41
b0078,-8.900111987091796e-43,-1.4746376291783897e-40
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,4.355144025860806e-43
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303390026729845e-09,2.1266086343660208e-07
b0099,6.303390026729845e-09,1.1648221815033697e-10
b0103,2.176949821555421e-12,7.344492832380054e-11
b0104,0.0,0.0
b0109,3.759301571598645e-08,1.2682958134346882e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532014253049226e-09,2.541116205213191e-07
b0115,7.532014253049226e-09,2.541116205213191e-07
b0116,4.118074806183046e-09,1.3893370714262133e-07
b0118,-2.5376579722981085e-31,-8.561433343125441e-30
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,1.2570849911952341e-30,4.2410941067812855e-29
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.14920643173455e-12,1.0624647309984283e-10
b0133,3.2780471330166695e-12,6.796048193030706e-11
b0134,3.2780471330166695e-12,1.1059324121418201e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,2.4620494539763567e-45,7.898165128754249e-44
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,-7.572720819143771e-31
b0154,2.2588196495501967e-14,7.62070147942466e-13
b0155,0.0,-4.264604783589883e-30
b0156,1.2984945087487717e-13,4.380800842518375e-12
b0158,1.9638912812152168e-13,0.0
b0159,1.9638912812152168e-13,6.625685762546935e-12
b0160,0.0,0.0
b0166,1.0110827751429666e-10,3.411144400964964e-09
b0168,1.1122031832376132e-13,3.752299766653567e-12
b0169,1.2835895288631484e-07,4.330515109309093e-06
b0170,1.2835895288631484e-07,2.6159691064194745e-07
b0171,0.0,0.0
b0172,1.888193851626319e-12,6.370301268361386e-11
b0173,4.008245320065741e-08,1.352283306310204e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.017247282820421e-11,6.80569577815395e-10
b0177,2.036772828660099e-10,6.871570163520059e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965498e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805389113030894e-15,4.320223076584068e-14
b0194,5.827118078607928e-10,1.9659262027082338e-08
b0197,0.0,0.0
b0198,0.0,3.9442194582592854e-36
b0199,0.0,-1.1588478586459601e-35
b0200,0.0,0.0
b0201,1.3939242264165192e-06,
b0202,1.3939242264165192e-06,
b0203,1.3939242264165192e-06,
b0204,1.3939242264165192e-06,
b0205,1.3939242264165192e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808679895e-09,5.342755133976814e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.198717314217192e-10,2.766045406869083e-08
b0241,0.0,0.0
b0242,2.3492544461538013e-08,2.4715948998678713e-07
b0243,2.3492544461538013e-08,7.925806222251647e-07
b0244,4.162853893253279e-07,
b0260,8.895934609913695e-31,2.2003166369690045e-29
b0261,8.895934609913695e-31,3.0012693601339153e-29
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,-5.823445388587968e-31,-1.9646871275003415e-29
b0323,0.0,0.0
b0331,-6.7246478550348715e-31,-2.2687306561937752e-29
b0333,-6.7246478550348715e-31,-1.5303337729632245e-29
b0334,-6.7246478550348715e-31,-1.0874352009493347e-29
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3786699579148623e-09,4.651293072473622e-08
b0340,1.3786699579148623e-09,0.0
b0341,0.0,0.0
b0343,7.899385190347672e-31,2.66505811646429e-29
b0344,5.611915494089422e-31,1.8933221479957312e-29
b0347,1.4431889185380217e-13,4.475238383134822e-29
b0348,1.4431889185380217e-13,1.487294187340985e-28
