,TranscriptionFlux,TranslationFlux
b0002,1.6023127260581144e-08,0.0
b0003,1.6023127260581144e-08,5.405808721561097e-07
b0004,1.6023127260581144e-08,1.2552402583786315e-09
b0007,-1.652183394523882e-30,-5.574060081085373e-29
b0008,0.0,0.0
b0009,1.1201985053214604e-33,3.7792740153176354e-32
b0014,1.8384728140937476e-13,3.1012773633867073e-12
b0015,1.8384728140937476e-13,6.202554726773415e-12
b0019,0.0,0.0
b0023,1.2835883315133498e-07,4.3305110697456055e-06
b0025,1.6681797907800686e-11,5.628027984472109e-10
b0026,4.702398515290522e-10,1.5864735075000266e-08
b0027,4.702398515290522e-10,1.5373443975252248e-10
b0029,4.702398515290522e-10,2.671106455911638e-10
b0030,0.0,0.0
b0031,3.44111012647319e-09,1.1609458522684355e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367504039180391e-10,0.0
b0051,2.0367504039180391e-10,3.701291512603083e-12
b0052,2.0367504039180391e-10,2.5203614761804635e-09
b0053,2.0367504039180391e-10,6.871494507960295e-09
b0058,8.085346372656734e-14,2.7277968418610003e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567125774755344e-10,5.926715814056943e-09
b0072,1.7567125774755344e-10,5.926715814056943e-09
b0073,1.7567125774755344e-10,2.507244315035312e-09
b0074,1.7567125774755344e-10,1.5545468692890628e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.3033842888560395e-09,2.126606698548639e-07
b0099,6.3033842888560395e-09,1.1648221815033697e-10
b0103,2.176949821555399e-12,7.344492832379981e-11
b0104,0.0,0.0
b0109,3.759301676835847e-08,1.26829584893913e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.531999000884252e-09,2.5411110595081675e-07
b0115,7.531999000884252e-09,2.5411110595081675e-07
b0116,4.118063660084682e-09,1.3893333110069914e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,1.2222232286736394e-44,4.123457662790912e-43
b0124,2.508587716886133e-38,1.9517799375423564e-35
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345176e-12,1.0624647309984175e-10
b0133,3.278047133016636e-12,6.796048193030636e-11
b0134,3.278047133016636e-12,1.1059324121418089e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2587934119095708e-14,7.620612960083696e-13
b0155,0.0,0.0
b0156,1.298485053065619e-13,4.380768941370977e-12
b0158,1.9638887623175694e-13,-5.69891360147854e-36
b0159,1.9638887623175694e-13,6.62567726440631e-12
b0160,0.0,0.0
b0166,1.011077824487453e-10,3.4111276986718867e-09
b0168,1.1119679799601704e-13,3.751506248691772e-12
b0169,1.2835883315133498e-07,4.3305110697456055e-06
b0170,1.2835883315133498e-07,2.615966922606756e-07
b0171,0.0,0.0
b0172,1.8881454740964352e-12,6.370138054483893e-11
b0173,4.0082456748649674e-08,1.3522834260107295e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472819282733e-11,6.805695775144063e-10
b0177,2.0367504039180391e-10,6.871494507960295e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965573e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2804467246119778e-15,4.319912061380408e-14
b0194,5.827117520556015e-10,1.965926014435255e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.394019038431588e-06,
b0202,1.394019038431588e-06,
b0203,1.394019038431588e-06,
b0204,1.394019038431588e-06,
b0205,1.394019038431588e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808343166e-09,5.34275513386321e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.197528203398414e-10,2.7656442301493005e-08
b0241,0.0,0.0
b0242,2.3492542211702124e-08,2.471594663167972e-07
b0243,2.3492542211702124e-08,7.925805463212399e-07
b0244,4.162491087386475e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3785373046950654e-09,4.650845533163187e-08
b0340,1.3785373046950654e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.443207907417444e-13,0.0
b0348,1.443207907417444e-13,0.0
b0349,1.443207907417444e-13,0.0
b0350,1.443207907417444e-13,0.0
b0351,1.443207907417444e-13,4.8690282278018914e-12
b0352,1.443207907417444e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2404831925986497e-14,4.185084941562475e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.3952364182734384e-08,1.145469192322868e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.491067089700261e-14,2.1899262556607326e-12
b0406,3.8946402538201566e-13,1.3139557533964394e-11
b0408,1.795365932322946e-09,6.057122718622809e-08
b0409,1.795365932322946e-09,6.057122718622809e-08
b0411,0.0,0.0
b0414,1.9327285874474103e-09,6.520550504605261e-08
b0415,1.9327285874474103e-09,1.0981817883998211e-10
b0416,1.9327285874474103e-09,8.787115007055327e-12
b0417,1.9327285874474103e-09,1.171225122243782e-09
b0418,1.9327285874474103e-09,5.139254323380868e-10
b0420,2.042282992522254e-08,6.890160100040471e-07
b0421,2.042282992522254e-08,5.448615126686717e-11
b0423,2.295316610738812e-13,7.743833242591307e-12
b0425,1.6080941534023742e-12,5.4253138342974584e-11
b0428,1.2405037899331437e-09,4.0848490500069806e-14
b0429,1.2405037899331437e-09,4.185154431898935e-08
b0430,1.2405037899331437e-09,4.185154431898935e-08
b0431,1.2405037899331437e-09,4.185154431898935e-08
b0432,1.2405037899331437e-09,4.185154431898935e-08
b0433,0.0,0.0
b0436,1.2835883315133498e-07,4.3305110697456055e-06
b0444,4.2191936083051763e-10,1.4234520661794783e-08
b0446,-1.3080572617549812e-44,4.5989015323516265e-43
b0451,0.0,0.0
b0452,1.5105466890614191e-09,5.096212701338361e-08
b0455,4.313201442753872e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.25828959233577e-08,2.7861436271090808e-06
b0475,6.901846659915823e-16,2.3285131711359244e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,1.797764826083923e-38,6.850075894956944e-34
b0485,0.0,0.0
b0494,8.471993594300697e-30,2.8582420969562593e-28
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5516909559908525e-08,5.347958105110696e-08
b0523,1.5516909559908525e-08,5.235023330120262e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600904404857305e-11,2.564358046672564e-09
b0529,3.0792103214926854e-09,1.0388497663871382e-07
b0536,2.301561477275674e-09,
b0572,-1.1061672201499195e-38,-3.731935912973925e-37
b0573,-1.1061672201499195e-38,0.0
b0574,-1.1061672201499195e-38,0.0
b0575,-1.1061672201499195e-38,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
