,TranscriptionFlux,TranslationFlux
b0002,1.6023652471135435e-08,0.0
b0003,1.6023652471135435e-08,5.405985914673831e-07
b0004,1.6023652471135435e-08,1.255281402995481e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8387053151983461e-13,3.1016695641345923e-12
b0015,1.8387053151983461e-13,6.2033391282691846e-12
b0019,0.0,0.0
b0023,1.2835883052406544e-07,4.330510981107998e-06
b0025,1.6682080060078593e-11,5.628123175705375e-10
b0026,4.702484332778131e-10,1.5865024602079113e-08
b0027,4.702484332778131e-10,1.537344399633136e-10
b0029,4.702484332778131e-10,2.671106163113874e-10
b0030,0.0,0.0
b0031,3.441124741527247e-09,1.1609507830279183e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367869534181322e-10,0.0
b0051,2.0367869534181322e-10,3.7012914368444435e-12
b0052,2.0367869534181322e-10,2.5203479868670276e-09
b0053,2.0367869534181322e-10,6.871617816976792e-09
b0058,8.085388232991954e-14,2.7278109645076934e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.756726920371251e-10,5.9267642034565256e-09
b0072,1.756726920371251e-10,5.9267642034565256e-09
b0073,1.756726920371251e-10,2.507264785739631e-09
b0074,1.756726920371251e-10,1.5545595615780114e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303393641602461e-09,2.12660985393506e-07
b0099,6.303393641602461e-09,1.1648221815033697e-10
b0103,2.176949821555439e-12,7.344492832380115e-11
b0104,0.0,0.0
b0109,3.759301560206757e-08,1.2682958095913458e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532073070119527e-09,2.541136048644904e-07
b0115,7.532073070119527e-09,2.541136048644904e-07
b0116,4.118109376469988e-09,1.3893487345900653e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345754e-12,1.0624647309984369e-10
b0133,3.278047133016696e-12,6.796048193030761e-11
b0134,3.278047133016696e-12,1.1059324121418292e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588357698587236e-14,7.620755865377547e-13
b0155,0.0,0.0
b0156,1.29850590357619e-13,4.380839285861198e-12
b0158,1.963889394393578e-13,0.0
b0159,1.963889394393578e-13,6.6256793968751735e-12
b0160,0.0,0.0
b0166,1.0110821187287058e-10,3.4111421863848277e-09
b0168,1.1122028794896065e-13,3.752298741882561e-12
b0169,1.2835883052406544e-07,4.330510981107998e-06
b0170,1.2835883052406544e-07,2.6159666161396063e-07
b0171,0.0,0.0
b0172,1.8881914197090647e-12,6.370293063671196e-11
b0173,4.00824523549447e-08,1.352283277777939e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472833823615e-11,6.805695780049799e-10
b0177,2.036786953418132e-10,6.871617816976792e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805359516465285e-15,4.3202130914313635e-14
b0194,5.827112458651534e-10,1.965924306673284e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939210572255877e-06,
b0202,1.3939210572255877e-06,
b0203,1.3939210572255877e-06,
b0204,1.3939210572255877e-06,
b0205,1.3939210572255877e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808893224e-09,5.342755134048786e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.199173490972584e-10,2.7661993096773654e-08
b0241,0.0,0.0
b0242,2.3492521804184297e-08,2.4715925161414095e-07
b0243,2.3492521804184297e-08,7.925798578218223e-07
b0244,4.1628466462354124e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3786813567774095e-09,4.6513315294299777e-08
b0340,1.3786813567774095e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431875301739142e-13,0.0
b0348,1.4431875301739142e-13,0.0
b0349,1.4431875301739142e-13,0.0
b0350,1.4431875301739142e-13,0.0
b0351,1.4431875301739142e-13,4.868959479998167e-12
b0352,1.4431875301739142e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2405064547189127e-14,4.1851634222301715e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.3952334688971166e-08,1.145468197275897e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.490975439665518e-14,2.189895335195015e-12
b0406,3.894585263799311e-13,1.313937201117009e-11
b0408,1.7953775852496993e-09,6.057162032729257e-08
b0409,1.7953775852496993e-09,6.057162032729257e-08
b0411,0.0,0.0
b0414,1.932730861015741e-09,6.520558175065159e-08
b0415,1.932730861015741e-09,1.0981830802477047e-10
b0416,1.932730861015741e-09,8.345313291474743e-12
b0417,1.932730861015741e-09,1.1712259167042313e-09
b0418,1.932730861015741e-09,5.139254330427496e-10
b0420,2.042282734639148e-08,6.89015923000635e-07
b0421,2.042282734639148e-08,5.448615309621323e-11
b0423,2.295282210985295e-13,7.743717186290587e-12
b0425,1.6080941534024037e-12,5.425313834297558e-11
b0428,1.2405314972491603e-09,4.0849402872965624e-14
b0429,1.2405314972491603e-09,4.185247909562901e-08
b0430,1.2405314972491603e-09,4.185247909562901e-08
b0431,1.2405314972491603e-09,4.185247909562901e-08
b0432,1.2405314972491603e-09,4.185247909562901e-08
b0433,0.0,0.0
b0436,1.2835883052406544e-07,4.330510981107998e-06
b0444,4.2191340357825935e-10,1.4234319678767622e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466891327064e-09,5.096212701578867e-08
b0455,4.313209674630983e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258560557130364e-08,2.786235043960862e-06
b0475,6.902000816354568e-16,2.32856517972373e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.551905567449411e-08,5.3486977711407227e-08
b0523,1.551905567449411e-08,5.235747376353906e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600892555976136e-11,2.564354049151723e-09
b0529,3.079382699193648e-09,1.0389079223802918e-07
b0536,2.3015849414629904e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
