,TranscriptionFlux,TranslationFlux
b0002,1.6023667611496055e-08,0.0
b0003,1.6023667611496055e-08,5.405991022658818e-07
b0004,1.6023667611496055e-08,1.2552825890804363e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.83854318318824e-13,3.1013960673882883e-12
b0015,1.83854318318824e-13,6.2027921347765766e-12
b0019,0.0,0.0
b0023,1.2835895552537045e-07,4.330515198344333e-06
b0025,1.6682027064272122e-11,5.628105296224786e-10
b0026,4.702488858645835e-10,1.5865039871242683e-08
b0027,4.702488858645835e-10,1.5373443989259403e-10
b0029,4.702488858645835e-10,2.671106219697249e-10
b0030,0.0,0.0
b0031,3.4411271209204044e-09,1.1609515857765999e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367746912078023e-10,0.0
b0051,2.0367746912078023e-10,3.7012950413199434e-12
b0052,2.0367746912078023e-10,2.520350921400515e-09
b0053,2.0367746912078023e-10,6.871576447297535e-09
b0058,8.085397353886612e-14,2.727814041673036e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567287736705793e-10,5.926770456032261e-09
b0072,1.7567287736705793e-10,5.926770456032261e-09
b0073,1.7567287736705793e-10,2.507267430836082e-09
b0074,1.7567287736705793e-10,1.5545612015962508e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303390503390007e-09,2.1266087951794263e-07
b0099,6.303390503390007e-09,1.1648221815033697e-10
b0103,2.1769498215554235e-12,7.344492832380062e-11
b0104,0.0,0.0
b0109,3.7593015713947726e-08,1.2682958133659067e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532022139189016e-09,2.541118865802636e-07
b0115,7.532022139189016e-09,2.541118865802636e-07
b0116,4.1180794010680876e-09,1.3893386216273212e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.149206431734553e-12,1.0624647309984294e-10
b0133,3.278047133016673e-12,6.796048193030712e-11
b0134,3.278047133016673e-12,1.1059324121418213e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588217766248416e-14,7.620708655650923e-13
b0155,0.0,0.0
b0156,1.2984959505623175e-13,4.3808057068423695e-12
b0158,1.9638913199029528e-13,0.0
b0159,1.9638913199029528e-13,6.625685893069833e-12
b0160,0.0,0.0
b0166,1.0110828178495038e-10,3.4111445450463082e-09
b0168,1.1122032742712759e-13,3.752300073778736e-12
b0169,1.2835895552537045e-07,4.330515198344333e-06
b0170,1.2835895552537045e-07,2.6159691607582236e-07
b0171,0.0,0.0
b0172,1.8881937896303883e-12,6.370301059202374e-11
b0173,4.0082453204031295e-08,1.3522833064240306e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472828945207e-11,6.805695778403944e-10
b0177,2.0367746912078023e-10,6.871576447297535e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
