,TranscriptionFlux,TranslationFlux
b0002,1.602366804085525e-08,0.0
b0003,1.602366804085525e-08,5.40599116751404e-07
b0004,1.602366804085525e-08,1.2552826227161265e-09
b0007,-1.3599226851144795e-36,-4.588044388766845e-35
b0008,0.0,0.0
b0009,5.680594084515313e-33,1.9164926138531708e-31
b0014,1.8388072831196679e-13,3.101841571467941e-12
b0015,1.8388072831196679e-13,6.203683142935882e-12
b0019,0.0,9.125903544019784e-36
b0023,1.283589604159754e-07,4.330515363341306e-06
b0025,1.6682311091043812e-11,5.628201119866113e-10
b0026,4.702488835375703e-10,1.5865039792734985e-08
b0027,4.702488835375703e-10,1.5373444051911487e-10
b0029,4.702488835375703e-10,2.6711062478821613e-10
b0030,0.0,0.0
b0031,3.4411277253042e-09,1.1609517896808153e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,1.9782552307232146e-29
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0368833249145224e-10,0.0
b0051,2.0368833249145224e-10,3.7012951823429974e-12
b0052,2.0368833249145224e-10,2.5203552260866613e-09
b0053,2.0368833249145224e-10,6.871942950683355e-09
b0058,8.085395881612062e-14,2.7278135449638436e-12
b0061,-3.5720174728817085e-40,0.0
b0062,-3.5720174728817085e-40,0.0
b0063,-3.5720174728817085e-40,0.0
b0066,2.3880368399956614e-38,0.0
b0067,2.3880368399956614e-38,8.056648472621279e-37
b0068,2.3880368399956614e-38,0.0
b0070,0.0,0.0
b0071,1.75672831335632e-10,5.9267689030452595e-09
b0072,1.75672831335632e-10,5.9267689030452595e-09
b0073,1.75672831335632e-10,2.5072667738587687e-09
b0074,1.75672831335632e-10,1.5545607942558015e-09
b0077,-2.6700335961275386e-43,1.1522517831708102e-40
b0078,-2.6700335961275386e-43,-1.9661835055711864e-41
b0082,-6.724291952743899e-47,-1.4568244507641523e-45
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303418299812807e-09,2.1266181730082582e-07
b0099,6.303418299812807e-09,1.1648221815033697e-10
b0103,2.176949821555524e-12,7.344492832380402e-11
b0104,0.0,0.0
b0109,3.75930156774719e-08,1.2682958121353021e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532035811119374e-09,2.541123478375398e-07
b0115,7.532035811119374e-09,2.541123478375398e-07
b0116,4.118095971534939e-09,1.389344212094948e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,-3.14225125893656e-37,-1.060118226900952e-35
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317346986e-12,1.0624647309984785e-10
b0133,3.2780471330168246e-12,6.796048193031026e-11
b0134,3.2780471330168246e-12,1.1059324121418723e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,2.4620494539763567e-45,7.898165128754249e-44
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,-1.9095535408498034e-37
b0154,2.2588848496283866e-14,7.620921448439194e-13
b0155,0.0,-4.264604783589883e-30
b0156,1.2985288206937934e-13,4.380916602574842e-12
b0158,1.9638913472013492e-13,0.0
b0159,1.9638913472013492e-13,6.625685985167902e-12
b0160,0.0,0.0
b0166,1.0110829954314558e-10,3.4111451441641017e-09
b0168,1.1122112992521632e-13,3.752327148088866e-12
b0169,1.283589604159754e-07,4.330515363341306e-06
b0170,1.283589604159754e-07,2.6159692647638126e-07
b0171,0.0,0.0
b0172,1.8881930735045067e-12,6.370298643169928e-11
b0173,4.008245362697233e-08,1.35228332069302e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472872164124e-11,6.805695792984943e-10
b0177,2.0368833249145224e-10,6.871942950683355e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965457e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805355624528844e-15,4.3202117783878105e-14
b0194,5.827118505206128e-10,1.9659263466319658e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939218987746859e-06,
b0202,1.3939218987746859e-06,
b0203,1.3939218987746859e-06,
b0204,1.3939218987746859e-06,
b0205,1.3939218987746859e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232810337103e-09,5.342755134535915e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.20439118479944e-10,2.7679596311387722e-08
b0241,0.0,0.0
b0242,2.3492546181406573e-08,2.471595080811165e-07
b0243,2.3492546181406573e-08,7.925806802492965e-07
b0244,4.162848373774321e-07,
b0260,0.0,-1.102593528138917e-34
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,-5.823445388587968e-31,-1.9646871275003415e-29
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.379348361029587e-09,4.653581837590863e-08
b0340,1.379348361029587e-09,1.05103160122343e-28
b0341,0.0,3.0378227053549165e-29
b0343,4.2719758543128416e-32,1.441259496724811e-30
b0344,1.141477838235153e-30,3.8510652465332124e-29
b0347,1.4431891392529085e-13,4.475238383134822e-29
b0348,1.4431891392529085e-13,1.487294187340985e-28
b0349,1.4431891392529085e-13,1.09026120906187e-28
b0350,1.4431891392529085e-13,1.193528307947944e-28
b0351,1.4431891392529085e-13,4.868964908634612e-12
b0352,1.4431891392529085e-13,1.0020526044017067e-28
b0353,0.0,6.055230745394752e-29
b0355,7.305355208652915e-31,0.0
b0356,7.305355208652915e-31,2.464647022943597e-29
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2405334083256669e-14,4.185254357064614e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395236991991046e-08,1.1454693858810664e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,-3.657289510267638e-31,-1.2338794550123073e-29
b0403,0.0,3.0851458597643025e-29
b0404,0.0,0.0
b0405,6.49098267676535e-14,2.189897776814354e-12
b0406,3.89458960605921e-13,1.3139386660886124e-11
b0408,1.795406343438793e-09,6.057259055780307e-08
b0409,1.795406343438793e-09,6.057259055780307e-08
b0411,0.0,0.0
b0414,1.93273360924206e-09,6.520567446904272e-08
b0415,1.93273360924206e-09,1.0981846417975849e-10
b0416,1.93273360924206e-09,8.845767208576708e-12
b0417,1.93273360924206e-09,1.171225969277442e-09
b0418,1.93273360924206e-09,5.139254349007614e-10
b0420,2.0422828194306885e-08,6.890159516072136e-07
b0421,2.0422828194306885e-08,5.4486155988240854e-11
b0423,2.295284282060612e-13,7.743724173588905e-12
b0425,1.6080941534024665e-12,5.4253138342977706e-11
b0428,1.2405752999636942e-09,4.0850845250476303e-14
b0429,1.2405752999636942e-09,4.185395689139512e-08
b0430,1.2405752999636942e-09,4.185395689139512e-08
b0431,1.2405752999636942e-09,4.185395689139512e-08
b0432,1.2405752999636942e-09,4.185395689139512e-08
b0433,0.0,0.0
b0436,1.283589604159754e-07,4.330515363341306e-06
b0444,4.2191387398974843e-10,1.4234335549293324e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466892949258e-09,5.0962127021261553e-08
b0455,4.313224289875383e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,-8.920333180674345e-45,-9.119356961144562e-44
b0474,8.258698840358607e-08,2.78628169731817e-06
b0475,6.902244523485054e-16,2.3286474005106002e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,-1.0638703676188667e-36,3.7826250196736434e-35
b0485,0.0,0.0
b0494,5.71369500723471e-30,1.9276600503845239e-28
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5528993213079397e-08,5.352122779182231e-08
b0523,1.5528993213079397e-08,5.239100057255802e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600900258467803e-11,2.5643566477828112e-09
b0529,3.08047798415341e-09,1.0392774445648057e-07
b0536,2.3016080562934818e-09,
b0572,-1.3809148977017786e-38,-4.658866946713108e-37
b0573,-1.3809148977017786e-38,0.0
b0574,-1.3809148977017786e-38,0.0
b0575,-1.3809148977017786e-38,0.0
b0576,0.0,-1.8218777459789287e-29
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,-5.071346778665881e-31,-1.7109475697432194e-29
b0628,8.373910319357087e-16,2.8251512143522215e-14
b0630,2.0934780275680895e-16,7.062879546407375e-15
b0632,0.0,0.0
b0635,1.0970851317604726e-13,-2.1372289760953385e-28
b0636,1.0970851317604726e-13,3.701295182342993e-12
b0638,7.508017410745285e-09,0.0
b0639,7.508017410745285e-09,2.533020261312421e-07
b0642,7.508017410745285e-09,2.724946741628991e-08
b0650,0.0,0.0
b0651,-5.583512061833934e-31,-1.883739529115413e-29
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.5567770367958256e-12,1.5373444051911487e-10
b0661,5.5549929605565566e-14,1.8741178863543517e-12
b0662,0.0,0.0
b0664,5.430066818021604e-07,
b0665,5.430066818021604e-07,
b0666,5.430066818021604e-07,
b0668,5.430066818021604e-07,
b0670,5.430066818021604e-07,
b0672,5.430066818021604e-07,
b0673,5.430066818021604e-07,
b0674,5.265901722286694e-10,1.7765856186670863e-08
b0677,0.0,0.0
b0678,0.0,0.0
b0679,0.0,0.0
b0680,3.574895000969479e-10,1.206081575751341e-08
b0684,2.125774708967088e-16,7.171840599480765e-15
b0688,0.0,0.0
b0692,0.0,2.6553149928210105e-29
b0693,0.0,0.0
b0696,0.0,0.0
b0697,0.0,0.0
b0698,0.0,0.0
b0709,0.0,0.0
b0720,7.654714206502514e-09,2.5825121491962805e-07
b0721,7.000409679388455e-09,2.361765907734936e-07
b0722,7.000409679388455e-09,2.361765907734936e-07
b0723,7.000409679388455e-09,2.361765907734936e-07
b0724,7.000409679388455e-09,2.361765907734936e-07
b0726,1.1166176775037994e-08,7.126948374434935e-08
b0727,1.1166176775037994e-08,1.425389674886987e-07
b0728,1.1166176775037994e-08,3.767193183660957e-07
b0729,1.1166176775037994e-08,3.767193183660957e-07
b0731,4.644480628634942e-31,1.4655824820731517e-29
b0732,4.644480628634942e-31,1.5669334382160878e-29
b0733,0.0,0.0
b0734,0.0,0.0
b0736,0.0,0.0
b0743,2.8294825121124783e-38,
b0744,2.8294825121124783e-38,
b0745,2.8294825121124783e-38,
b0746,1.7888596387139753e-06,
b0747,1.7888596387139753e-06,
b0748,-1.368753023016734e-40,
b0749,0.0,
b0750,3.75930156774719e-08,1.2682958121353021e-06
b0751,3.75930156774719e-08,0.0
b0752,0.0,0.0
b0754,0.0,0.0
b0755,-1.1250176470249505e-41,1.0802839703451197e-39
b0756,3.999420152616144e-30,0.0
b0757,3.999420152616144e-30,1.349305912047997e-28
b0758,3.999420152616144e-30,1.6587468232444795e-28
b0759,3.999420152616144e-30,-1.7376565586486378e-28
b0763,5.609033466861803e-31,9.461749114757353e-30
b0764,5.609033466861803e-31,1.8923498229514705e-29
b0765,5.609033466861803e-31,1.8923498229514705e-29
b0766,0.0,0.0
b0767,1.6992445764345724e-08,5.732832924540001e-07
b0774,2.0240081366477622e-16,6.8285052347541936e-15
b0775,3.3545941144367106e-16,7.95017057066615e-15
b0776,3.3545941144367106e-16,7.522891299459484e-15
b0777,3.3545941144367106e-16,8.450401645854446e-15
b0778,3.3545941144367106e-16,1.1317574794361196e-14
b0781,5.6805940845302856e-33,1.9164926138540177e-31
b0783,5.6805940845302856e-33,1.9164926138522823e-31
b0784,5.6805940845302856e-33,1.9627898261799543e-33
b0785,5.6805940845302856e-33,1.9164926138549397e-31
b0789,-1.8078585023456215e-30,-6.099269574779553e-29
b0805,-3.831147044682982e-31,-1.2925347075461682e-29
b0807,5.485425658802363e-14,1.8506475911714967e-12
b0809,0.0,-1.4542593611110874e-29
b0810,0.0,-1.4542593611110874e-29
b0811,0.0,-7.271296805555437e-30
b0813,0.0,0.0
b0822,-9.962936948722276e-31,-3.361249684527114e-29
b0825,0.0,0.0
b0826,1.1361197879411552e-32,3.832988503748988e-31
b0827,1.1361197879411552e-32,1.9164926138560308e-31
b0828,0.0,0.0
b0829,0.0,0.0
b0830,0.0,0.0
b0831,0.0,0.0
b0832,0.0,0.0
b0837,0.0,1.531278016731057e-36
b0839,0.0,0.0
b0841,1.0570039466614879e-10,3.566071129974868e-09
b0842,0.0,0.0
b0849,0.0,0.0
b0854,2.1222945188913562e-59,0.0
b0855,2.1222945188913562e-59,0.0
b0856,2.1222945188913562e-59,0.0
b0857,2.1222945188913562e-59,0.0
b0859,5.485425658802363e-14,1.8506475911714967e-12
b0860,0.0,0.0
b0861,2.9697322033898304e-25,0.0
b0862,2.9697322033898304e-25,0.0
b0863,2.9697322033898304e-25,0.0
b0864,2.9697322033898304e-25,0.0
b0870,0.0,0.0
b0871,0.0,0.0
b0875,0.0,0.0
b0883,0.0,
b0884,3.0783098131925854e-11,1.038545957053083e-09
b0886,0.0,0.0
b0887,0.0,0.0
b0888,7.120349133304241e-10,2.402230527124954e-08
b0891,3.291005637685877e-10,1.110304292638053e-08
b0893,7.968329440143044e-10,2.6883182092529305e-08
b0894,0.0,2.66168008042421e-29
b0895,0.0,2.66168008042421e-29
b0896,0.0,2.661680193890808e-29
b0902,1.0628875818016216e-16,3.5859210666556205e-15
b0903,-9.507492236792207e-40,0.0
b0904,-9.507492236792207e-40,-3.1354675597882617e-38
b0907,2.9666509608316526e-08,3.266582929386889e-09
b0908,2.9666509608316526e-08,1.0008750087971092e-06
b0910,5.289752943175533e-09,1.7846324334869348e-07
b0911,1.2835896041597542e-07,4.330515363341306e-06
b0914,1.629181587703769e-11,5.496457646867847e-10
b0915,1.629181587703769e-11,3.402890128758696e-11
b0918,3.333706345925658e-09,1.1247104605018831e-07
b0928,1.7401233538508552e-09,5.870747857055916e-08
b0929,-3.222916838980684e-30,-1.0873328079899432e-28
b0930,6.379875134429231e-10,2.1524128269900195e-08
b0931,0.0,0.0
b0932,0.0,0.0
b0933,-1.3438861227846302e-42,0.0
b0934,-1.3438861227846302e-42,0.0
b0935,-1.3438861227846302e-42,0.0
b0936,-1.3438861227846302e-42,0.0
b0937,-1.3438861227846302e-42,-3.412789546400679e-46
b0945,7.135183071180599e-10,2.4072351326206852e-08
b0948,2.1941702635209478e-13,7.402590364685995e-12
b0954,0.0,0.0
b0957,0.0,0.0
b0963,-5.355919551350668e-31,-1.8069554183657486e-29
b0967,1.0970851317604726e-13,3.701295182342993e-12
b0968,0.0,0.0
b0969,4.826607798892161e-14,1.628378662322359e-12
b0971,4.146570230707586e-07,
b0972,0.0,0.0
b0973,0.0,0.0
b0974,0.0,1.6555669597087603e-34
b0978,0.0,0.0
b0979,0.0,0.0
b0980,0.0,1.0795703929909126e-29
b0996,0.0,0.0
b0997,0.0,0.0
b0998,0.0,0.0
b1002,2.9311445348826713e-30,9.888960146878468e-29
b1006,-7.91809046007219e-31,-2.6713688140310945e-29
b1007,-7.91809046007219e-31,0.0
b1008,-7.91809046007219e-31,0.0
b1009,-7.91809046007219e-31,0.0
b1010,-7.91809046007219e-31,0.0
b1011,-7.91809046007219e-31,0.0
b1012,-7.91809046007219e-31,0.0
b1014,0.0,0.0
b1015,0.0,0.0
b1032,5.958454434975831e-07,
b1033,0.0,0.0
b1054,0.0,0.0
b1059,0.0,0.0
b1062,3.172689669958535e-11,1.0703873975252066e-09
b1064,0.0,0.0
b1069,1.3338496978596195e-11,4.500080547746735e-10
b1084,1.4018503892543627e-11,4.72949814185037e-10
b1086,1.645627697640708e-13,5.551942773514486e-12
b1089,1.283589604159754e-07,4.330515363341306e-06
b1090,0.0,0.0
b1091,2.6227289668113525e-16,8.848441938022472e-15
b1092,6.666695443726805e-12,2.2491789391419267e-10
b1093,1.3139438780699122e-09,7.585143214395993e-10
b1094,1.3139436157970156e-09,4.4329223268351004e-08
b1095,0.0,0.0
b1096,6.412315844790972e-10,8.259395449556201e-11
b1098,6.412315844790972e-10,2.1633575241240533e-08
b1101,1.191826958237195e-08,4.020930783767979e-07
b1102,0.0,0.0
b1106,0.0,0.0
