,TranscriptionFlux,TranslationFlux
b0002,1.6023405258532965e-08,0.0
b0003,1.6023405258532965e-08,5.405902511227002e-07
b0004,1.6023405258532965e-08,1.255262036538113e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8413835181046637e-13,3.106187362811976e-12
b0015,1.8413835181046637e-13,6.212374725623952e-12
b0019,0.0,0.0
b0023,1.283650770941785e-07,4.330721725007412e-06
b0025,1.6647736410861868e-11,5.616536473843326e-10
b0026,4.70229417882378e-10,1.5864383069444342e-08
b0027,4.70229417882378e-10,1.5373451403708132e-10
b0029,4.70229417882378e-10,2.6711032146887864e-10
b0030,0.0,0.0
b0031,3.441043764164029e-09,1.1609234632588612e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0496307525373456e-10,0.0
b0051,2.0496307525373456e-10,3.701471559835396e-12
b0052,2.0496307525373456e-10,2.5208910324038524e-09
b0053,2.0496307525373456e-10,6.914949633648705e-09
b0058,8.085691086794205e-14,2.7279131399256967e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7574960962842171e-10,5.929359213650919e-09
b0072,1.7574960962842171e-10,5.929359213650919e-09
b0073,1.7574960962842171e-10,2.5083625816794866e-09
b0074,1.7574960962842171e-10,1.5552402193149487e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.30667955624984e-09,2.1277184406528854e-07
b0099,6.30667955624984e-09,1.1648221815033697e-10
b0103,2.176949821568647e-12,7.344492832424676e-11
b0104,0.0,0.0
b0109,3.759299927887037e-08,1.2682952588868525e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.629960686035413e-09,2.5741609207092175e-07
b0115,7.629960686035413e-09,2.5741609207092175e-07
b0116,4.162602810695424e-09,1.404359724072735e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317536825e-12,1.0624647310048831e-10
b0133,3.278047133036585e-12,6.796048193071994e-11
b0134,3.278047133036585e-12,1.105932412148539e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.257874326098838e-14,7.617512190795203e-13
b0155,0.0,0.0
b0156,1.2942287537620977e-13,4.366409235227247e-12
b0158,1.9639399175512137e-13,0.0
b0159,1.9639399175512137e-13,6.625849849572545e-12
b0160,0.0,0.0
