,TranscriptionFlux,TranslationFlux
b0002,1.6023682679056592e-08,0.0
b0003,1.6023682679056592e-08,5.405996106082849e-07
b0004,1.6023682679056592e-08,1.2552837694622853e-09
b0007,1.7713055236767715e-36,5.975948822423536e-35
b0008,0.0,0.0
b0009,-6.236190348598914e-32,-2.103937117115973e-30
b0014,1.8388786569796748e-13,3.1019619703852815e-12
b0015,1.8388786569796748e-13,6.203923940770563e-12
b0019,0.0,0.0
b0023,1.2835907381148222e-07,4.330519189026578e-06
b0025,1.66825030295273e-11,5.628265875185794e-10
b0026,4.702493136508295e-10,1.586505430369761e-08
b0027,4.702493136508295e-10,1.5373444069589503e-10
b0029,4.702493136508295e-10,2.6711062958306523e-10
b0030,0.0,0.0
b0031,3.441130244794027e-09,1.1609526396946647e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,-3.8101017732877415e-37
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.036913977177979e-10,0.0
b0051,2.036913977177979e-10,3.701298452159469e-12
b0052,2.036913977177979e-10,2.520354016030449e-09
b0053,2.036913977177979e-10,6.872046363875071e-09
b0058,8.085402578866921e-14,2.7278158044527774e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567295711799733e-10,5.9267731466326465e-09
b0072,1.7567295711799733e-10,5.9267731466326465e-09
b0073,1.7567295711799733e-10,2.5072685690706008e-09
b0074,1.7567295711799733e-10,1.5545619073267999e-09
b0077,3.5600447948367184e-43,5.20371773044882e-41
b0078,3.5600447948367184e-43,-5.898550516713559e-41
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303426142885748e-09,2.126620819068008e-07
b0099,6.303426142885748e-09,1.1648221815033697e-10
b0103,2.176949821555552e-12,7.344492832380496e-11
b0104,0.0,0.0
b0109,3.759301572944557e-08,1.268295813888766e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532033729304334e-09,2.5411227760222485e-07
b0115,7.532033729304334e-09,2.5411227760222485e-07
b0116,4.118097285810965e-09,1.3893446554993276e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,1.699178084297454e-49,2.4646527232441296e-48
b0124,3.612570057786142e-38,-1.8641309007424122e-37
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.149206431734739e-12,1.0624647309984921e-10
b0133,3.2780471330168666e-12,6.796048193031113e-11
b0134,3.2780471330168666e-12,1.1059324121418865e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,3.150236239327167e-30,1.062812162731021e-28
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588936039873467e-14,7.620950983491402e-13
b0155,0.0,0.0
b0156,1.2985373781701617e-13,4.3809454733936525e-12
b0158,1.9663725249786872e-13,0.0
b0159,1.9663725249786872e-13,6.6340568682360746e-12
b0160,0.0,0.0
b0166,1.0110837357158988e-10,3.411147641701588e-09
b0168,1.1122241330455726e-13,3.7523704461487375e-12
b0169,1.2835907381148222e-07,4.330519189026578e-06
b0170,1.2835907381148222e-07,2.615971574864252e-07
b0171,0.0,0.0
b0172,1.888194907402113e-12,6.370304830289029e-11
b0173,4.008245434648439e-08,1.352283344967586e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472884358847e-11,6.805695797099141e-10
b0177,2.036913977177979e-10,6.872046363875071e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965425e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.280535244647801e-15,4.320210706191688e-14
b0194,5.827124770238244e-10,1.9659284602995852e-08
b0197,0.0,-2.85342191667833e-35
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939221697992736e-06,
b0202,1.3939221697992736e-06,
b0203,1.3939221697992736e-06,
