,TranscriptionFlux,TranslationFlux
b0002,1.602261389565952e-08,0.0
b0003,1.602261389565952e-08,5.405635524873238e-07
b0004,1.602261389565952e-08,1.25520004174012e-09
b0007,2.8500870032277375e-36,9.615491987734255e-35
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8162563668771097e-13,3.0638009512691867e-12
b0015,1.8162563668771097e-13,6.1276019025383735e-12
b0019,0.0,0.0
b0023,1.2836196247448463e-07,4.330616645405712e-06
b0025,1.697651790073703e-11,5.727459255429632e-10
b0026,4.703253020737678e-10,1.5867617966038777e-08
b0027,4.703253020737678e-10,1.5373477209698417e-10
b0029,4.703253020737678e-10,2.6711540137832944e-10
b0030,0.0,0.0
b0031,3.4409692898156366e-09,1.1608983374469317e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0943762765577058e-10,0.0
b0051,2.0943762765577058e-10,3.701381748210011e-12
b0052,2.0943762765577058e-10,2.5200323469879686e-09
b0053,2.0943762765577058e-10,7.0659100173904935e-09
b0058,8.08501701818e-14,2.727685725767752e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,-7.00260364706958e-38
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7561746533627445e-10,5.924900990512721e-09
b0072,1.7561746533627445e-10,5.924900990512721e-09
b0073,1.7561746533627445e-10,2.5064765701059445e-09
b0074,1.7561746533627445e-10,1.5540708504706317e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.3181311168805e-09,2.131581915324587e-07
b0099,6.3181311168805e-09,1.1648221815033697e-10
b0103,2.1989848578833717e-12,7.418833620931734e-11
b0104,0.0,0.0
b0109,3.759300934773e-08,1.2682955985853914e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.76650450202845e-09,2.6202274431405966e-07
b0115,7.76650450202845e-09,2.6202274431405966e-07
b0116,4.254873587007173e-09,1.4354896127155328e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.181082627244608e-12,1.0732189747172796e-10
b0133,3.3112274511597617e-12,6.864837637480526e-11
b0134,3.3112274511597617e-12,1.1171266347355184e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.3241467493590945e-14,7.841099033633703e-13
b0155,0.0,0.0
b0156,1.3419417628303763e-13,4.527381183061523e-12
b0158,1.968082474471354e-13,0.0
b0159,1.968082474471354e-13,6.6398258169129205e-12
b0160,0.0,0.0
b0166,1.011036443416783e-10,3.410988089125574e-09
