,TranscriptionFlux,TranslationFlux
b0002,1.6023644718732325e-08,-3.1216983886808657e-41
b0003,1.6023644718732325e-08,5.40598329920385e-07
b0004,1.6023644718732325e-08,1.2552807956778006e-09
b0007,-7.327429364974491e-31,-2.472094299921659e-29
b0008,0.0,0.0
b0009,-5.988583079802717e-32,-2.020400519581007e-30
b0014,1.8389446773588335e-13,3.1020733386393224e-12
b0015,1.8389446773588335e-13,6.204146677278645e-12
b0019,0.0,-9.402682305069892e-28
b0023,1.2835876165954424e-07,4.3305086577885655e-06
b0025,1.668217198049212e-11,5.628154187390238e-10
b0026,4.702482027898268e-10,1.586501682598181e-08
b0027,4.702482027898268e-10,1.5373444010425645e-10
b0029,4.702482027898268e-10,2.671106129288634e-10
b0030,0.0,0.0
b0031,3.4411239031751016e-09,1.160950500188541e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0368113917782399e-10,0.0
b0051,2.0368113917782399e-10,3.70128945110134e-12
b0052,2.0368113917782399e-10,2.5203461579515635e-09
b0053,2.0368113917782399e-10,6.8717002659881884e-09
b0058,8.08538225447135e-14,2.7278089475020055e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567257538828126e-10,5.9267602680116705e-09
b0072,1.7567257538828126e-10,5.9267602680116705e-09
b0073,1.7567257538828126e-10,2.5072631208847517e-09
b0074,1.7567257538828126e-10,1.5545585293312035e-09
b0077,-1.958024637160195e-42,-8.920658966483691e-41
b0078,-1.958024637160195e-42,-2.0972624059425987e-40
b0082,-1.1207153254573167e-47,1.040588893402966e-45
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,-8.532903035548302e-38
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303399895597534e-09,2.126611963879053e-07
b0099,6.303399895597534e-09,1.1648221815033697e-10
b0103,2.1769498215554675e-12,7.344492832380212e-11
b0104,0.0,0.0
b0109,3.75930155167118e-08,1.2682958067116521e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532148237048252e-09,2.541161408116389e-07
b0115,7.532148237048252e-09,2.541161408116389e-07
b0116,4.118154276851178e-09,1.3893638828734367e-07
b0118,5.611354059541736e-64,2.088010064718989e-62
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,-1.139181041670377e-30,-3.843316420289997e-29
b0125,3.8132675027475504e-46,0.0
b0126,0.0,0.0
b0131,3.149206431734617e-12,1.062464730998451e-10
b0133,3.2780471330167394e-12,6.79604819303085e-11
b0134,3.2780471330167394e-12,1.1059324121418438e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,2.4620494539763567e-45,7.898165128754249e-44
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.258859764852316e-14,7.620836818579457e-13
b0155,0.0,-4.264604783589883e-30
b0156,1.2985225529312718e-13,4.380895456686923e-12
b0158,1.9638883205090921e-13,0.0
b0159,1.9638883205090921e-13,6.62567577385326e-12
b0160,0.0,0.0
b0166,1.0110818724014358e-10,3.4111413553372533e-09
b0168,1.1122039594219734e-13,3.7523023853085375e-12
b0169,1.2835876165954424e-07,4.3305086577885655e-06
b0170,1.2835876165954424e-07,2.615965217561217e-07
b0171,0.0,0.0
b0172,1.888189518023559e-12,6.370286647852409e-11
b0173,4.008245184736526e-08,1.352283260653458e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472843546192e-11,6.805695783329957e-10
b0177,2.03681139177824e-10,6.8717002659881884e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616968255e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805330762682972e-15,4.3202033906129984e-14
b0194,5.827109376887125e-10,1.9659232669618315e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939180485838913e-06,
b0202,1.3939180485838913e-06,
b0203,1.3939180485838913e-06,
b0204,1.3939180485838913e-06,
b0205,1.3939180485838913e-06,
b0206,0.0,
b0207,0.0,8.466044302849923e-64
b0212,-8.09872688311318e-31,-2.7323110967219935e-29
b0216,0.0,
b0221,1.5836232809261653e-09,5.342755134173084e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.200382131168722e-10,2.766607075128345e-08
b0241,0.0,0.0
b0242,2.3492509379777168e-08,2.471591208998995e-07
b0243,2.3492509379777168e-08,7.92579438652909e-07
b0244,4.1628403714751666e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,-5.823445388587968e-31,-1.9646871275003415e-29
b0323,0.0,0.0
b0331,3.916649813371413e-63,1.2813612462531664e-61
b0333,3.916649813371413e-63,4.646925284064121e-62
b0334,3.916649813371413e-63,2.9915042227720125e-62
b0336,0.0,-7.705096125365251e-37
b0337,0.0,0.0
b0339,1.3787600471750878e-09,4.651597011461765e-08
b0340,1.3787600471750878e-09,1.05103160122343e-28
b0341,9.004280822745828e-31,3.0378227053549165e-29
b0343,-1.4092936472638949e-64,0.0
b0344,0.0,0.0
b0347,1.443186749924751e-13,3.616029247636709e-29
b0348,1.443186749924751e-13,1.2969286479688346e-28
b0349,1.443186749924751e-13,9.507137241821943e-29
