,TranscriptionFlux,TranslationFlux
b0002,1.6023675882542187e-08,0.0
b0003,1.6023675882542187e-08,5.405993813106188e-07
b0004,1.6023675882542187e-08,1.255283237028238e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8419325315996659e-13,3.10711348100703e-12
b0015,1.8419325315996659e-13,6.21422696201406e-12
b0019,0.0,0.0
b0023,1.2835906040134107e-07,4.330518736601425e-06
b0025,1.6686100767954064e-11,5.629479663571107e-10
b0026,4.702488931836685e-10,1.5865040118170595e-08
b0027,4.702488931836685e-10,1.5373444895757458e-10
b0029,4.702488931836685e-10,2.6711066705691693e-10
b0030,0.0,0.0
b0031,3.4411354898189574e-09,1.1609544092369678e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0383464863601775e-10,0.0
b0051,2.0383464863601775e-10,3.701298065471305e-12
b0052,2.0383464863601775e-10,2.52041811492362e-09
b0053,2.0383464863601775e-10,6.876879297237522e-09
b0058,8.085380595779354e-14,2.7278083879001556e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567229384362282e-10,5.926750769387929e-09
b0072,1.7567229384362282e-10,5.926750769387929e-09
b0073,1.7567229384362282e-10,2.5072591025766155e-09
b0074,1.7567229384362282e-10,1.5545560378913803e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.3037926815859056e-09,2.1267444802029335e-07
b0099,6.3037926815859056e-09,1.1648221815033697e-10
b0103,2.1769498215568646e-12,7.344492832384926e-11
b0104,0.0,0.0
b0109,3.759301527317788e-08,1.268295798495417e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532051431923476e-09,2.541128748450189e-07
b0115,7.532051431923476e-09,2.541128748450189e-07
b0116,4.118223691473493e-09,1.3893873016583348e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.149206431736638e-12,1.0624647309991328e-10
b0133,3.2780471330188433e-12,6.796048193035211e-11
b0134,3.2780471330188433e-12,1.1059324121425535e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2597169373504577e-14,7.623728707591495e-13
b0155,0.0,0.0
b0156,1.2989527537492795e-13,4.382346848351113e-12
b0158,1.963892256322763e-13,0.0
b0159,1.963892256322763e-13,6.625689052319768e-12
b0160,0.0,0.0
b0166,1.0110852768256572e-10,3.4111528410265626e-09
b0168,1.1123179512297595e-13,3.7526869656084346e-12
b0169,1.2835906040134107e-07,4.330518736601425e-06
b0170,1.2835906040134107e-07,2.6159713512309734e-07
b0171,0.0,0.0
b0172,1.8881856801497456e-12,6.37027369981087e-11
b0173,4.0082459969787184e-08,1.35228353468398e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172473454269413e-11,6.805695989372938e-10
b0177,2.0383464863601775e-10,6.876879297237522e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2804961486117635e-15,4.320078805789754e-14
b0194,5.827123138428615e-10,1.9659279097671843e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.8101755883973692e-06,
b0202,1.8101755883973692e-06,
b0203,1.8101755883973692e-06,
b0204,1.8101755883973692e-06,
b0205,1.8101755883973692e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.583623283227438e-09,5.342755141937012e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.279399300270642e-10,2.79326552294178e-08
b0241,0.0,0.0
b0242,2.3492564860654842e-08,2.471597046010585e-07
b0243,2.3492564860654842e-08,7.925813104411532e-07
b0244,1.3997682241701922e-35,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3887097139897491e-09,4.6851647381412145e-08
b0340,1.3887097139897491e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.443192226624906e-13,0.0
b0348,1.443192226624906e-13,0.0
b0349,1.443192226624906e-13,0.0
b0350,1.443192226624906e-13,0.0
b0351,1.443192226624906e-13,4.8689753246677624e-12
b0352,1.443192226624906e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2409903739023126e-14,4.186796046436178e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.39523969159092e-08,1.145470296659612e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.490996562733313e-14,2.1899024615981356e-12
b0406,3.894597937639988e-13,1.3139414769588814e-11
b0408,1.7958494101341274e-09,6.058753853747596e-08
b0409,1.7958494101341274e-09,6.058753853747596e-08
b0411,0.0,0.0
b0414,1.9327777895316093e-09,6.520716500326043e-08
b0415,1.9327777895316093e-09,1.09820974516166e-10
b0416,1.9327777895316093e-09,8.609242793382426e-12
b0417,1.9327777895316093e-09,1.1712260781715237e-09
b0418,1.9327777895316093e-09,5.139254631100491e-10
b0420,2.042283316365933e-08,6.890161192609326e-07
b0421,2.042283316365933e-08,5.448620596001722e-11
b0423,2.2952799241723496e-13,7.743709471146618e-12
b0425,1.608094153403457e-12,5.4253138343011116e-11
b0428,1.241332173597988e-09,4.087576830650491e-14
b0429,1.241332173597988e-09,4.187949194473923e-08
b0430,1.241332173597988e-09,4.187949194473923e-08
b0431,1.241332173597988e-09,4.187949194473923e-08
b0432,1.241332173597988e-09,4.187949194473923e-08
b0433,0.0,0.0
b0436,1.2835906040134107e-07,4.330518736601425e-06
b0444,4.2191477657766604e-10,1.4234366000387906e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.510546691819697e-09,5.096212710644111e-08
b0455,4.313469379489168e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.262725889169428e-08,2.787640324459405e-06
b0475,6.906455575323201e-16,2.3300681057439417e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5668465874666194e-08,5.40019252838678e-08
b0523,1.5668465874666194e-08,5.286154700095723e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600887788880441e-11,2.5643524408509797e-09
b0529,3.0958301313727885e-09,1.044456881136927e-07
b0536,2.3021073973251523e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,0.0,0.0
b0628,8.374946312897723e-16,2.825500733071406e-14
b0630,2.0937370260086401e-16,7.063753343392214e-15
b0632,0.0,0.0
b0635,1.0970859863362476e-13,0.0
b0636,1.0970859863362476e-13,3.701298065471301e-12
b0638,7.508017330000326e-09,0.0
b0639,7.508017330000326e-09,2.5330202340710596e-07
b0642,7.508017330000326e-09,2.7249384043289774e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.556777286916613e-12,1.5373444895757458e-10
b0661,5.554944716358743e-14,1.874101609949561e-12
b0662,0.0,0.0
b0664,5.430062556803062e-07,
b0665,5.430062556803062e-07,
b0666,5.430062556803062e-07,
b0668,5.430062556803062e-07,
b0670,5.430062556803062e-07,
b0672,5.430062556803062e-07,
b0673,5.430062556803062e-07,
b0674,5.265903693897598e-10,1.7765862838400736e-08
b0677,0.0,0.0
b0678,0.0,0.0
b0679,0.0,0.0
b0680,3.5748746184537525e-10,1.2060746991922591e-08
b0684,2.1513708194231909e-16,7.258195575567138e-15
b0688,0.0,0.0
b0692,0.0,0.0
b0693,0.0,0.0
b0696,0.0,0.0
b0697,0.0,0.0
b0698,0.0,0.0
b0709,0.0,0.0
b0720,7.656903041890103e-09,2.5832506083769296e-07
b0721,7.002793855573169e-09,2.362570270092138e-07
b0722,7.002793855573169e-09,2.362570270092138e-07
b0723,7.002793855573169e-09,2.362570270092138e-07
b0724,7.002793855573169e-09,2.362570270092138e-07
b0726,1.1170329246686672e-08,7.129375645994407e-08
b0727,1.1170329246686672e-08,1.4258751291988814e-07
b0728,1.1170329246686672e-08,3.768594125380348e-07
b0729,1.1170329246686672e-08,3.768594125380348e-07
b0731,0.0,0.0
b0732,0.0,0.0
b0733,0.0,0.0
b0734,0.0,0.0
b0736,0.0,0.0
b0743,0.0,
b0744,0.0,
b0745,0.0,
b0746,1.788864033545665e-06,
b0747,1.788864033545665e-06,
b0748,0.0,
b0749,0.0,
b0750,3.759301527317788e-08,1.268295798495417e-06
b0751,3.759301527317788e-08,0.0
b0752,0.0,0.0
b0754,0.0,0.0
b0755,0.0,0.0
b0756,0.0,0.0
b0757,0.0,0.0
b0758,0.0,0.0
b0759,0.0,0.0
b0763,0.0,0.0
b0764,0.0,0.0
b0765,0.0,0.0
b0766,0.0,0.0
b0767,1.6989370676634647e-08,5.731795465640889e-07
b0774,2.0240081366477622e-16,6.8285052347541936e-15
b0775,3.3545941144367106e-16,7.95017057066615e-15
b0776,3.3545941144367106e-16,7.522891299459484e-15
b0777,3.3545941144367106e-16,8.450401645854446e-15
b0778,3.3545941144367106e-16,1.1317574794361196e-14
b0781,0.0,0.0
b0783,0.0,0.0
b0784,0.0,0.0
b0785,0.0,0.0
b0789,0.0,0.0
b0805,0.0,0.0
b0807,5.485429931681238e-14,1.8506490327356503e-12
b0809,0.0,0.0
