,TranscriptionFlux,TranslationFlux
b0002,1.602169980465675e-08,0.0
b0003,1.602169980465675e-08,5.405327133069646e-07
b0004,1.602169980465675e-08,1.255128432508798e-09
b0007,-1.6521838144215405e-30,-5.574061497716714e-29
b0008,0.0,0.0
b0009,2.0901015630424503e-33,7.051488186229093e-32
b0014,1.9005446768449955e-13,3.205984956220264e-12
b0015,1.9005446768449955e-13,6.411969912440528e-12
b0019,0.0,0.0
b0023,1.2835821180256873e-07,4.330490106967709e-06
b0025,2.7150599246595567e-11,9.159943862140505e-10
b0026,4.701002376904625e-10,1.5860024847751706e-08
b0027,4.701002376904625e-10,1.5373474547683107e-10
b0029,4.701002376904625e-10,2.671162433482756e-10
b0030,0.0,0.0
b0031,3.44238323217844e-09,1.161375366795343e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,2.944587598717235e-35
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.089760554834717e-10,0.0
b0051,2.089760554834717e-10,3.701273595698898e-12
b0052,2.089760554834717e-10,2.5200170440295613e-09
b0053,2.089760554834717e-10,7.050337708476855e-09
b0058,8.084338335330654e-14,2.7274567548804528e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,4.264983979975006e-32,1.4389006104312148e-30
b0067,4.264983979975006e-32,1.4389006104312148e-30
b0068,4.264983979975006e-32,7.194503052156074e-31
b0070,0.0,0.0
b0071,1.756180004819015e-10,5.924919045008894e-09
b0072,1.756180004819015e-10,5.924919045008894e-09
b0073,1.756180004819015e-10,2.5064842078996757e-09
b0074,1.756180004819015e-10,1.5540755860714913e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.316942072774222e-09,2.1311807611119602e-07
b0099,6.316942072774222e-09,1.1648221815033697e-10
b0103,2.1769498216065786e-12,7.344492832552648e-11
b0104,0.0,0.0
b0109,3.7592999988045365e-08,1.2682952828126712e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.587017597015178e-09,2.559672979536369e-07
b0115,7.587017597015178e-09,2.559672979536369e-07
b0116,4.150165226004174e-09,1.4001635891543962e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,-5.910184641034622e-50,-1.4787916339464778e-48
b0124,8.915621783787431e-38,2.7228305099272802e-36
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.149206431808555e-12,1.062464731023396e-10
b0133,3.2780471330937027e-12,6.79604819319041e-11
b0134,3.2780471330937027e-12,1.1059324121678092e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.3183340978442628e-14,7.821488578231794e-13
b0155,0.0,0.0
b0156,1.2387849742791757e-13,4.179355570976302e-12
b0158,1.9640016470908339e-13,4.871934975708682e-37
b0159,1.9640016470908339e-13,6.626058109844232e-12
b0160,0.0,0.0
b0166,1.0114518924188754e-10,3.412389711794078e-09
b0168,1.1133793375712668e-13,3.756267821859874e-12
b0169,1.2835821180256873e-07,4.330490106967709e-06
b0170,1.2835821180256873e-07,2.61595713761091e-07
b0171,0.0,0.0
b0172,1.8876130524636076e-12,6.368341794952605e-11
b0173,4.0083296744587784e-08,1.3523117654059951e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.017249390888237e-11,6.805702890255851e-10
b0177,2.089760554834717e-10,7.050337708476855e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965258e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2796864655848867e-15,4.3173471345640264e-14
b0194,5.825775620899614e-10,1.965473290522622e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3930053346507084e-06,
b0202,1.3930053346507084e-06,
b0203,1.3930053346507084e-06,
b0204,1.3930053346507084e-06,
b0205,1.3930053346507084e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836233603965122e-09,5.342755402286473e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.194334900265801e-10,2.764566888276885e-08
b0241,0.0,0.0
b0242,2.3487132223966224e-08,2.471025491185844e-07
b0243,2.3487132223966224e-08,7.923980266519478e-07
b0244,4.1614811841930855e-07,
b0260,0.0,4.6530023606753265e-35
b0261,0.0,-2.6897144597894058e-43
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
