,TranscriptionFlux,TranslationFlux
b0002,1.6023583965633033e-08,0.0
b0003,1.6023583965633033e-08,5.405962802603612e-07
b0004,1.6023583965633033e-08,1.2552760363237237e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8384991440641101e-13,3.1013217788060912e-12
b0015,1.8384991440641101e-13,6.2026435576121824e-12
b0019,0.0,0.0
b0023,1.2835829596388615e-07,4.330492946363392e-06
b0025,1.6681949302628307e-11,5.628079061360299e-10
b0026,4.702463956841799e-10,1.5864955858685552e-08
b0027,4.702463956841799e-10,1.5373443983063978e-10
b0029,4.702463956841799e-10,2.6711059585705583e-10
b0030,0.0,0.0
b0031,3.4411114061246938e-09,1.1609462839913535e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367639488364441e-10,0.0
b0051,2.0367639488364441e-10,3.701276022532815e-12
b0052,2.0367639488364441e-10,2.5203378687926507e-09
b0053,2.0367639488364441e-10,6.871540205180854e-09
b0058,8.085355501359551e-14,2.7277999216606235e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567198237945214e-10,5.926740261353492e-09
b0072,1.7567198237945214e-10,5.926740261353492e-09
b0073,1.7567198237945214e-10,2.507254657246279e-09
b0074,1.7567198237945214e-10,1.5545532816883587e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303387754530071e-09,2.1266078677817483e-07
b0099,6.303387754530071e-09,1.1648221815033697e-10
b0103,2.1769498215554113e-12,7.344492832380022e-11
b0104,0.0,0.0
b0109,3.7593015284803194e-08,1.2682957988876268e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.531993764469776e-09,2.54110929287082e-07
b0115,7.531993764469776e-09,2.54110929287082e-07
b0116,4.1180627710440424e-09,1.3893330110665637e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.149206431734536e-12,1.0624647309984236e-10
b0133,3.278047133016655e-12,6.796048193030675e-11
b0134,3.278047133016655e-12,1.1059324121418152e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.258809231886633e-14,7.620666332792148e-13
b0155,0.0,0.0
b0156,1.2984895599999448e-13,4.380784146657989e-12
b0158,1.9638812324258773e-13,0.0
b0159,1.9638812324258773e-13,6.6256518604052556e-12
b0160,0.0,0.0
b0166,1.0110782004786916e-10,3.411128967173774e-09
b0168,1.1121974408380326e-13,3.752280393210899e-12
b0169,1.2835829596388615e-07,4.330492946363392e-06
b0170,1.2835829596388615e-07,2.615955712129402e-07
b0171,0.0,0.0
b0172,1.888185304652294e-12,6.370272432974898e-11
b0173,4.0082449285580476e-08,1.3522831742251453e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472824671453e-11,6.805695776962085e-10
b0177,2.0367639488364441e-10,6.871540205180854e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805321146959942e-15,4.3202001465047426e-14
b0194,5.827086754426248e-10,1.9659156347003932e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,4.9e-26,
b0202,4.9e-26,
b0203,4.9e-26,
b0204,4.9e-26,
b0205,4.9e-26,
b0206,8.187548743665729e-07,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808546276e-09,5.342755133931734e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.197701956138e-10,2.7657028500466383e-08
b0241,0.0,0.0
b0242,2.3492418175315406e-08,2.471581613593827e-07
b0243,2.3492418175315406e-08,7.925763616388729e-07
b0244,4.162831761170791e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3786065976999155e-09,4.651079310704781e-08
b0340,1.3786065976999155e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431816377858173e-13,0.0
b0348,1.4431816377858173e-13,0.0
b0349,1.4431816377858173e-13,0.0
b0350,1.4431816377858173e-13,0.0
b0351,1.4431816377858173e-13,4.868939600531165e-12
b0352,1.4431816377858173e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2404918806068356e-14,4.185114252763504e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395218492037376e-08,1.1454631444520827e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.490948937672105e-14,2.1898863940747954e-12
b0406,3.894569362603263e-13,1.3139318364448773e-11
b0408,1.7953700192510031e-09,6.05713650691206e-08
b0409,1.7953700192510031e-09,6.05713650691206e-08
b0411,0.0,0.0
b0414,1.9327297416357603e-09,6.520554398552644e-08
b0415,1.9327297416357603e-09,1.0981824442128692e-10
b0416,1.9327297416357603e-09,8.787088778854406e-12
b0417,1.9327297416357603e-09,1.1712248347279648e-09
b0418,1.9327297416357603e-09,5.139254325992286e-10
b0420,2.0422825476334974e-08,6.890158599095317e-07
b0421,2.0422825476334974e-08,5.44861517163096e-11
b0423,2.295273058357011e-13,7.743686307575717e-12
b0425,1.6080941534023835e-12,5.42531383429749e-11
b0428,1.2405105971981282e-09,4.084871465617583e-14
b0429,1.2405105971981282e-09,4.1851773979353556e-08
b0430,1.2405105971981282e-09,4.1851773979353556e-08
b0431,1.2405105971981282e-09,4.1851773979353556e-08
b0432,1.2405105971981282e-09,4.1851773979353556e-08
b0433,0.0,0.0
b0436,1.2835829596388615e-07,4.330492946363392e-06
b0444,4.219116809486875e-10,1.4234261561486194e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466890849104e-09,5.096212701417615e-08
b0455,4.313203648267461e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258302199782643e-08,2.7861478805513176e-06
b0475,6.901884533801803e-16,2.3285259488527718e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5517941879571686e-08,5.34831389775667e-08
b0523,1.5517941879571686e-08,5.235371609363621e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.60086315626373e-11,2.5643441304124437e-09
b0529,3.0792523552399175e-09,1.0388639475387754e-07
b0536,2.301555307477814e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,0.0,0.0
b0628,8.373776293286912e-16,2.825105997255254e-14
b0630,2.09344452104338e-16,7.06276650364078e-15
b0632,0.0,0.0
b0635,1.0970794526827867e-13,0.0
b0636,1.0970794526827867e-13,3.701276022532811e-12
b0638,7.508017332322116e-09,0.0
b0639,7.508017332322116e-09,2.533020234854374e-07
b0642,7.508017332322116e-09,2.7249335730567167e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.556777016389029e-12,1.5373443983063978e-10
b0661,5.554967860460945e-14,1.874109418199942e-12
b0662,0.0,0.0
b0664,5.430040601082884e-07,
b0665,5.430040601082884e-07,
b0666,5.430040601082884e-07,
b0668,5.430040601082884e-07,
b0670,5.430040601082884e-07,
b0672,5.430040601082884e-07,
b0673,5.430040601082884e-07,
b0674,5.265875993052019e-10,1.7765769382566432e-08
b0677,0.0,0.0
b0678,0.0,0.0
b0679,0.0,0.0
b0680,3.574878761998886e-10,1.2060760971223923e-08
b0684,2.1237535270680966e-16,7.165021629276172e-15
b0688,0.0,0.0
b0692,0.0,0.0
b0693,0.0,0.0
b0696,0.0,0.0
b0697,0.0,0.0
b0698,0.0,0.0
b0709,0.0,0.0
b0720,7.654485591528132e-09,2.582435020131379e-07
b0721,7.000167559311667e-09,2.3616842223809175e-07
b0722,7.000167559311667e-09,2.3616842223809175e-07
b0723,7.000167559311667e-09,2.3616842223809175e-07
b0724,7.000167559311667e-09,2.3616842223809175e-07
b0726,1.1165759945384591e-08,7.126701877869228e-08
b0727,1.1165759945384591e-08,1.4253403755738455e-07
b0728,1.1165759945384591e-08,3.767052555596339e-07
b0729,1.1165759945384591e-08,3.767052555596339e-07
b0731,0.0,0.0
b0732,0.0,0.0
b0733,0.0,0.0
b0734,0.0,0.0
b0736,0.0,0.0
b0743,0.0,
b0744,0.0,
b0745,0.0,
b0746,1.7888504022031096e-06,
b0747,1.7888504022031096e-06,
b0748,0.0,
b0749,0.0,
b0750,3.7593015284803194e-08,1.2682957988876268e-06
b0751,3.7593015284803194e-08,0.0
b0752,0.0,0.0
b0754,0.0,0.0
b0755,0.0,0.0
b0756,0.0,0.0
b0757,0.0,0.0
