,TranscriptionFlux,TranslationFlux
b0002,1.6023667495342053e-08,0.0
b0003,1.6023667495342053e-08,5.405990983471316e-07
b0004,1.6023667495342053e-08,1.2552825799810153e-09
b0007,-2.0074414968905775e-36,-6.772613470162977e-35
b0008,0.0,0.0
b0009,1.288561531728824e-32,4.3472894230980235e-31
b0014,1.838520085849548e-13,3.10135710502067e-12
b0015,1.838520085849548e-13,6.20271421004134e-12
b0019,0.0,0.0
b0023,1.283589554735697e-07,4.330515196596703e-06
b0025,1.6682017408346752e-11,5.628102038553251e-10
b0026,4.702488825184034e-10,1.5865039758350804e-08
b0027,4.702488825184034e-10,1.5373443988124804e-10
b0029,4.702488825184034e-10,2.6711062205362605e-10
b0030,2.408965655315685e-16,8.127257143793265e-15
b0031,3.441127036236486e-09,1.1609515572063304e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,7.36690019527304e-43
b0038,-1.1798203186825406e-37,0.0
b0040,-1.1798203186825406e-37,5.772269197728026e-36
b0047,-1.3533460630176826e-38,-4.5658564846760275e-37
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.036772723902677e-10,0.0
b0051,2.036772723902677e-10,3.7012950398262435e-12
b0052,2.036772723902677e-10,2.5203509727576442e-09
b0053,2.036772723902677e-10,6.871569810094303e-09
b0058,8.085397505941774e-14,2.727814092972705e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,1.7134638316487701e-43
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567287923329397e-10,5.926770518994472e-09
b0072,1.7567287923329397e-10,5.926770518994472e-09
b0073,1.7567287923329397e-10,2.507267457471684e-09
b0074,1.7567287923329397e-10,1.5545612181109125e-09
b0077,1.3884174699863202e-41,1.070479075978043e-39
b0078,1.3884174699863202e-41,6.226247767642091e-40
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303389999922271e-09,2.1266086253218053e-07
b0099,6.303389999922271e-09,1.1648221815033697e-10
b0103,2.176949821555421e-12,7.344492832380054e-11
b0104,0.0,0.0
b0109,3.7593015717868304e-08,1.2682958134981775e-06
b0110,0.0,0.0
b0112,0.0,6.792374935123276e-42
b0114,7.532014049673037e-09,2.541116136599071e-07
b0115,7.532014049673037e-09,2.541116136599071e-07
b0116,4.1180746849005275e-09,1.3893370305084768e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,2.9550923205173112e-49,1.4541451067140364e-47
b0124,8.431826832497868e-39,1.0899048779530883e-37
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345495e-12,1.0624647309984283e-10
b0133,3.2780471330166695e-12,6.796048193030705e-11
b0134,3.2780471330166695e-12,1.1059324121418201e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,3.150236239327167e-30,1.062812162731021e-28
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,1.0730479056183454e-37
b0154,2.2588195760031685e-14,7.62070123129509e-13
b0155,0.0,0.0
b0156,1.298494460718767e-13,4.380800680476959e-12
b0158,1.9638913208955597e-13,-5.741932708830192e-28
b0159,1.9638913208955597e-13,6.625685896418644e-12
b0160,0.0,0.0
b0166,1.0110827929674079e-10,3.411144461100242e-09
b0168,1.112203184602676e-13,3.7522997712589524e-12
b0169,1.283589554735697e-07,4.330515196596703e-06
b0170,1.283589554735697e-07,2.615969159146092e-07
b0171,0.0,0.0
b0172,1.8881938900330755e-12,6.370301397936327e-11
b0173,4.008245321662145e-08,1.3522833068487913e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472828162533e-11,6.805695778139889e-10
b0177,2.036772723902677e-10,6.871569810094303e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965816e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.280538949260338e-15,4.3202232046424815e-14
b0194,5.827118192762661e-10,1.9659262412212308e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939242636943306e-06,
b0202,1.3939242636943306e-06,
b0203,1.3939242636943306e-06,
b0204,1.3939242636943306e-06,
b0205,1.3939242636943306e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808678319e-09,5.342755133976283e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.19865037775301e-10,2.7660228241537375e-08
b0241,0.0,0.0
b0242,2.3492544921762963e-08,2.471594948287047e-07
b0243,2.3492544921762963e-08,7.925806377520217e-07
b0244,4.1628539968538255e-07,
b0260,4.5296334857940474e-43,1.1203585982989064e-41
b0261,4.5296334857940474e-43,1.5281868392333142e-41
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,1.6472519813093816e-41,3.5124925852284527e-40
b0331,0.0,-3.343278560369011e-42
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3786699651979794e-09,4.651293097045066e-08
b0340,1.3786699651979794e-09,1.05103160122343e-28
b0341,9.004280822745828e-31,3.0378227053549165e-29
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431889474891566e-13,4.475238383134822e-29
b0348,1.4431889474891566e-13,1.487294187340985e-28
b0349,1.4431889474891566e-13,1.09026120906187e-28
b0350,1.4431889474891566e-13,1.193528307947944e-28
b0351,1.4431889474891566e-13,4.868964261670917e-12
b0352,1.4431889474891566e-13,1.0020526044017067e-28
b0353,1.7948043843407032e-30,6.055228193958169e-29
b0355,0.0,0.0
b0356,0.0,0.0
b0365,-5.525165332358753e-31,-1.8640547788199354e-29
b0366,-5.525165332358753e-31,-3.728109557639871e-29
b0367,-5.525165332358753e-31,-3.728109557639871e-29
b0368,-5.525165332358753e-31,0.0
b0369,1.2404975613842972e-14,4.1851334183083113e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.3952368099423e-08,1.1454693244623006e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,-3.657289510213343e-31,-1.2338794549939897e-29
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.49098181427605e-14,2.1898974858316946e-12
b0406,3.89458908856563e-13,1.3139384914990168e-11
b0408,1.7953727245266562e-09,6.057145633846197e-08
b0409,1.7953727245266562e-09,6.057145633846197e-08
b0411,0.0,-2.438680626513709e-29
b0414,1.932730244312752e-09,6.520556094461079e-08
b0415,1.932730244312752e-09,1.0981827298353418e-10
b0416,1.932730244312752e-09,8.78713376043965e-12
b0417,1.932730244312752e-09,1.1712258895140086e-09
b0418,1.932730244312752e-09,5.13925432768409e-10
b0420,2.042282786548481e-08,6.890159405135661e-07
b0421,2.042282786548481e-08,5.448615206512255e-11
b0423,2.2952847211533864e-13,7.74372565497984e-12
b0425,1.6080941534023906e-12,5.4253138342975134e-11
b0428,1.2405158803268224e-09,4.0848888624070187e-14
b0429,1.2405158803268224e-09,4.185195221911105e-08
b0430,1.2405158803268224e-09,4.185195221911105e-08
b0431,1.2405158803268224e-09,4.185195221911105e-08
b0432,1.2405158803268224e-09,4.185195221911105e-08
b0433,0.0,0.0
b0436,1.283589554735697e-07,4.330515196596703e-06
b0444,4.219138179279439e-10,1.4234333657906038e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466891019528e-09,5.096212701475112e-08
b0455,4.3132052969100045e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258352598770204e-08,2.786164883929128e-06
b0475,6.901913927782239e-16,2.3285358656582257e-14
b0477,0.0,0.0
b0480,1.091750185559225e-28,3.683296387079903e-27
b0484,-6.252485015938636e-39,-2.1094345367737698e-37
b0485,0.0,0.0
b0494,-1.4665960873096175e-29,-4.947934189657057e-28
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,4.7445820874908876e-63
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5518885948238592e-08,5.3486392743826965e-08
b0523,1.5518885948238592e-08,5.235690114893179e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600901704378405e-11,2.5643571355974566e-09
b0529,3.0793653295725664e-09,1.0389020622976995e-07
b0536,2.3015664500498054e-09,
b0572,4.571734915602524e-37,1.5423908253059182e-35
b0573,4.571734915602524e-37,0.0
b0574,4.571734915602524e-37,0.0
b0575,4.571734915602524e-37,4.713531016866243e-37
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,6.394872754524812e-38,2.157472654837409e-36
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,-4.691271584626802e-31,-1.5827195549882641e-29
b0628,8.373805880361433e-16,2.8251159792058987e-14
b0630,2.093451917813592e-16,7.062791458522729e-15
b0632,0.0,0.0
b0635,1.0970850895176888e-13,-2.1372321819198575e-28
b0636,1.0970850895176888e-13,3.7012950398262394e-12
b0638,7.508017418813191e-09,0.0
b0639,7.508017418813191e-09,2.533020264034334e-07
