,TranscriptionFlux,TranslationFlux
b0002,1.6023642453419546e-08,0.0
b0003,1.6023642453419546e-08,5.40598253494308e-07
b0004,1.6023642453419546e-08,1.2552806182148277e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385227561808652e-13,3.101361609540945e-12
b0015,1.8385227561808652e-13,6.20272321908189e-12
b0019,0.0,0.0
b0023,1.2835896413201365e-07,4.330515488711289e-06
b0025,1.6682093974268975e-11,5.628127870010705e-10
b0026,4.702453649529865e-10,1.5864921084352277e-08
b0027,4.702453649529865e-10,1.5373443989226327e-10
b0029,4.702453649529865e-10,2.6711062647533847e-10
b0030,0.0,0.0
b0031,3.441112452818385e-09,1.1609466371200403e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.036774633856294e-10,0.0
b0051,2.036774633856294e-10,3.7012952894968294e-12
b0052,2.036774633856294e-10,2.520354223999546e-09
b0053,2.036774633856294e-10,6.871576253807664e-09
b0058,8.085405260855195e-14,2.7278167092896027e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567054684595463e-10,5.926691829986914e-09
b0072,1.7567054684595463e-10,5.926691829986914e-09
b0073,1.7567054684595463e-10,2.5072341687881965e-09
b0074,1.7567054684595463e-10,1.5545405783916844e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303390488610134e-09,2.126608790193061e-07
b0099,6.303390488610134e-09,1.1648221815033697e-10
b0103,2.176949821555423e-12,7.344492832380061e-11
b0104,0.0,0.0
b0109,3.759301586295837e-08,1.268295818393159e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532018889733173e-09,2.541117769516221e-07
b0115,7.532018889733173e-09,2.541117769516221e-07
b0116,4.118077425794298e-09,1.389337955218567e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,-2.7972814367308984e-38,-9.437339004690898e-37
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345528e-12,1.0624647309984293e-10
b0133,3.2780471330166723e-12,6.796048193030711e-11
b0134,3.2780471330166723e-12,1.1059324121418211e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588241822937825e-14,7.620716771785764e-13
b0155,0.0,0.0
b0156,1.298494882166305e-13,4.380802102337214e-12
b0158,1.96389257120476e-13,0.0
b0159,1.96389257120476e-13,6.625690114654117e-12
b0160,0.0,0.0
b0166,1.0110785080215314e-10,3.4111300047476122e-09
b0168,1.1122033295507762e-13,3.752300260278163e-12
b0169,1.2835896413201365e-07,4.330515488711289e-06
b0170,1.2835896413201365e-07,2.6159693408132835e-07
b0171,0.0,0.0
b0172,1.8881930706767208e-12,6.370298633629674e-11
b0173,4.0082453880140855e-08,1.3522833292343028e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472828922392e-11,6.805695778396246e-10
b0177,2.0367746338562943e-10,6.871576253807664e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.280493293405408e-15,4.3200691730263323e-14
b0194,5.827128625689788e-10,1.9659297610340323e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.39391564585688e-06,
b0202,1.39391564585688e-06,
b0203,1.39391564585688e-06,
b0204,1.39391564585688e-06,
