,TranscriptionFlux,TranslationFlux
b0002,1.602371531980335e-08,0.0
b0003,1.602371531980335e-08,5.406007118267338e-07
b0004,1.602371531980335e-08,1.2552863265148959e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385254690280087e-13,3.101366185780187e-12
b0015,1.8385254690280087e-13,6.202732371560374e-12
b0019,0.0,0.0
b0023,1.2835898013521147e-07,4.3305160286197905e-06
b0025,1.668195331671058e-11,5.62808041561285e-10
b0026,4.702510071119794e-10,1.586511143690828e-08
b0027,4.702510071119794e-10,1.5373443989720272e-10
b0029,4.702510071119794e-10,2.6711062015535314e-10
b0030,0.0,0.0
b0031,3.441130535569644e-09,1.1609527377952003e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367754903177246e-10,0.0
b0051,2.0367754903177246e-10,3.7012957509570875e-12
b0052,2.0367754903177246e-10,2.5203562211703368e-09
b0053,2.0367754903177246e-10,6.871579143297709e-09
b0058,8.085403404497547e-14,2.7278160830002273e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567224037695448e-10,5.926748965554149e-09
b0072,1.7567224037695448e-10,5.926748965554149e-09
b0073,1.7567224037695448e-10,2.507258339480808e-09
b0074,1.7567224037695448e-10,1.5545555647551203e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303390707768979e-09,2.1266088641318607e-07
b0099,6.303390707768979e-09,1.1648221815033697e-10
b0103,2.1769498215554235e-12,7.344492832380063e-11
b0104,0.0,0.0
b0109,3.759301560876831e-08,1.2682958098174121e-06
b0110,0.0,0.0
b0112,0.0,0.0
