,TranscriptionFlux,TranslationFlux
b0002,1.6023665733673487e-08,0.0
b0003,1.6023665733673487e-08,5.405990389127706e-07
b0004,1.6023665733673487e-08,1.2552824419731675e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385196316047026e-13,3.101356338765523e-12
b0015,1.8385196316047026e-13,6.202712677531046e-12
b0019,0.0,0.0
b0023,1.2835894156447794e-07,4.330514727338185e-06
b0025,1.668201596846074e-11,5.628101552771153e-10
b0026,4.702488300674269e-10,1.5865037988783966e-08
b0027,4.702488300674269e-10,1.5373443988016218e-10
b0029,4.702488300674269e-10,2.671106215010478e-10
b0030,0.0,0.0
b0031,3.4411267065644126e-09,1.1609514459830878e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367725356260139e-10,0.0
b0051,2.0367725356260139e-10,3.701294638750587e-12
b0052,2.0367725356260139e-10,2.520350696530759e-09
b0053,2.0367725356260139e-10,6.871569174895187e-09
b0058,8.085396620177018e-14,2.72781379413748e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567286032214357e-10,5.926769880978808e-09
b0072,1.7567286032214357e-10,5.926769880978808e-09
b0073,1.7567286032214357e-10,2.507267187564843e-09
b0074,1.7567286032214357e-10,1.5545610507627077e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303389951745314e-09,2.126608609068086e-07
b0099,6.303389951745314e-09,1.1648221815033697e-10
b0103,2.1769498215554206e-12,7.344492832380054e-11
b0104,0.0,0.0
b0109,3.759301570873737e-08,1.268295813190122e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532013615825482e-09,2.541115990229586e-07
b0115,7.532013615825482e-09,2.541115990229586e-07
b0116,4.118074429356532e-09,1.3893369442942233e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345495e-12,1.0624647309984281e-10
b0133,3.278047133016669e-12,6.796048193030705e-11
b0134,3.278047133016669e-12,1.10593241214182e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.25881935450702e-14,7.620700484021607e-13
b0155,0.0,0.0
b0156,1.2984943545014716e-13,4.380800322125952e-12
b0158,1.96389110813151e-13,0.0
b0159,1.96389110813151e-13,6.6256851786051135e-12
b0160,0.0,0.0
b0166,1.0110826961021201e-10,3.4111441343006045e-09
b0168,1.1122030630624836e-13,3.752299361212261e-12
b0169,1.2835894156447794e-07,4.330514727338185e-06
b0170,1.2835894156447794e-07,2.6159688755475454e-07
b0171,0.0,0.0
b0172,1.8881937090217027e-12,6.370300787248512e-11
b0173,4.00824531337019e-08,1.3522833040512897e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472828087628e-11,6.805695778114618e-10
b0177,2.0367725356260139e-10,6.871569174895187e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805388052994456e-15,4.3202227189538674e-14
b0194,5.827117529645818e-10,1.965926017501931e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3631405413948812e-06,
b0202,1.3631405413948812e-06,
b0203,1.3631405413948812e-06,
b0204,1.3631405413948812e-06,
b0205,1.3631405413948812e-06,
b0206,8.187585642843824e-07,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808675486e-09,5.3427551339753266e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.198629456144274e-10,2.7660157657179444e-08
b0241,0.0,0.0
b0242,2.3492542248348472e-08,2.4715946670234476e-07
b0243,2.3492542248348472e-08,7.925805475575974e-07
b0244,4.1628535283363946e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
