,TranscriptionFlux,TranslationFlux
b0002,1.602612437386857e-08,0.0
b0003,1.602612437386857e-08,5.406819873809044e-07
b0004,1.602612437386857e-08,1.2554750500766639e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,6.824476412134463e-11,2.3024103540363707e-09
b0014,2.025438053958892e-13,3.416664711890829e-12
b0015,2.025438053958892e-13,6.833329423781658e-12
b0019,0.0,0.0
b0023,1.2835944124474512e-07,4.330531585320416e-06
b0025,1.4300666461889297e-11,4.824692847194773e-10
b0026,4.702215592918816e-10,1.5864117939945252e-08
b0027,4.702215592918816e-10,1.537354187695976e-10
b0029,4.702215592918816e-10,2.6711181199904906e-10
b0030,0.0,0.0
b0031,3.4418782014761637e-09,1.1612049818679427e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.2065041377287298e-10,0.0
b0051,2.2065041377287298e-10,3.7013090472824075e-12
b0052,2.2065041377287298e-10,2.5214124652366014e-09
b0053,2.2065041377287298e-10,7.444201820226945e-09
b0058,8.087467625534745e-14,2.7285125003664906e-12
b0061,2.342791953578546e-52,0.0
b0062,2.342791953578546e-52,7.904003363073037e-51
b0063,2.342791953578546e-52,-5.632325469281262e-51
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.755312352725955e-10,5.921991800423197e-09
b0072,1.755312352725955e-10,5.921991800423197e-09
b0073,1.755312352725955e-10,2.505245863160959e-09
b0074,1.755312352725955e-10,1.553307784974036e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.34680234923621e-09,2.1412548833667057e-07
b0099,6.34680234923621e-09,1.1648221815033697e-10
b0103,2.176949821169837e-12,7.344492831079189e-11
b0104,0.0,0.0
b0109,3.7593057194392016e-08,1.268297212813991e-06
b0110,0.0,0.0
b0112,2.378483656815229e-48,8.024418384127568e-47
b0114,0.0,0.0
b0115,0.0,0.0
b0116,6.797176394238689e-21,2.293200000000002e-19
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,-6.526172179772784e-46
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064311767584e-12,1.0624647308102433e-10
b0133,3.2780471324360578e-12,6.796048191826981e-11
b0134,3.2780471324360578e-12,1.105932411945936e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2436573401565238e-14,7.569547579797983e-13
b0155,0.0,0.0
b0156,9.572224129302067e-14,3.2294327968185853e-12
b0158,1.9644063064415894e-13,0.0
b0159,1.9644063064415894e-13,6.627423330885045e-12
b0160,0.0,0.0
b0166,1.0113035027059661e-10,3.411889081429487e-09
b0168,1.1095035779646862e-13,3.743191962982143e-12
b0169,1.2835944124474512e-07,4.330531585320416e-06
b0170,1.2835944124474512e-07,2.615984098711774e-07
b0171,0.0,0.0
b0172,1.88728479866971e-12,6.367234347453074e-11
b0173,4.008263177908887e-08,1.3522893311069029e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172540354240113e-11,6.805718559776281e-10
b0177,2.20650413772873e-10,7.444201820226945e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2780596266815292e-15,4.311858580557481e-14
b0194,5.820505851060838e-10,1.9636953998966667e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,-5.787224405983668e-51
b0201,1.3947952071472013e-06,
b0202,1.3947952071472013e-06,
b0203,1.3947952071472013e-06,
b0204,1.3947952071472013e-06,
b0205,1.3947952071472013e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836235179609282e-09,5.3427559338700274e-08
b0222,0.0,-8.32374688465925e-51
b0237,0.0,0.0
b0238,8.299256653985197e-10,2.7999649052877805e-08
b0241,0.0,0.0
b0242,2.3465886678471958e-08,2.468790297719487e-07
b0243,2.3465886678471958e-08,7.916812542437939e-07
b0244,4.1645819862363435e-07,
b0260,0.0,0.0
b0261,0.0,-3.3336830115547148e-52
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,6.2601367856643785e-52,2.1120160555276372e-50
b0333,6.2601367856643785e-52,0.0
b0334,6.2601367856643785e-52,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.39180681006757e-09,4.6956135779442815e-08
b0340,1.39180681006757e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.444607317272632e-13,0.0
b0348,1.444607317272632e-13,0.0
b0349,1.444607317272632e-13,0.0
b0350,1.444607317272632e-13,0.0
