,TranscriptionFlux,TranslationFlux
b0002,1.602213501075292e-08,0.0
b0003,1.602213501075292e-08,5.405473960893709e-07
b0004,1.602213501075292e-08,1.2551625262411717e-09
b0007,1.077253906962034e-31,3.634389511414214e-30
b0008,0.0,0.0
b0009,-3.91250343580519e-33,-1.3199823512882935e-31
b0014,1.8386550191429163e-13,3.101584720879377e-12
b0015,1.8386550191429163e-13,6.203169441758754e-12
b0019,0.0,0.0
b0023,1.2835871415047306e-07,4.33050705494945e-06
b0025,1.6682606004571155e-11,5.628300616430817e-10
b0026,4.701944932659692e-10,1.5863204798855156e-08
b0027,4.701944932659692e-10,1.5373444018826372e-10
b0029,4.701944932659692e-10,2.671103953486968e-10
b0030,0.0,5.947625043108711e-63
b0031,3.4415287665795402e-09,1.161087091135312e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0368259579670526e-10,0.0
b0051,2.0368259579670526e-10,3.701288081153377e-12
b0052,2.0368259579670526e-10,2.5202851191158014e-09
b0053,2.0368259579670526e-10,6.871749408723712e-09
b0058,8.08525762351347e-14,2.7277669000846612e-12
b0061,1.1219708196604876e-30,0.0
b0062,1.1219708196604876e-30,3.785253367598691e-29
b0063,1.1219708196604876e-30,2.6973393065105867e-29
b0066,4.264983979975006e-32,1.4389006104312148e-30
b0067,4.264983979975006e-32,1.4389006104312148e-30
b0068,4.264983979975006e-32,7.194503052156074e-31
b0070,0.0,0.0
b0071,1.7567515001797426e-10,5.92684712967995e-09
b0072,1.7567515001797426e-10,5.92684712967995e-09
b0073,1.7567515001797426e-10,2.507299866939535e-09
b0074,1.7567515001797426e-10,1.5545813126970208e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303403621036562e-09,2.1266132207504776e-07
b0099,6.303403621036562e-09,1.1648221815033697e-10
b0103,2.176949821555467e-12,7.34449283238021e-11
b0104,0.0,0.0
b0109,3.7593021433924286e-08,1.268296006343836e-06
b0110,0.0,0.0
b0112,0.0,-1.1913364509095243e-35
b0114,7.531948165260652e-09,2.5410939088201054e-07
b0115,7.531948165260652e-09,2.5410939088201054e-07
b0116,4.118046470399411e-09,1.3893275116303122e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,-7.387730801293278e-51,1.232326361622065e-49
b0124,8.622149341686902e-39,5.0284397936700804e-37
b0125,-9.533168756868876e-47,0.0
b0126,0.0,0.0
b0131,3.149206431734616e-12,1.0624647309984506e-10
b0133,3.2780471330167385e-12,6.796048193030848e-11
b0134,3.2780471330167385e-12,1.1059324121418434e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.258844560372292e-14,7.620785522406503e-13
b0155,0.0,0.0
b0156,1.2985085125730896e-13,4.380848087974521e-12
b0158,1.9638882722518111e-13,0.0
b0159,1.9638882722518111e-13,6.625675611045073e-12
b0160,0.0,0.0
b0166,1.0112008306431456e-10,3.4115426911626997e-09
b0168,1.112206361123247e-13,3.752310488057445e-12
b0169,1.2835871415047306e-07,4.33050705494945e-06
b0170,1.2835871415047306e-07,2.615964528676399e-07
b0171,0.0,0.0
b0172,1.8881380292605357e-12,6.370112937440147e-11
b0173,4.008241919742128e-08,1.3522821591247173e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472849341216e-11,6.805695785285055e-10
b0177,2.0368259579670526e-10,6.871749408723712e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965472e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.279928532897042e-15,4.31816381008933e-14
b0194,5.827303652201692e-10,1.9659888106707963e-08
b0197,0.0,-3.559296525687123e-37
b0198,0.0,1.0951112442268567e-34
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3936611074685455e-06,
b0202,1.3936611074685455e-06,
b0203,1.3936611074685455e-06,
b0204,1.3936611074685455e-06,
