,TranscriptionFlux,TranslationFlux
b0002,1.6021286171254422e-08,0.0
b0003,1.6021286171254422e-08,5.405187583341465e-07
b0004,1.6021286171254422e-08,1.2550960287657355e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,2.0759374104068485e-13,3.501850910901797e-12
b0015,2.0759374104068485e-13,7.003701821803594e-12
b0019,0.0,0.0
b0023,1.2835896529935335e-07,4.330515528094457e-06
b0025,1.6664136553006865e-11,5.622069478106506e-10
b0026,4.701701382231581e-10,1.586238311966169e-08
b0027,4.701701382231581e-10,1.53734421917213e-10
b0029,4.701701382231581e-10,2.671097445944184e-10
b0030,0.0,0.0
b0031,3.441086414662268e-09,1.1609378524871068e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.033657903848229e-10,0.0
b0051,2.033657903848229e-10,3.701295323157656e-12
b0052,2.033657903848229e-10,2.5206588591257306e-09
b0053,2.033657903848229e-10,6.86106117395693e-09
b0058,8.08496991707494e-14,2.7276698350143188e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7568761094604532e-10,5.927267530719959e-09
b0072,1.7568761094604532e-10,5.927267530719959e-09
b0073,1.7568761094604532e-10,2.50747771385352e-09
b0074,1.7568761094604532e-10,1.554691581712964e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.302592864463164e-09,2.1263396914397344e-07
b0099,6.302592864463164e-09,1.1648221815033697e-10
b0103,2.1769498215515473e-12,7.344492832366986e-11
b0104,0.0,0.0
b0109,3.7593007369155974e-08,1.268295531833174e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.519289040409378e-09,2.53682303170508e-07
b0115,7.519289040409378e-09,2.53682303170508e-07
b0116,4.1106423839270375e-09,1.386829555109302e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317289463e-12,1.0624647309965378e-10
b0133,3.2780471330108364e-12,6.796048193018612e-11
b0134,3.2780471330108364e-12,1.1059324121398522e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.255115974193174e-14,7.60820619044566e-13
b0155,0.0,0.0
b0156,1.296127447845186e-13,4.3728149616918836e-12
b0158,1.9638862345671627e-13,0.0
b0159,1.9638862345671627e-13,6.6256687363986535e-12
b0160,0.0,0.0
b0166,1.0110708574084232e-10,3.4111041934622163e-09
b0168,1.1119515299831016e-13,3.751450750518375e-12
b0169,1.2835896529935335e-07,4.330515528094457e-06
b0170,1.2835896529935335e-07,2.615969668467011e-07
b0171,0.0,0.0
b0172,1.8881378421057865e-12,6.370112306026093e-11
b0173,4.008232154564045e-08,1.3522788645940061e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172471588960104e-11,6.805695360063492e-10
b0177,2.033657903848229e-10,6.86106117395693e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805650480871242e-15,4.32031125565972e-14
b0194,5.827372060199181e-10,1.966011889845257e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3937512349179961e-06,
b0202,1.3937512349179961e-06,
b0203,1.3937512349179961e-06,
b0204,1.3937512349179961e-06,
b0205,1.3937512349179961e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232761650082e-09,5.342755118110112e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.198115234914209e-10,2.765842280132697e-08
b0241,0.0,0.0
b0242,2.3493568410897618e-08,2.4717026271521197e-07
b0243,2.3493568410897618e-08,7.926151677560625e-07
b0244,4.1628373190293426e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
