,TranscriptionFlux,TranslationFlux
b0002,1.6023506042393592e-08,0.0
b0003,1.6023506042393592e-08,5.405936513220739e-07
b0004,1.6023506042393592e-08,1.2552699318732242e-09
b0007,-8.510879001809116e-37,-2.871361076268594e-35
b0008,0.0,0.0
b0009,1.5585857789598276e-32,5.2582847656273e-31
b0014,1.8902208389447774e-13,3.1885699123111144e-12
b0015,1.8902208389447774e-13,6.377139824622229e-12
b0019,0.0,0.0
b0023,1.2835912280118838e-07,4.330520841818673e-06
b0025,1.668210862246489e-11,5.628132811951436e-10
b0026,4.702461432535508e-10,1.5864947342297495e-08
b0027,4.702461432535508e-10,1.537344399686802e-10
b0029,4.702461432535508e-10,2.67110454439186e-10
b0030,0.0,0.0
b0031,3.4411950120830728e-09,1.1609744905837141e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367878839393067e-10,0.0
b0051,2.0367878839393067e-10,3.701299864802286e-12
b0052,2.0367878839393067e-10,2.520441722269979e-09
b0053,2.0367878839393067e-10,6.871620956326183e-09
b0058,8.085367931214907e-14,2.727804115187855e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.75663087550992e-10,5.926440171736249e-09
b0072,1.75663087550992e-10,5.926440171736249e-09
b0073,1.75663087550992e-10,2.507127707007658e-09
b0074,1.75663087550992e-10,1.5544745697356304e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303393879073114e-09,2.1266099340518128e-07
b0099,6.303393879073114e-09,1.1648221815033697e-10
b0103,2.176949821555435e-12,7.344492832380102e-11
b0104,0.0,0.0
b0109,3.7593016542105675e-08,1.2682958413059174e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532004233797191e-09,2.5411128249641825e-07
b0115,7.532004233797191e-09,2.5411128249641825e-07
b0116,4.118072632223354e-09,1.3893363379857264e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,2.532825242876704e-38,1.7652152574808418e-36
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345705e-12,1.0624647309984353e-10
b0133,3.278047133016691e-12,6.79604819303075e-11
b0134,3.278047133016691e-12,1.1059324121418274e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,-4.2081598301174414e-37
b0154,2.2588277842383318e-14,7.62072892386004e-13
b0155,0.0,0.0
b0156,1.2984987843598235e-13,4.380815267377603e-12
b0158,1.963894846896566e-13,0.0
b0159,1.963894846896566e-13,6.6256977922781e-12
b0160,0.0,0.0
b0166,1.0111027658449268e-10,3.4112118446725805e-09
b0168,1.1134590987802268e-13,3.7565369165453404e-12
b0169,1.2835912280118838e-07,4.330520841818673e-06
b0170,1.2835912280118838e-07,2.6159730056616626e-07
b0171,0.0,0.0
b0172,1.8881170161564506e-12,6.370042044399429e-11
b0173,4.008242806450319e-08,1.3522824582782345e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472834193814e-11,6.805695780174695e-10
b0177,2.0367878839393067e-10,6.871620956326183e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965444e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2803320015801954e-15,4.31952501411074e-14
b0194,5.827528411750968e-10,1.9660646390101692e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.393745737017359e-06,
b0202,1.393745737017359e-06,
b0203,1.393745737017359e-06,
b0204,1.393745737017359e-06,
b0205,1.393745737017359e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808905752e-09,5.342755134053013e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.199461044892897e-10,2.7662963232918155e-08
b0241,0.0,0.0
b0242,2.349419875607553e-08,2.471768944273683e-07
b0243,2.349419875607553e-08,7.926364340507435e-07
b0244,4.162287072999333e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3787721660094573e-09,4.651637897425824e-08
b0340,1.3787721660094573e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4432349252941007e-13,0.0
b0348,1.4432349252941007e-13,0.0
b0349,1.4432349252941007e-13,0.0
b0350,1.4432349252941007e-13,0.0
b0351,1.4432349252941007e-13,4.8691193794671645e-12
b0352,1.4432349252941007e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2405020691793472e-14,4.185148626499197e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395475828709925e-08,1.1455499635109478e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.491188607084622e-14,2.189967252635013e-12
b0406,3.8947131642507733e-13,1.313980351581008e-11
b0408,1.7953774476096514e-09,6.057161568365616e-08
b0409,1.7953774476096514e-09,6.057161568365616e-08
b0411,0.0,0.0
b0414,1.9327311488667234e-09,6.520559146203518e-08
b0415,1.9327311488667234e-09,1.098183243805438e-10
b0416,1.9327311488667234e-09,8.787152364535341e-12
b0417,1.9327311488667234e-09,1.1712220933042197e-09
b0418,1.9327311488667234e-09,5.139254330606898e-10
b0420,2.0422817528674166e-08,6.890155917750195e-07
b0421,2.0422817528674166e-08,5.448615271307209e-11
b0423,2.295261773893249e-13,7.743648236572703e-12
b0425,1.608094153402401e-12,5.425313834297549e-11
b0428,1.2405256941850034e-09,4.084921178414106e-14
b0429,1.2405256941850034e-09,4.185228331452885e-08
b0430,1.2405256941850034e-09,4.185228331452885e-08
b0431,1.2405256941850034e-09,4.185228331452885e-08
b0432,1.2405256941850034e-09,4.185228331452885e-08
b0433,0.0,0.0
b0436,1.2835912280118838e-07,4.330520841818673e-06
b0444,4.2192725946050113e-10,1.423478714212761e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466891286554e-09,5.0962127015652e-08
b0455,4.313208304358505e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258410109160458e-08,2.786184286519157e-06
b0475,6.901968529585842e-16,2.3285542869627147e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,-4.966798613203971e-30,-1.6756755922140617e-28
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5520408671969263e-08,5.349164086535906e-08
b0523,1.5520408671969263e-08,5.23620384439741e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600671379912819e-11,2.5642794297923035e-09
b0529,3.0795604084759086e-09,1.0389678771177362e-07
b0536,2.30157120877557e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,-4.255693603997641e-31,-1.4357662662630462e-29
b0628,8.373823292931185e-16,2.825121853778315e-14
b0630,2.093456270956961e-16,7.062806144956911e-15
b0632,0.0,0.0
b0635,1.0970865196682759e-13,0.0
b0636,1.0970865196682759e-13,3.701299864802282e-12
b0638,7.50801758342857e-09,0.0
b0639,7.50801758342857e-09,2.533020319571511e-07
b0642,7.50801758342857e-09,2.7247956010456462e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.556777020480625e-12,1.537344399686802e-10
b0661,5.554802685893823e-14,1.874053692366838e-12
b0662,0.0,0.0
b0664,5.429702689830839e-07,
b0665,5.429702689830839e-07,
b0666,5.429702689830839e-07,
b0668,5.429702689830839e-07,
b0670,5.429702689830839e-07,
b0672,5.429702689830839e-07,
b0673,5.429702689830839e-07,
b0674,5.265895232256786e-10,1.7765834290907502e-08
b0677,0.0,0.0
b0678,0.0,0.0
b0679,-4.738225349559581e-38,-1.5985605994894948e-36
b0680,3.5745968137142456e-10,1.2059809747114326e-08
b0684,2.1242738369384187e-16,7.16677702670213e-15
b0688,0.0,0.0
b0692,0.0,0.0
b0693,0.0,0.0
b0696,0.0,0.0
b0697,0.0,0.0
b0698,0.0,0.0
b0709,0.0,0.0
b0720,7.654579412980573e-09,2.582466673179978e-07
b0721,7.000259548864024e-09,2.3617152573915205e-07
b0722,7.000259548864024e-09,2.3617152573915205e-07
b0723,7.000259548864024e-09,2.3617152573915205e-07
b0724,7.000259548864024e-09,2.3617152573915205e-07
b0726,1.1165900481196949e-08,7.126795530218109e-08
b0727,1.1165900481196949e-08,1.4253591060436218e-07
b0728,1.1165900481196949e-08,3.76709996892008e-07
b0729,1.1165900481196949e-08,3.76709996892008e-07
b0731,0.0,-1.0749356271820318e-35
b0732,0.0,0.0
b0733,0.0,0.0
b0734,0.0,0.0
b0736,0.0,0.0
b0743,0.0,
b0744,0.0,
b0745,0.0,
b0746,1.7888977234164647e-06,
b0747,1.7888977234164647e-06,
b0748,0.0,
b0749,0.0,
b0750,3.7593016542105675e-08,1.2682958413059174e-06
b0751,3.7593016542105675e-08,0.0
b0752,0.0,0.0
b0754,0.0,0.0
b0755,0.0,0.0
b0756,0.0,0.0
b0757,0.0,0.0
b0758,0.0,0.0
b0759,0.0,0.0
b0763,1.6836754296144457e-36,2.8401532277906247e-35
b0764,1.6836754296144457e-36,5.680306455581249e-35
b0765,1.6836754296144457e-36,5.680306455581249e-35
b0766,0.0,0.0
b0767,1.6992646344611128e-08,5.732900595384179e-07
b0774,2.0240081366477622e-16,6.8285052347541936e-15
b0775,3.3545941144367106e-16,7.95017057066615e-15
b0776,3.3545941144367106e-16,7.522891299459484e-15
b0777,3.3545941144367106e-16,8.450401645854446e-15
b0778,3.3545941144367106e-16,1.1317574794361196e-14
b0781,1.5585857789598276e-32,5.2582847656273e-31
b0783,1.5585857789598276e-32,5.2582847656273e-31
b0784,1.5585857789598276e-32,4.853803395453681e-34
b0785,1.5585857789598276e-32,5.2582847656273e-31
b0789,0.0,0.0
b0805,0.0,0.0
b0807,5.4854325983413794e-14,1.850649932401141e-12
b0809,0.0,5.426825211296112e-29
b0810,0.0,5.426825211296112e-29
b0811,0.0,2.713412605648056e-29
b0813,0.0,0.0
b0822,0.0,0.0
b0825,0.0,0.0
b0826,3.117174222169419e-32,1.0516578519777485e-30
b0827,3.117174222169419e-32,5.2582847656273e-31
b0828,-1.0839345936245136e-64,0.0
b0829,-1.0839345936245136e-64,-4.3509259373846364e-63
b0830,-1.0839345936245136e-64,-8.82465688779287e-64
b0831,-1.0839345936245136e-64,-7.385887767116903e-64
b0832,-1.0839345936245136e-64,-1.4918188282513134e-63
b0837,0.0,0.0
b0839,0.0,0.0
b0841,1.0570039466614879e-10,3.566071129974868e-09
b0842,0.0,0.0
b0849,0.0,0.0
b0854,0.0,0.0
b0855,0.0,0.0
b0856,0.0,0.0
b0857,0.0,0.0
b0859,5.4854325983413794e-14,1.850649932401141e-12
b0860,0.0,0.0
b0861,0.0,0.0
b0862,0.0,0.0
b0863,0.0,0.0
b0864,0.0,0.0
b0870,0.0,0.0
b0871,0.0,0.0
b0875,0.0,0.0
b0883,0.0,
b0884,3.0781858173554166e-11,1.0385041239098328e-09
b0886,0.0,0.0
b0887,0.0,0.0
b0888,7.120330892331053e-10,2.40222437306961e-08
b0891,3.2910056259026774e-10,1.1103042886626914e-08
b0893,7.968605549531728e-10,2.6884113617641212e-08
b0894,0.0,0.0
b0895,0.0,0.0
b0896,0.0,8.065288253789097e-36
b0902,1.0621371456267923e-16,3.5833892797248344e-15
b0903,0.0,0.0
b0904,0.0,0.0
b0907,2.9666825595997817e-08,3.266300037066793e-09
b0908,2.9666825595997817e-08,1.0008856694436587e-06
b0910,5.288686424253761e-09,1.7842726162555501e-07
b0911,1.2835912280118838e-07,4.330520841818673e-06
b0914,1.6291815849401392e-11,5.49645763754404e-10
b0915,1.6291815849401392e-11,3.402890128758696e-11
b0918,3.333706345925658e-09,1.1247104605018831e-07
b0928,1.7400993479736294e-09,5.8706668671353064e-08
b0929,0.0,0.0
b0930,6.379867271468123e-10,2.152410174220492e-08
b0931,0.0,0.0
b0932,0.0,0.0
b0933,0.0,0.0
b0934,0.0,0.0
b0935,0.0,0.0
b0936,0.0,0.0
b0937,0.0,0.0
b0945,7.131684600031311e-10,2.4060548345712856e-08
b0948,2.1941730393365543e-13,7.402599729604573e-12
b0954,0.0,0.0
b0957,0.0,0.0
b0963,0.0,0.0
b0967,1.0970865196682759e-13,3.701299864802282e-12
b0968,0.0,0.0
b0969,4.8267592044286e-14,1.6284297428234414e-12
b0971,4.1461805700397696e-07,
b0972,0.0,0.0
b0973,0.0,0.0
b0974,0.0,-9.544288952065297e-36
b0978,0.0,0.0
b0979,0.0,0.0
b0980,0.0,0.0
b0996,0.0,0.0
b0997,0.0,0.0
b0998,0.0,0.0
b1002,0.0,0.0
b1006,0.0,0.0
b1007,0.0,0.0
b1008,0.0,0.0
b1009,0.0,0.0
