,TranscriptionFlux,TranslationFlux
b0002,1.602385106250835e-08,0.0
b0003,1.602385106250835e-08,5.40605291451464e-07
b0004,1.602385106250835e-08,1.255296960500717e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385924402574627e-13,3.1014791580016474e-12
b0015,1.8385924402574627e-13,6.202958316003295e-12
b0019,0.0,0.0
b0023,1.2835896587199066e-07,4.330515547413831e-06
b0025,1.6682033353905314e-11,5.628107418192203e-10
b0026,4.70255553390577e-10,1.58652648171573e-08
b0027,4.70255553390577e-10,1.5373444007457281e-10
b0029,4.70255553390577e-10,2.671105935350518e-10
b0030,0.0,0.0
b0031,3.441137739126323e-09,1.1609551680979051e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0368062448723106e-10,0.0
b0051,2.0368062448723106e-10,3.701295339669941e-12
b0052,2.0368062448723106e-10,2.4784743422246745e-09
b0053,2.0368062448723106e-10,6.871682901594516e-09
b0058,8.085364106084196e-14,2.72780282468291e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7566971118839506e-10,5.926663636957861e-09
b0072,1.7566971118839506e-10,5.926663636957861e-09
b0073,1.7566971118839506e-10,2.50722224197847e-09
b0074,1.7566971118839506e-10,1.5545331835061484e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.3033985770266665e-09,2.1266115190256993e-07
b0099,6.3033985770266665e-09,1.1648221815033697e-10
b0103,2.1769498215554517e-12,7.344492832380158e-11
b0104,0.0,0.0
b0109,3.7593015971119535e-08,1.2682958220422505e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532012993427086e-09,2.541115780247687e-07
b0115,7.532012993427086e-09,2.541115780247687e-07
b0116,4.118077176049918e-09,1.3893378709609606e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345944e-12,1.0624647309984433e-10
b0133,3.2780471330167155e-12,6.796048193030801e-11
b0134,3.2780471330167155e-12,1.1059324121418358e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588308846693055e-14,7.620739383950961e-13
b0155,0.0,0.0
b0156,1.2985041209417512e-13,4.380833271691405e-12
b0158,1.9638922209877554e-13,0.0
b0159,1.9638922209877554e-13,6.62568893310815e-12
b0160,0.0,0.0
b0166,1.0110859377242377e-10,3.4111550707356897e-09
b0168,1.1127783421817836e-13,3.754240211353354e-12
b0169,1.2835896587199066e-07,4.330515547413831e-06
b0170,1.2835896587199066e-07,2.6159693019265933e-07
b0171,0.0,0.0
b0172,1.8882066135012732e-12,6.37034432378609e-11
b0173,4.0082448937142e-08,1.3522831624696887e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472841498542e-11,6.80569578263913e-10
b0177,2.0368062448723106e-10,6.871682901594516e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2804825905731364e-15,4.320033064304796e-14
b0194,5.82710272262395e-10,1.965921021977234e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3938779303207929e-06,
b0202,1.3938779303207929e-06,
b0203,1.3938779303207929e-06,
b0204,1.3938779303207929e-06,
b0205,1.3938779303207929e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232809180928e-09,5.34275513414585e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.20048423851276e-10,2.766641523632807e-08
b0241,0.0,0.0
b0242,2.3492482552523735e-08,2.4715883865672706e-07
b0243,2.3492482552523735e-08,7.925785335674146e-07
b0244,4.1628902495585147e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3788793962927505e-09,4.651999666006461e-08
b0340,1.3788793962927505e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431899182927633e-13,0.0
b0348,1.4431899182927633e-13,0.0
b0349,1.4431899182927633e-13,0.0
b0350,1.4431899182927633e-13,0.0
b0351,1.4431899182927633e-13,4.868967536923319e-12
b0352,1.4431899182927633e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2405037718726933e-14,4.1851543709674214e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.3952277960897116e-08,1.1454662834103172e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.490986180626393e-14,2.189898958930821e-12
b0406,3.894591708375836e-13,1.3139393753584926e-11
b0408,1.7953829088916266e-09,6.057179993386683e-08
b0409,1.7953829088916266e-09,6.057179993386683e-08
b0411,0.0,0.0
b0414,1.9327307989252207e-09,6.520557965587028e-08
b0415,1.9327307989252207e-09,1.0981830449676975e-10
b0416,1.9327307989252207e-09,8.787105674505857e-12
b0417,1.9327307989252207e-09,1.1711707806732603e-09
b0418,1.9327307989252207e-09,5.139254334146826e-10
b0420,2.04216581049608e-08,6.889764756729017e-07
b0421,2.04216581049608e-08,5.448615324244241e-11
b0423,2.2952765536892324e-13,7.74369809996624e-12
b0425,1.6080941534024132e-12,5.42531383429759e-11
b0428,1.240533712039595e-09,4.0849475803694864e-14
b0429,1.240533712039595e-09,4.185255381720647e-08
b0430,1.240533712039595e-09,4.185255381720647e-08
b0431,1.240533712039595e-09,4.185255381720647e-08
b0432,1.240533712039595e-09,4.185255381720647e-08
b0433,0.0,0.0
b0436,1.2835896587199066e-07,4.330515547413831e-06
b0444,4.2191410174071625e-10,1.423434323305036e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466891599024e-09,5.09621270167062e-08
b0455,4.313211031199939e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258445178169058e-08,2.7861961179394196e-06
b0475,6.902013138883598e-16,2.3285693370417006e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
