,TranscriptionFlux,TranslationFlux
b0002,1.6020071883208285e-08,0.0
b0003,1.6020071883208285e-08,5.40477791244492e-07
b0004,1.6020071883208285e-08,1.2550009023140768e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,2.292637802530484e-13,3.867397801548277e-12
b0015,2.292637802530484e-13,7.734795603096553e-12
b0019,0.0,0.0
b0023,1.2835712111987094e-07,4.330453310018247e-06
b0025,1.6679586405190388e-11,5.627281877928481e-10
b0026,4.700792457486871e-10,1.5859316631308768e-08
b0027,4.700792457486871e-10,1.537344397351179e-10
b0029,4.700792457486871e-10,2.6711043635244883e-10
b0030,0.0,0.0
b0031,3.4441745207958458e-09,1.1619797034815171e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367473861052732e-10,0.0
b0051,2.0367473861052732e-10,3.701242145314743e-12
b0052,2.0367473861052732e-10,2.5201955990313615e-09
b0053,2.0367473861052732e-10,6.87148432660287e-09
b0058,8.084214365954701e-14,2.7274149306645656e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.756626631484345e-10,5.926425853438645e-09
b0072,1.756626631484345e-10,5.926425853438645e-09
b0073,1.756626631484345e-10,2.5071216497794398e-09
b0074,1.756626631484345e-10,1.554470814120309e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303383517079059e-09,2.1266064381700833e-07
b0099,6.303383517079059e-09,1.1648221815033697e-10
