,TranscriptionFlux,TranslationFlux
b0002,1.6028015679424233e-08,0.0
b0003,1.6028015679424233e-08,5.407457953748225e-07
b0004,1.6028015679424233e-08,1.255623213592796e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.9473279438323356e-13,3.2849025696768623e-12
b0015,1.9473279438323356e-13,6.5698051393537245e-12
b0019,0.0,0.0
b0023,1.2836657964405295e-07,4.330772417341585e-06
b0025,6.364230827357025e-11,2.1471348228751948e-09
b0026,4.699172662883788e-10,1.5853851843037367e-08
b0027,4.699172662883788e-10,1.5373744032156424e-10
b0029,4.699172662883788e-10,2.671627826946679e-10
b0030,0.0,0.0
b0031,3.44855209328796e-09,1.1634565886845296e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.5570250868909995e-10,0.0
b0051,2.5570250868909995e-10,3.70151488661674e-12
b0052,2.5570250868909995e-10,2.522144429367243e-09
b0053,2.5570250868909995e-10,8.626773220463423e-09
b0058,8.080732173737788e-14,2.7262401247262363e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.755320633701718e-10,5.922019738397024e-09
b0072,1.755320633701718e-10,5.922019738397024e-09
b0073,1.755320633701718e-10,2.5052576820718448e-09
b0074,1.755320633701718e-10,1.5533151129599071e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.436463813157005e-09,2.1715044542381406e-07
b0099,6.436463813157005e-09,1.1648221815033697e-10
b0103,2.1769498222164034e-12,7.344492834610047e-11
b0104,0.0,0.0
b0109,3.759286997350076e-08,1.2682908964419725e-06
