,TranscriptionFlux,TranslationFlux
b0002,1.602362989119382e-08,0.0
b0003,1.602362989119382e-08,5.405978296757345e-07
b0004,1.602362989119382e-08,1.255279634099105e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385103341268386e-13,3.101340655064673e-12
b0015,1.8385103341268386e-13,6.202681310129346e-12
b0019,0.0,0.0
b0023,1.283586585712271e-07,4.330505179842502e-06
b0025,1.668198677775651e-11,5.628091704546088e-10
b0026,4.702477629513545e-10,1.5865001986914434e-08
b0027,4.702477629513545e-10,1.5373443985819092e-10
b0029,4.702477629513545e-10,2.671106102599886e-10
b0030,0.0,0.0
b0031,3.4411199991248253e-09,1.1609491830580776e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367687259844035e-10,0.0
b0051,2.0367687259844035e-10,3.701286478497866e-12
b0052,2.0367687259844035e-10,2.520345076091238e-09
b0053,2.0367687259844035e-10,6.871556322102153e-09
b0058,8.085378598239121e-14,2.727807713979251e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.756724755433381e-10,5.92675689948906e-09
b0072,1.756724755433381e-10,5.92675689948906e-09
b0073,1.756724755433381e-10,2.5072616958612767e-09
b0074,1.756724755433381e-10,1.5545576457851654e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303388976920269e-09,2.1266082801861115e-07
b0099,6.303388976920269e-09,1.1648221815033697e-10
b0103,2.1769498215554166e-12,7.34449283238004e-11
b0104,0.0,0.0
b0109,3.7593015522951034e-08,1.2682958069221485e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532004874386806e-09,2.541113041083351e-07
b0115,7.532004874386806e-09,2.541113041083351e-07
b0116,4.118069280012434e-09,1.3893352070322782e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345435e-12,1.0624647309984261e-10
b0133,3.2780471330166626e-12,6.796048193030692e-11
b0134,3.2780471330166626e-12,1.1059324121418178e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588148715676976e-14,7.620685359687828e-13
b0155,0.0,0.0
b0156,1.2984922092709025e-13,4.38079308464607e-12
b0158,1.9638867792470938e-13,0.0
b0159,1.9638867792470938e-13,6.625670574014666e-12
b0160,0.0,0.0
b0166,1.0110807253010773e-10,3.411137485303007e-09
b0168,1.1122005903422597e-13,3.752291018862897e-12
b0169,1.283586585712271e-07,4.330505179842502e-06
b0170,1.283586585712271e-07,2.6159631054748257e-07
b0171,0.0,0.0
b0172,1.8881900261313e-12,6.37028836208285e-11
b0173,4.0082451446875574e-08,1.3522832471419217e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472826571997e-11,6.805695777603282e-10
b0177,2.0367687259844038e-10,6.871556322102153e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805358759050217e-15,4.320212835898164e-14
b0194,5.827104038347394e-10,1.965921465869937e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,7.368136581773586e-07,
b0202,7.368136581773586e-07,
b0203,7.368136581773586e-07,
b0204,7.368136581773586e-07,
b0205,7.368136581773586e-07,
b0206,8.187569457194876e-07,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.583623280861816e-09,5.342755133955986e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.198203788583699e-10,2.7658721559609965e-08
b0241,0.0,0.0
b0242,2.349248785697974e-08,2.47158894463651e-07
b0243,2.349248785697974e-08,7.925787125267032e-07
b0244,4.162843993749366e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3786401557455723e-09,4.651192527290369e-08
b0340,1.3786401557455723e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431856566659005e-13,0.0
b0348,1.4431856566659005e-13,0.0
b0349,1.4431856566659005e-13,0.0
b0350,1.4431856566659005e-13,0.0
b0351,1.4431856566659005e-13,4.8689531592433015e-12
b0352,1.4431856566659005e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2404949778044524e-14,4.1851247019458745e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395228562710968e-08,1.1454665420494583e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.490967013252285e-14,2.18989249233061e-12
b0406,3.8945802079513707e-13,1.3139354953983658e-11
b0408,1.7953714911171223e-09,6.057141472626038e-08
b0409,1.7953714911171223e-09,6.057141472626038e-08
b0411,0.0,0.0
b0414,1.932730019460424e-09,6.520555335864673e-08
b0415,1.932730019460424e-09,1.0981826020736204e-10
b0416,1.932730019460424e-09,8.787113510953298e-12
b0417,1.932730019460424e-09,1.171225414519755e-09
b0418,1.932730019460424e-09,5.139254326913305e-10
b0420,2.0422826789966357e-08,6.890159042282209e-07
b0421,2.0422826789966357e-08,5.448615190522606e-11
b0423,2.295279471240346e-13,7.74370794306553e-12
b0425,1.6080941534023874e-12,5.425313834297503e-11
b0428,1.2405134585309597e-09,4.084880887686901e-14
b0429,1.2405134585309597e-09,4.1851870513679996e-08
b0430,1.2405134585309597e-09,4.1851870513679996e-08
b0431,1.2405134585309597e-09,4.1851870513679996e-08
b0432,1.2405134585309597e-09,4.1851870513679996e-08
b0433,0.0,0.0
b0436,1.283586585712271e-07,4.330505179842502e-06
b0444,4.2191285586139916e-10,1.4234301200148987e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.510546689094185e-09,5.096212701448905e-08
b0455,4.313204542492162e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258329675640627e-08,2.7861571502294713e-06
b0475,6.901900453527809e-16,2.3285313197764557e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5518441837166852e-08,5.348486209921213e-08
b0523,1.5518441837166852e-08,5.23554028274956e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600884350307999e-11,2.5643512807612796e-09
b0529,3.0793123691123093e-09,1.0388841947420533e-07
b0536,2.3015613857845005e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,0.0,0.0
b0628,8.373792360260361e-16,2.8251114178566003e-14
b0630,2.0934485377876015e-16,7.0627800551470444e-15
b0632,0.0,0.0
b0635,1.0970825518908289e-13,0.0
b0636,1.0970825518908289e-13,3.701286478497861e-12
b0638,7.508017379884624e-09,0.0
b0639,7.508017379884624e-09,2.5330202509007937e-07
b0642,7.508017379884624e-09,2.7249412227616474e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.55677701720566e-12,1.5373443985819092e-10
b0661,5.5549841189703236e-14,1.874114903420796e-12
b0662,0.0,0.0
b0664,5.430055149628068e-07,
b0665,5.430055149628068e-07,
b0666,5.430055149628068e-07,
b0668,5.430055149628068e-07,
b0670,5.430055149628068e-07,
b0672,5.430055149628068e-07,
b0673,5.430055149628068e-07,
b0674,5.265890227810539e-10,1.776581740713773e-08
b0677,0.0,0.0
b0678,0.0,0.0
