,TranscriptionFlux,TranslationFlux
b0002,1.6023643218157862e-08,0.0
b0003,1.6023643218157862e-08,5.405982792946964e-07
b0004,1.6023643218157862e-08,1.2552806781238772e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8390620471210696e-13,3.1022713269826795e-12
b0015,1.8390620471210696e-13,6.204542653965359e-12
b0019,0.0,0.0
b0023,1.2835874606491861e-07,4.330508131664284e-06
b0025,1.6682218907947427e-11,5.62817001955852e-10
b0026,4.702481582423802e-10,1.5865015323060618e-08
b0027,4.702481582423802e-10,1.537344401743165e-10
b0029,4.702481582423802e-10,2.671106119921946e-10
b0030,0.0,0.0
b0031,3.4411239214319475e-09,1.1609505063479514e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.036823539632029e-10,0.0
b0051,2.036823539632029e-10,3.701289001422466e-12
b0052,2.036823539632029e-10,2.5203456258336737e-09
b0053,2.036823539632029e-10,6.871741249856627e-09
b0058,8.085380484225869e-14,2.7278083502647553e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567254299689239e-10,5.926759175205942e-09
b0072,1.7567254299689239e-10,5.926759175205942e-09
b0073,1.7567254299689239e-10,2.5072626585830257e-09
b0074,1.7567254299689239e-10,1.5545582426939197e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.30340300433509e-09,2.1266130126905812e-07
b0099,6.30340300433509e-09,1.1648221815033697e-10
b0103,2.1769498215554816e-12,7.34449283238026e-11
b0104,0.0,0.0
b0109,3.759301548687211e-08,1.2682958057049344e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532185550855993e-09,2.541173996876625e-07
b0115,7.532185550855993e-09,2.541173996876625e-07
b0116,4.118176540068191e-09,1.389371393934838e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317346376e-12,1.0624647309984579e-10
b0133,3.2780471330167608e-12,6.796048193030895e-11
b0134,3.2780471330167608e-12,1.105932412141851e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588717386094435e-14,7.620877215088613e-13
b0155,0.0,0.0
b0156,1.2985307828084237e-13,4.3809232222666254e-12
b0158,1.9638880719926352e-13,0.0
b0159,1.9638880719926352e-13,6.625674935419908e-12
b0160,0.0,0.0
b0166,1.0110818777657199e-10,3.411141373435027e-09
b0168,1.1122046351488621e-13,3.752304665044727e-12
b0169,1.2835874606491861e-07,4.330508131664284e-06
b0170,1.2835874606491861e-07,2.615964902295459e-07
b0171,0.0,0.0
b0172,1.888188824209343e-12,6.370284307094028e-11
b0173,4.0082451706809326e-08,1.3522832559114467e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472848379102e-11,6.805695784960462e-10
b0177,2.036823539632029e-10,6.871741249856627e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805318605468975e-15,4.3201992890682504e-14
b0194,5.827108730240059e-10,1.965923048799029e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.393916766348801e-06,
b0202,1.393916766348801e-06,
b0203,1.393916766348801e-06,
b0204,1.393916766348801e-06,
b0205,1.393916766348801e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232809444784e-09,5.342755134234869e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.2009746586793e-10,2.7668069793250943e-08
b0241,0.0,0.0
b0242,2.3492506772762046e-08,2.4715909347211154e-07
b0243,2.3492506772762046e-08,7.925793506986362e-07
b0244,4.16283791905231e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3787986630202718e-09,4.65172729181796e-08
b0340,1.3787986630202718e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431865686418533e-13,0.0
b0348,1.4431865686418533e-13,0.0
b0349,1.4431865686418533e-13,0.0
b0350,1.4431865686418533e-13,0.0
b0351,1.4431865686418533e-13,4.8689562360256795e-12
b0352,1.4431865686418533e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2405262080219335e-14,4.1852300650122035e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.3952312964956886e-08,1.14546746436113e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.490971115015491e-14,2.189893876164549e-12
b0406,3.894582669009294e-13,1.3139363256987293e-11
b0408,1.7953895912212858e-09,6.057202537922068e-08
b0409,1.7953895912212858e-09,6.057202537922068e-08
b0411,0.0,0.0
b0414,1.9327321669300967e-09,6.520562580898739e-08
b0415,1.9327321669300967e-09,1.0981838222718937e-10
b0416,1.9327321669300967e-09,8.345308087856206e-12
b0417,1.9327321669300967e-09,1.1712262003187873e-09
b0418,1.9327321669300967e-09,5.139254337481202e-10
b0420,2.0422826960643188e-08,6.890159099864371e-07
b0421,2.0422826960643188e-08,5.4486155302613423e-11
b0423,2.295280164143792e-13,7.743710280751195e-12
b0425,1.6080941534024354e-12,5.425313834297665e-11
b0428,1.2405649154354585e-09,4.0850503298838246e-14
b0429,1.2405649154354585e-09,4.185360654297441e-08
b0430,1.2405649154354585e-09,4.185360654297441e-08
b0431,1.2405649154354585e-09,4.185360654297441e-08
b0432,1.2405649154354585e-09,4.185360654297441e-08
b0433,0.0,0.0
b0436,1.2835874606491861e-07,4.330508131664284e-06
b0444,4.2191312247600757e-10,1.4234310195069592e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466892078373e-09,5.09621270183234e-08
b0455,4.313219169648641e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258939264840617e-08,2.7863628106202485e-06
b0475,6.902186746618832e-16,2.3286279080181393e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.552080339746824e-08,5.349300130083972e-08
b0523,1.552080339746824e-08,5.236337015064426e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600884678915588e-11,2.5643513916253912e-09
b0529,3.0795745871827067e-09,1.0389726606643948e-07
b0536,2.3016210733378352e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,0.0,0.0
b0628,8.374065678095887e-16,2.8252036285664708e-14
b0630,2.0935168672610964e-16,7.063010581971023e-15
b0632,0.0,0.0
b0635,1.0970832997001582e-13,0.0
b0636,1.0970832997001582e-13,3.7012890014224616e-12
b0638,7.508017372679e-09,0.0
b0639,7.508017372679e-09,2.533020248469793e-07
b0642,7.508017372679e-09,2.7249422690665405e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.556777026575803e-12,1.537344401743165e-10
b0661,5.5549795214216674e-14,1.87411335232105e-12
b0662,0.0,0.0
b0664,5.430060034849141e-07,
b0665,5.430060034849141e-07,
b0666,5.430060034849141e-07,
b0668,5.430060034849141e-07,
b0670,5.430060034849141e-07,
b0672,5.430060034849141e-07,
b0673,5.430060034849141e-07,
b0674,5.265891407243586e-10,1.776582138625451e-08
b0677,0.0,0.0
b0678,0.0,0.0
b0679,0.0,0.0
b0680,3.5748890113612263e-10,1.2060795550049533e-08
b0684,2.1242709061387735e-16,7.166767138905556e-15
b0688,0.0,0.0
b0692,0.0,0.0
b0693,0.0,0.0
b0696,0.0,0.0
b0697,0.0,0.0
b0698,0.0,0.0
b0709,0.0,0.0
b0720,7.654816735563546e-09,2.582546739977675e-07
b0721,7.000522986547808e-09,2.3618041347813973e-07
b0722,7.000522986547808e-09,2.3618041347813973e-07
b0723,7.000522986547808e-09,2.3618041347813973e-07
b0724,7.000522986547808e-09,2.3618041347813973e-07
b0726,1.1166375491943987e-08,7.127063729791522e-08
b0727,1.1166375491943987e-08,1.4254127459583044e-07
b0728,1.1166375491943987e-08,3.7672602258535364e-07
b0729,1.1166375491943987e-08,3.7672602258535364e-07
b0731,0.0,0.0
b0732,0.0,0.0
b0733,0.0,0.0
b0734,0.0,0.0
b0736,0.0,0.0
b0743,0.0,
b0744,0.0,
b0745,0.0,
b0746,1.7888574857690915e-06,
b0747,1.7888574857690915e-06,
b0748,0.0,
b0749,0.0,
b0750,3.759301548687211e-08,1.2682958057049344e-06
b0751,3.759301548687211e-08,0.0
b0752,0.0,0.0
b0754,0.0,0.0
b0755,0.0,0.0
b0756,0.0,0.0
b0757,0.0,0.0
b0758,0.0,0.0
b0759,0.0,0.0
b0763,0.0,0.0
b0764,0.0,0.0
b0765,0.0,0.0
b0766,0.0,0.0
b0767,1.6991919208527274e-08,5.732655277568254e-07
b0774,2.0240081366477622e-16,6.8285052347541936e-15
b0775,3.3545941144367106e-16,7.95017057066615e-15
b0776,3.3545941144367106e-16,7.522891299459484e-15
b0777,3.3545941144367106e-16,8.450401645854446e-15
b0778,3.3545941144367106e-16,1.1317574794361196e-14
