,TranscriptionFlux,TranslationFlux
b0002,1.602365686305578e-08,0.0
b0003,1.602365686305578e-08,5.405987396399647e-07
b0004,1.602365686305578e-08,1.2552817470553604e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385193747063398e-13,3.101355905409603e-12
b0015,1.8385193747063398e-13,6.202711810819206e-12
b0019,0.0,0.0
b0023,1.2835887151711152e-07,4.330512364112466e-06
b0025,1.6682008538817134e-11,5.628099046192285e-10
b0026,4.702485660987945e-10,1.586502908313208e-08
b0027,4.702485660987945e-10,1.5373443987642387e-10
b0029,4.702485660987945e-10,2.671106187202028e-10
b0030,0.0,0.0
b0031,3.441125050372579e-09,1.1609508872247311e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367718874299396e-10,0.0
b0051,2.0367718874299396e-10,3.701292618899545e-12
b0052,2.0367718874299396e-10,2.5203492893137753e-09
b0053,2.0367718874299396e-10,6.871566988041188e-09
b0058,8.085392145602457e-14,2.7278122845261665e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.756727646965165e-10,5.926766654805537e-09
b0072,1.756727646965165e-10,5.926766654805537e-09
b0073,1.756727646965165e-10,2.507265822760987e-09
b0074,1.756727646965165e-10,1.5545602045541638e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303389785893597e-09,2.126608553113799e-07
b0099,6.303389785893597e-09,1.1648221815033697e-10
b0103,2.1769498215554202e-12,7.344492832380052e-11
b0104,0.0,0.0
b0109,3.759301566248375e-08,1.268295811629639e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.53201170867799e-09,2.5411153468049663e-07
b0115,7.53201170867799e-09,2.5411153468049663e-07
b0116,4.1180734065150915e-09,1.3893365992126988e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345483e-12,1.0624647309984278e-10
b0133,3.278047133016668e-12,6.796048193030702e-11
b0134,3.278047133016668e-12,1.1059324121418196e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588185401702176e-14,7.620697736649689e-13
b0155,0.0,0.0
b0156,1.2984941047689799e-13,4.380799479589998e-12
b0158,1.9638900363558593e-13,0.0
b0159,1.9638900363558593e-13,6.6256815626978894e-12
b0160,0.0,0.0
b0166,1.0110822094746148e-10,3.4111424925391872e-09
b0168,1.1122025043415177e-13,3.752297476225254e-12
b0169,1.2835887151711152e-07,4.330512364112466e-06
b0170,1.2835887151711152e-07,2.615967447359931e-07
b0171,0.0,0.0
b0172,1.8881927903913867e-12,6.370297688015951e-11
b0173,4.008245271641003e-08,1.3522832899728893e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.017247282782975e-11,6.805695778027616e-10
b0177,2.0367718874299396e-10,6.871566988041188e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805380584570479e-15,4.3202201992914555e-14
b0194,5.827114198338944e-10,1.9659248936009934e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939233786940323e-06,
b0202,1.3939233786940323e-06,
b0203,1.3939233786940323e-06,
b0204,1.3939233786940323e-06,
b0205,1.3939233786940323e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808665737e-09,5.342755133972038e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.198647336593425e-10,2.766021798141353e-08
b0241,0.0,0.0
b0242,2.349252881788872e-08,2.4715932540366216e-07
b0243,2.349252881788872e-08,7.92580094446945e-07
b0244,4.1628511240849353e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3786695892287484e-09,4.651291828617428e-08
b0340,1.3786695892287484e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.443188017514157e-13,0.0
b0348,1.443188017514157e-13,0.0
b0349,1.443188017514157e-13,0.0
b0350,1.443188017514157e-13,0.0
b0351,1.443188017514157e-13,4.8689611241641854e-12
b0352,1.443188017514157e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2404969925260035e-14,4.1851314991204557e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395234482545808e-08,1.1454685392560144e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.490977631559143e-14,2.1898960746859698e-12
b0406,3.894586578935486e-13,1.3139376448115818e-11
b0408,1.7953724718482739e-09,6.057144781371533e-08
b0409,1.7953724718482739e-09,6.057144781371533e-08
b0411,0.0,0.0
b0414,1.9327301714417054e-09,6.520555848612106e-08
b0415,1.9327301714417054e-09,1.0981826884298094e-10
b0416,1.9327301714417054e-09,8.78712803051761e-12
b0417,1.9327301714417054e-09,1.1712257560317942e-09
b0418,1.9327301714417054e-09,5.139254327522821e-10
b0420,2.0422827561050095e-08,6.890159302426882e-07
b0421,2.0422827561050095e-08,5.448615203761584e-11
b0423,2.295283233360968e-13,7.743720635534448e-12
b0425,1.6080941534023898e-12,5.4253138342975114e-11
b0428,1.2405154637095157e-09,4.0848874905298635e-14
b0429,1.2405154637095157e-09,4.185193816346864e-08
b0430,1.2405154637095157e-09,4.185193816346864e-08
b0431,1.2405154637095157e-09,4.185193816346864e-08
b0432,1.2405154637095157e-09,4.185193816346864e-08
b0433,0.0,0.0
b0436,1.2835887151711152e-07,4.330512364112466e-06
b0444,4.219135460513449e-10,1.4234324485458826e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.510546689100347e-09,5.096212701469694e-08
b0455,4.313205159101745e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258347459542818e-08,2.7861631500803123e-06
b0475,6.901911609829814e-16,2.328535083638135e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5518880350480075e-08,5.3486373450953005e-08
b0523,1.5518880350480075e-08,5.235688226347247e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600896798709728e-11,2.5643554805456e-09
b0529,3.0793635488225612e-09,1.0389014615164817e-07
b0536,2.301565318832419e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,0.0,0.0
b0628,8.37380329086769e-16,2.8251151055744516e-14
b0630,2.093451270440018e-16,7.062789274443644e-15
b0632,0.0,0.0
b0635,1.0970843719411232e-13,0.0
b0636,1.0970843719411232e-13,3.701292618899541e-12
b0638,7.508017407751878e-09,0.0
b0639,7.508017407751878e-09,2.5330202603025185e-07
b0642,7.508017407751878e-09,2.7249457079572543e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.556777017746094e-12,1.5373443987642387e-10
