,TranscriptionFlux,TranslationFlux
b0002,1.6023179794697532e-08,0.0
b0003,1.6023179794697532e-08,5.405826445278816e-07
b0004,1.6023179794697532e-08,1.2552443738635025e-09
b0007,-9.41476013699308e-37,-3.1763083218573304e-35
b0008,0.0,0.0
b0009,-7.278745518373479e-32,-2.455669568452271e-30
b0014,1.8385462319071196e-13,3.1014012102018107e-12
b0015,1.8385462319071196e-13,6.2028024204036215e-12
b0019,0.0,5.7858060624018076e-33
b0023,1.2835937005621505e-07,4.330529183594644e-06
b0025,1.6682714651031736e-11,5.628337271072236e-10
b0026,4.70179313483566e-10,1.586269267036256e-08
b0027,4.70179313483566e-10,1.5373443990998602e-10
b0029,4.70179313483566e-10,2.6711040179383044e-10
b0030,0.0,0.0
b0031,3.4415300760037727e-09,1.161087532902816e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,5.863661962960354e-31,-2.1940986861375636e-28
b0040,5.863661962960354e-31,1.9782552097453347e-29
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367777068395378e-10,0.0
b0051,2.0367777068395378e-10,3.701306994525338e-12
b0052,2.0367777068395378e-10,2.520466463783462e-09
b0053,2.0367777068395378e-10,6.8715866212966996e-09
b0058,8.085392074469656e-14,2.7278122605277106e-12
b0061,-5.758975927197356e-31,0.0
b0062,-5.758975927197356e-31,-1.942936718170629e-29
b0063,-5.758975927197356e-31,7.170100389219113e-31
b0066,2.9777017872400137e-35,0.0
b0067,2.9777017872400137e-35,9.995086992354648e-34
b0068,2.9777017872400137e-35,0.0
b0070,0.0,0.0
b0071,1.7567444833357044e-10,5.9268234565753926e-09
b0072,1.7567444833357044e-10,5.9268234565753926e-09
b0073,1.7567444833357044e-10,2.5072898522435912e-09
b0074,1.7567444833357044e-10,1.5545751033642754e-09
b0077,-1.2460156781928513e-42,4.832023606845333e-41
b0078,-1.2460156781928513e-42,-1.7695651550140679e-40
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,-2.2102355931243592e-39
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.3033912750968054e-09,2.1266090555343042e-07
b0099,6.3033912750968054e-09,1.1648221815033697e-10
b0103,2.176949821555426e-12,7.344492832380071e-11
b0104,0.0,0.0
b0109,3.759301369722352e-08,1.2682957453265963e-06
b0110,0.0,0.0
b0112,1.6049149725497928e-36,6.264655303200671e-35
b0114,7.531998515590919e-09,2.5411108957821425e-07
b0115,7.531998515590919e-09,2.5411108957821425e-07
b0116,4.118069396334914e-09,1.389335246276619e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,-3.693865400646639e-51,2.46465272324413e-49
b0124,2.545433935639846e-30,8.587668480895787e-29
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.149206431734557e-12,1.0624647309984307e-10
b0133,3.2780471330166768e-12,6.79604819303072e-11
b0134,3.2780471330166768e-12,1.1059324121418226e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
