,TranscriptionFlux,TranslationFlux
b0002,1.6023624527931602e-08,0.0
b0003,1.6023624527931602e-08,5.405976487324692e-07
b0004,1.6023624527931602e-08,1.2552792139450026e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,-1.896415021883673e-32,-6.398037473133331e-31
b0014,2.163367430320985e-13,3.649334593859501e-12
b0015,2.163367430320985e-13,7.298669187719002e-12
b0019,0.0,0.0
b0023,1.2836001299234768e-07,4.330550874677144e-06
b0025,1.589319888738554e-11,5.361974086687606e-10
b0026,4.697601891973851e-10,1.584855244863924e-08
b0027,4.697601891973851e-10,1.537386421830874e-10
b0029,4.697601891973851e-10,2.6697602207982234e-10
b0030,0.0,0.0
b0031,3.4384768887517488e-09,1.1600574626794985e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,-9.976213537346151e-35
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.7654182663914846e-10,0.0
b0051,2.7654182663914846e-10,3.701325533912091e-12
b0052,2.7654182663914846e-10,2.5172485932997743e-09
b0053,2.7654182663914846e-10,9.329840511221938e-09
b0058,8.088017049226044e-14,2.7286978623956345e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,4.264983979975006e-32,1.4389006104312148e-30
b0067,4.264983979975006e-32,1.4389006104312148e-30
b0068,4.264983979975006e-32,7.224983926862439e-31
b0070,0.0,0.0
b0071,1.7559540319366083e-10,5.9241566681278485e-09
b0072,1.7559540319366083e-10,5.9241566681278485e-09
b0073,1.7559540319366083e-10,2.5061616911533216e-09
b0074,1.7559540319366083e-10,1.5538756185632069e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.4897850590029575e-09,2.1894937300611985e-07
b0099,6.4897850590029575e-09,1.1648221815033697e-10
b0103,2.1769498223733985e-12,7.344492835139709e-11
b0104,0.0,0.0
b0109,3.759322971328855e-08,1.2683030331768976e-06
b0110,0.0,0.0
b0112,-4.739437375521923e-37,7.098834137652303e-27
b0114,1.2486295259321196e-08,4.2125686649746665e-07
b0115,1.2486295259321196e-08,4.2125686649746665e-07
b0116,6.518773056762165e-09,2.1992735669531408e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,3.590300359468552e-32,1.2112542744789307e-30
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064329178476e-12,1.0624647313976437e-10
b0133,3.278047134248378e-12,6.796048195584285e-11
b0134,3.278047134248378e-12,1.1059324125573684e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,-4.443995141980734e-27
b0154,6.984550656576474e-13,2.3564154638148314e-11
b0155,0.0,0.0
b0156,1.2155590221181913e-13,4.100996925553014e-12
b0158,1.9641701567840849e-13,2.0260597695844748e-70
b0159,1.9641701567840849e-13,6.626626620069876e-12
b0160,0.0,0.0
b0166,1.0103041182796014e-10,3.4085174043777013e-09
b0168,1.1228588093153327e-13,3.788249226111671e-12
b0169,1.2836001299234768e-07,4.330550874677144e-06
b0170,1.2836001299234768e-07,2.6160106485462894e-07
b0171,0.0,0.0
b0172,1.8845846661083233e-12,6.358124764840183e-11
b0173,4.006225522856891e-08,1.3516018764501137e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172762713071407e-11,6.8057935781725e-10
b0177,2.7654182663914846e-10,9.329840511221938e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.472596761696574e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2733136400374243e-15,4.2958467898652665e-14
b0194,5.820540661447711e-10,1.963707144064325e-08
b0197,0.0,0.0
b0198,0.0,4.118898511560761e-27
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3906541973029958e-06,
b0202,1.3906541973029958e-06,
b0203,1.3906541973029958e-06,
b0204,1.3906541973029958e-06,
b0205,1.3906541973029958e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,-7.969024714254063e-31,-2.6885527776235174e-29
b0216,0.0,
b0221,1.5836243781604186e-09,5.3427588359713665e-08
b0222,0.0,0.0
b0237,1.088201005922108e-64,0.0
b0238,8.157706692516078e-10,2.7522094326011927e-08
b0241,0.0,0.0
b0242,2.3466027019640664e-08,2.468805062681085e-07
b0243,2.3466027019640664e-08,7.916859890093702e-07
b0244,4.1560418664566085e-07,
b0260,-4.314044811651038e-44,3.261460374423516e-33
b0261,-4.314044811651038e-44,-1.7214172542652198e-42
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
