,TranscriptionFlux,TranslationFlux
b0002,1.6023232880996125e-08,0.0
b0003,1.6023232880996125e-08,5.405844355289218e-07
b0004,1.6023232880996125e-08,1.25524853260593e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,-8.662217312376492e-35,-2.9224188969965164e-33
b0014,1.838449080242944e-13,3.101237327301496e-12
b0015,1.838449080242944e-13,6.202474654602992e-12
b0019,0.0,0.0
b0023,1.2835893213428816e-07,4.330514409186795e-06
b0025,1.668184875522158e-11,5.628045139140287e-10
b0026,4.702324672789535e-10,1.5864485948578577e-08
b0027,4.702324672789535e-10,1.5373443968433444e-10
b0029,4.702324672789535e-10,2.671106428271413e-10
b0030,0.0,0.0
b0031,3.441098116704855e-09,1.1609418004682248e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.036738580660449e-10,0.0
b0051,2.036738580660449e-10,3.701294366826321e-12
b0052,2.036738580660449e-10,2.5241428859737747e-09
b0053,2.036738580660449e-10,6.8714546191995305e-09
b0058,8.085402704223221e-14,2.7278158467449074e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,4.264983979975006e-32,1.4389006104312148e-30
b0067,4.264983979975006e-32,1.4389006104312148e-30
b0068,4.264983979975006e-32,7.194503052156074e-31
b0070,0.0,0.0
b0071,1.7567536994224249e-10,5.926854549383407e-09
b0072,1.7567536994224249e-10,5.926854549383407e-09
b0073,1.7567536994224249e-10,2.507303005778969e-09
b0074,1.7567536994224249e-10,1.554583258846818e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303381263600601e-09,2.126605677901922e-07
b0099,6.303381263600601e-09,1.1648221815033697e-10
b0103,2.1769498215553887e-12,7.344492832379945e-11
b0104,0.0,0.0
b0109,3.759301632658179e-08,1.268295834034672e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532006594977129e-09,2.5411136215681725e-07
b0115,7.532006594977129e-09,2.5411136215681725e-07
b0116,4.11806665064078e-09,1.389334319947005e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345027e-12,1.0624647309984124e-10
b0133,3.2780471330166206e-12,6.796048193030604e-11
b0134,3.2780471330166206e-12,1.1059324121418036e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2587921730732418e-14,7.620608780554866e-13
b0155,0.0,0.0
b0156,1.2984823647191342e-13,4.380759871551683e-12
b0158,1.9638911726091127e-13,0.0
b0159,1.9638911726091127e-13,6.625685396136673e-12
b0160,0.0,0.0
b0166,1.0110742957394635e-10,3.4111157935447863e-09
b0168,1.1122006763923172e-13,3.7522913091746094e-12
b0169,1.2835893213428816e-07,4.330514409186795e-06
b0170,1.2835893213428816e-07,2.6159688223321557e-07
b0171,0.0,0.0
b0172,1.8881683034722407e-12,6.370215075178312e-11
b0173,4.008245633388218e-08,1.3522834120174952e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.017247281457896e-11,6.805695773557125e-10
b0177,2.0367385806604486e-10,6.8714546191995305e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2804428271823155e-15,4.319898912412096e-14
b0194,5.827162517268743e-10,1.9659411952185162e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939041611615244e-06,
b0202,1.3939041611615244e-06,
b0203,1.3939041611615244e-06,
b0204,1.3939041611615244e-06,
b0205,1.3939041611615244e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.583623280816604e-09,5.3427551338034524e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.196965786340621e-10,2.765454484478139e-08
b0241,0.0,0.0
b0242,2.34927236199489e-08,2.47161374869948e-07
b0243,2.34927236199489e-08,7.92586666588942e-07
b0244,4.1628100553822423e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3784571363832054e-09,4.650575065012746e-08
b0340,1.3784571363832054e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431862824239462e-13,0.0
b0348,1.4431862824239462e-13,0.0
b0349,1.4431862824239462e-13,0.0
b0350,1.4431862824239462e-13,0.0
b0351,1.4431862824239462e-13,4.868955270396915e-12
b0352,1.4431862824239462e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2404825122550484e-14,4.1850826462506335e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395262636120808e-08,1.1454780375792068e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.49096982770295e-14,2.1898934418569857e-12
b0406,3.89458189662177e-13,1.3139360651141913e-11
b0408,1.7953623363450718e-09,6.057110586678628e-08
b0409,1.7953623363450718e-09,6.057110586678628e-08
b0411,0.0,0.0
b0414,1.9327287358789378e-09,6.520551005376698e-08
b0415,1.9327287358789378e-09,1.0981818727390302e-10
b0416,1.9327287358789378e-09,8.787152664791313e-12
b0417,1.9327287358789378e-09,1.1712307104073893e-09
b0418,1.9327287358789378e-09,5.139254321101382e-10
b0420,2.0422935165468547e-08,6.890195605508939e-07
b0421,2.0422935165468547e-08,5.448615084912603e-11
b0423,2.2952832464494426e-13,7.743720679691738e-12
b0425,1.6080941534023666e-12,5.4253138342974326e-11
b0428,1.240497462816486e-09,4.084828215474529e-14
b0429,1.240497462816486e-09,4.1851330857647793e-08
b0430,1.240497462816486e-09,4.1851330857647793e-08
b0431,1.240497462816486e-09,4.1851330857647793e-08
b0432,1.240497462816486e-09,4.1851330857647793e-08
b0433,0.0,0.0
b0436,1.2835893213428816e-07,4.330514409186795e-06
b0444,4.219130388006925e-10,1.423430737207043e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466890415773e-09,5.0962127012714204e-08
b0455,4.31319940682385e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258261667671227e-08,2.786134206014641e-06
b0475,6.901811457452659e-16,2.3285012946913766e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5515715166196348e-08,5.3475464530668997e-08
b0523,1.5515715166196348e-08,5.234620371082288e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600862999045043e-11,2.564344077370729e-09
b0529,3.079030013970724e-09,1.0387889350675753e-07
b0536,2.299102603138243e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,0.0,0.0
b0628,8.373763759546069e-16,2.8251017686796165e-14
b0630,2.093441387607499e-16,7.062755932199426e-15
b0632,0.0,0.0
b0635,1.09708489003665e-13,0.0
b0636,1.09708489003665e-13,3.701294366826317e-12
b0638,7.508017540384482e-09,0.0
b0639,7.508017540384482e-09,2.5330203050494946e-07
b0642,7.508017540384482e-09,2.7249861191910132e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.556777012052454e-12,1.5373443968433444e-10
b0661,5.555023762061458e-14,1.874128278023913e-12
b0662,0.0,0.0
b0664,5.43011110464676e-07,
b0665,5.43011110464676e-07,
b0666,5.43011110464676e-07,
b0668,5.43011110464676e-07,
b0670,5.43011110464676e-07,
b0672,5.43011110464676e-07,
b0673,5.43011110464676e-07,
b0674,5.265820687704758e-10,1.7765582795938422e-08
b0677,0.0,0.0
b0678,0.0,0.0
b0679,0.0,0.0
b0680,3.574902444120326e-10,1.2060840868872204e-08
b0684,2.1233500829599413e-16,7.163660508164756e-15
b0688,0.0,0.0
b0692,0.0,0.0
b0693,0.0,0.0
b0696,0.0,0.0
b0697,0.0,0.0
b0698,0.0,0.0
b0709,0.0,0.0
b0720,7.654455081554732e-09,2.5824247268173704e-07
b0721,7.0001171425366446e-09,2.3616672130020557e-07
b0722,7.0001171425366446e-09,2.3616672130020557e-07
b0723,7.0001171425366446e-09,2.3616672130020557e-07
b0724,7.0001171425366446e-09,2.3616672130020557e-07
b0726,1.116567606350326e-08,7.126650549775142e-08
b0727,1.116567606350326e-08,1.4253301099550285e-07
b0728,1.116567606350326e-08,3.7670242559143667e-07
b0729,1.116567606350326e-08,3.7670242559143667e-07
b0731,0.0,0.0
b0732,0.0,0.0
b0733,0.0,0.0
b0734,0.0,0.0
b0736,0.0,0.0
b0743,0.0,
b0744,0.0,
b0745,0.0,
b0746,1.7888428808994648e-06,
b0747,1.7888428808994648e-06,
b0748,0.0,
b0749,0.0,
b0750,3.759301632658179e-08,1.268295834034672e-06
b0751,3.759301632658179e-08,0.0
b0752,0.0,0.0
b0754,0.0,0.0
b0755,0.0,0.0
b0756,0.0,0.0
b0757,0.0,0.0
b0758,0.0,0.0
b0759,0.0,0.0
b0763,-9.357433290943102e-39,-1.5784838275625016e-37
b0764,-9.357433290943102e-39,-3.1569676551250033e-37
b0765,-9.357433290943102e-39,-3.1569676551250033e-37
b0766,0.0,0.0
