,TranscriptionFlux,TranslationFlux
b0002,1.6023605284107432e-08,0.0
b0003,1.6023605284107432e-08,5.405969994932112e-07
b0004,1.6023605284107432e-08,1.255277706397666e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385236208690949e-13,3.101363068163565e-12
b0015,1.8385236208690949e-13,6.20272613632713e-12
b0019,0.0,0.0
b0023,1.2835893340945156e-07,4.330514452207669e-06
b0025,1.665770529207287e-11,5.619899728975627e-10
b0026,4.702454413337525e-10,1.5864923661251304e-08
b0027,4.702454413337525e-10,1.537344398859928e-10
b0029,4.702454413337525e-10,2.6711062179160304e-10
b0030,0.0,0.0
b0031,3.4411037515839524e-09,1.1609437015377274e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367735466077136e-10,0.0
b0051,2.0367735466077136e-10,3.701294403596299e-12
b0052,2.0367735466077136e-10,2.5203545583252524e-09
b0053,2.0367735466077136e-10,6.8715725856985845e-09
b0058,8.085393829362612e-14,2.7278128525853965e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567270552611487e-10,5.926764658541836e-09
b0072,1.7567270552611487e-10,5.926764658541836e-09
b0073,1.7567270552611487e-10,2.5072649782594165e-09
b0074,1.7567270552611487e-10,1.554559680944532e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303390210430665e-09,2.1266086963421558e-07
b0099,6.303390210430665e-09,1.1648221815033697e-10
b0103,2.176949821555422e-12,7.344492832380057e-11
b0104,0.0,0.0
b0109,3.7593016003056614e-08,1.268295823119729e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532014167339525e-09,2.5411161762968475e-07
b0115,7.532014167339525e-09,2.5411161762968475e-07
b0116,4.118074776496585e-09,1.3893370614107322e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345508e-12,1.0624647309984287e-10
b0133,3.2780471330166703e-12,6.796048193030707e-11
b0134,3.2780471330166703e-12,1.1059324121418204e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.258830241735292e-14,7.62073721484986e-13
b0155,0.0,0.0
b0156,1.3137162810493706e-13,4.432155355355971e-12
b0158,1.9638907412532042e-13,0.0
b0159,1.9638907412532042e-13,6.625683940848018e-12
b0160,0.0,0.0
b0166,1.0110759513974022e-10,3.4111213793271246e-09
b0168,1.1122032807024209e-13,3.752300095475836e-12
b0169,1.2835893340945156e-07,4.330514452207669e-06
b0170,1.2835893340945156e-07,2.615968678429168e-07
b0171,0.0,0.0
b0172,1.8881992103115906e-12,6.370319347246428e-11
b0173,4.0082453177302435e-08,1.3522833055222647e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472828489838e-11,6.805695778250314e-10
b0177,2.0367735466077136e-10,6.8715725856985845e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805469394538002e-15,4.320250161588402e-14
