,TranscriptionFlux,TranslationFlux
b0002,1.6023674964850595e-08,0.0
b0003,1.6023674964850595e-08,5.405993503499633e-07
b0004,1.6023674964850595e-08,1.255283165136939e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385194970206628e-13,3.1013561117388115e-12
b0015,1.8385194970206628e-13,6.202712223477623e-12
b0019,0.0,0.0
b0023,1.283589872936528e-07,4.33051627012798e-06
b0025,1.66819855786847e-11,5.628091300008775e-10
b0026,4.702492091848638e-10,1.586505077927307e-08
b0027,4.702492091848638e-10,1.5373443987844214e-10
b0029,4.702492091848638e-10,2.671106117716612e-10
b0030,0.0,0.0
b0031,3.4411383513700765e-09,1.1609553746538769e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367722373805203e-10,0.0
b0051,2.0367722373805203e-10,3.7012959573743435e-12
b0052,2.0367722373805203e-10,2.5203450182240825e-09
b0053,2.0367722373805203e-10,6.871568168688305e-09
b0058,8.085394713892386e-14,2.727813151003969e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567258054863541e-10,5.926760442109317e-09
b0072,1.7567258054863541e-10,5.926760442109317e-09
b0073,1.7567258054863541e-10,2.50726319453521e-09
b0074,1.7567258054863541e-10,1.554558574996115e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303389875442834e-09,2.1266085833255074e-07
b0099,6.303389875442834e-09,1.1648221815033697e-10
b0103,2.1769498215554206e-12,7.344492832380053e-11
b0104,0.0,0.0
b0109,3.759301572438261e-08,1.2682958137179542e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532013437847002e-09,2.5411159301840274e-07
b0115,7.532013437847002e-09,2.5411159301840274e-07
b0116,4.118074361153275e-09,1.389336921284123e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.149206431734549e-12,1.062464730998428e-10
b0133,3.2780471330166687e-12,6.796048193030703e-11
b0134,3.2780471330166687e-12,1.1059324121418199e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.25881676933389e-14,7.620691762283818e-13
b0155,0.0,0.0
b0156,1.2984942367330183e-13,4.38079992480418e-12
b0158,1.9638915989616436e-13,0.0
b0159,1.9638915989616436e-13,6.625686834545164e-12
b0160,0.0,0.0
b0166,1.0110861176156272e-10,3.411155677644957e-09
b0168,1.1122033083936731e-13,3.7523001888993054e-12
