,TranscriptionFlux,TranslationFlux
b0002,1.602360356875108e-08,0.0
b0003,1.602360356875108e-08,5.405969416213102e-07
b0004,1.602360356875108e-08,1.255277572017884e-09
b0007,-2.979404142457512e-43,-1.0051776183526315e-41
b0008,0.0,0.0
b0009,-6.741624848860368e-67,-9.060315328194591e-66
b0014,1.6968122606432135e-13,2.8623134448924672e-12
b0015,1.6968122606432135e-13,5.7246268897849344e-12
b0019,0.0,0.0
b0023,1.283580469153488e-07,4.330484544078785e-06
b0025,1.6925968236514326e-11,5.710405043022585e-10
b0026,4.702076778620444e-10,1.586364961467228e-08
b0027,4.702076778620444e-10,1.5373467539530634e-10
b0029,4.702076778620444e-10,2.671163400794571e-10
b0030,-3.458305498607904e-31,-1.1667471475557167e-29
b0031,3.440480680246456e-09,1.1607334926056245e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,-1.2592829002417766e-37,0.0
b0037,-1.2592829002417766e-37,0.0
b0038,6.6241192617659754e-37,0.0
b0040,6.6241192617659754e-37,2.652738547742111e-35
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.077608978730002e-10,0.0
b0051,2.077608978730002e-10,3.70126884109298e-12
b0052,2.077608978730002e-10,2.5201600095221042e-09
b0053,2.077608978730002e-10,7.009341281862191e-09
b0058,8.085743476856098e-14,2.7279308150429755e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7565081802121507e-10,5.92602622800355e-09
b0072,1.7565081802121507e-10,5.92602622800355e-09
b0073,1.7565081802121507e-10,2.5069525917999922e-09
b0074,1.7565081802121507e-10,1.554365994437958e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.313840695888634e-09,2.1301344328924864e-07
b0099,6.313840695888634e-09,1.1648221815033697e-10
b0103,2.176949821606073e-12,7.344492832550942e-11
b0104,0.0,0.0
b0109,3.759304869319329e-08,1.2682969260044722e-06
b0110,0.0,0.0
b0112,1.1433820551294278e-36,3.4296682577845646e-35
b0114,9.877381667882639e-09,3.332385438751802e-07
b0115,9.877381667882639e-09,3.332385438751802e-07
b0116,5.122997866990758e-09,1.7283733755300084e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,-5.761088945465676e-39,-1.4399181367882234e-37
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064318078237e-12,1.0624647310231491e-10
b0133,3.278047133092941e-12,6.796048193188832e-11
b0134,3.278047133092941e-12,1.1059324121675523e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.304805678091216e-14,7.775847020063636e-13
b0155,0.0,5.916648213793708e-36
b0156,1.3292804022889393e-13,4.4846648692429885e-12
b0158,1.963934630362639e-13,-1.3221499591175702e-36
b0159,1.963934630362639e-13,6.6258320118997575e-12
b0160,0.0,0.0
b0166,1.0108928786129626e-10,3.4105037368165775e-09
b0168,1.1090439644667108e-13,3.741641340175811e-12
b0169,1.283580469153488e-07,4.330484544078785e-06
b0170,1.283580469153488e-07,2.615950069482607e-07
b0171,0.0,0.0
b0172,1.8882847300675314e-12,6.370607869851917e-11
b0173,4.00833112600085e-08,1.3523122551205597e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172489074489888e-11,6.805701259250828e-10
b0177,2.0776089787300017e-10,7.009341281862191e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.472596761696534e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2802892371278248e-15,4.3193807373750956e-14
b0194,5.828219273025216e-10,1.9662977185982533e-08
b0197,0.0,5.428831381004881e-30
b0198,0.0,5.428831381004881e-30
b0199,0.0,1.0857662762009762e-29
b0200,0.0,0.0
b0201,1.3943068661183282e-06,
b0202,1.3943068661183282e-06,
b0203,1.3943068661183282e-06,
b0204,1.3943068661183282e-06,
b0205,1.3943068661183282e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836233425190898e-09,5.342755341972451e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.209487347466219e-10,2.7696789509783105e-08
b0241,0.0,0.0
b0242,2.3496984024707997e-08,2.472061975782383e-07
b0243,2.3496984024707997e-08,7.927304021583446e-07
b0244,4.163993578645026e-07,
b0260,8.895934609913688e-31,2.2003186044476357e-29
b0261,8.895934609913688e-31,3.001269360133914e-29
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.380038811867523e-09,4.65591124876062e-08
b0340,1.380038811867523e-09,0.0
b0341,0.0,0.0
b0343,-1.3153552017884301e-37,-8.92083530452612e-36
b0344,0.0,0.0
b0347,1.443288747795096e-13,0.0
b0348,1.443288747795096e-13,0.0
b0349,1.443288747795096e-13,0.0
b0350,1.443288747795096e-13,0.0
b0351,1.443288747795096e-13,4.869300963336883e-12
b0352,1.443288747795096e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.26575218911279e-14,4.2703363157291697e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395878366903126e-08,1.1456857699886836e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,-2.6370534156950537e-37,-1.6978616349528142e-35
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.491430682715652e-14,2.1900489229941275e-12
b0406,3.8948584096293914e-13,1.3140293537964764e-11
b0408,1.8090846339801926e-09,6.103406241097029e-08
b0409,1.8090846339801926e-09,6.103406241097029e-08
b0411,0.0,0.0
b0414,1.9349545746133076e-09,6.528060437366698e-08
b0415,1.9349545746133076e-09,1.0994466005326146e-10
b0416,1.9349545746133076e-09,8.787406122525351e-12
b0417,1.9349545746133076e-09,1.1804233251233647e-09
b0418,1.9349545746133076e-09,5.139262200784251e-10
b0420,2.0423533858546962e-08,6.890397589816508e-07
b0421,2.0423533858546962e-08,5.448890013223406e-11
b0423,2.295772658934881e-13,7.745371836946623e-12
b0425,1.6080941534398068e-12,5.425313834423747e-11
b0428,1.2821381658054143e-09,4.2219466889740044e-14
b0429,1.2821381658054143e-09,4.325618567611548e-08
b0430,1.2821381658054143e-09,4.325618567611548e-08
b0431,1.2821381658054143e-09,4.325618567611548e-08
b0432,1.2821381658054143e-09,4.325618567611548e-08
b0433,0.0,0.0
b0436,1.283580469153488e-07,4.330484544078785e-06
b0444,4.219429943765181e-10,1.4235317999461851e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105467764577308e-09,5.0962129961920044e-08
b0455,4.324915023997485e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258856414593186e-08,2.7863348589861597e-06
b0475,7.133489707187125e-16,2.406663833292169e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,1.992769249956355e-30,6.723112920643507e-29
b0505,-8.971473208010324e-65,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,-5.38785324425387e-65,0.0
b0517,-5.38785324425387e-65,0.0
