,TranscriptionFlux,TranslationFlux
b0002,1.6022855692409198e-08,0.0
b0003,1.6022855692409198e-08,5.405717101144649e-07
b0004,1.6022855692409198e-08,1.2552189839234783e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,9.948882258231043e-47,5.348266178762028e-45
b0014,1.8394039460427365e-13,3.1028480683835874e-12
b0015,1.8394039460427365e-13,6.205696136767175e-12
b0019,0.0,1.2352196065961238e-35
b0023,1.2836290749027347e-07,4.33064852791223e-06
b0025,1.6678500047103697e-11,5.626915367451202e-10
b0026,4.701481736198063e-10,1.5861642088011413e-08
b0027,4.701481736198063e-10,1.5373444350748307e-10
b0029,4.701481736198063e-10,2.671109294174473e-10
b0030,0.0,0.0
b0031,3.436565462792342e-09,1.1594125946113656e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,-1.872326404409714e-36
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0374014840647487e-10,0.0
b0051,2.0374014840647487e-10,3.7014089982155815e-12
b0052,2.0374014840647487e-10,2.5208194541040548e-09
b0053,2.0374014840647487e-10,6.873691092109118e-09
b0058,8.087285599775564e-14,2.7284510893559853e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,1.4389006104312148e-30
b0067,0.0,1.4389006104312148e-30
b0068,0.0,7.194503052156074e-31
b0070,0.0,5.035020054012297e-36
b0071,1.7568045911838875e-10,5.9270262456593565e-09
b0072,1.7568045911838875e-10,5.9270262456593565e-09
b0073,1.7568045911838875e-10,2.507375640358607e-09
b0074,1.7568045911838875e-10,1.5546282938909503e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303550883517852e-09,2.1266629034867354e-07
b0099,6.303550883517852e-09,1.1648221815033697e-10
b0103,2.176949821555989e-12,7.344492832381971e-11
b0104,0.0,0.0
b0109,3.759302005220872e-08,1.2682959597281538e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.531982537612387e-09,2.541105505205491e-07
b0115,7.531982537612387e-09,2.541105505205491e-07
b0116,4.118098818247448e-09,1.3893451725056755e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,1.0027975167336772e-36
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317353715e-12,1.0624647309987055e-10
b0133,3.2780471330175245e-12,6.796048193032478e-11
b0134,3.2780471330175245e-12,1.1059324121421086e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2589019707175392e-14,7.620979210779565e-13
b0155,0.0,0.0
b0156,1.2986745085097445e-13,4.381408117404183e-12
b0158,1.9638800609857609e-13,0.0
b0159,1.9638800609857609e-13,6.625647908254658e-12
b0160,-2.7140158458566782e-30,-9.156421397264074e-29
b0166,1.0097424970789784e-10,3.40662263269227e-09
b0168,1.1369429711383245e-13,3.835765721225525e-12
b0169,1.2836290749027347e-07,4.33064852791223e-06
b0170,1.2836290749027347e-07,2.6160448359612566e-07
b0171,0.0,0.0
b0172,1.8891366650730017e-12,6.373482088852913e-11
b0173,4.00824993394446e-08,1.3522848629193112e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172473078308965e-11,6.805695862533137e-10
b0177,2.0374014840647487e-10,6.873691092109118e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.472596761696532e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2791893848705202e-15,4.3156701065923064e-14
b0194,5.82570791703451e-10,1.9654504489050953e-08
b0197,0.0,0.0
