,TranscriptionFlux,TranslationFlux
b0002,1.6023667495741145e-08,0.0
b0003,1.6023667495741145e-08,5.40599098360596e-07
b0004,1.6023667495741145e-08,1.2552825800122799e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385203735920876e-13,3.1013575904069193e-12
b0015,1.8385203735920876e-13,6.202715180813839e-12
b0019,0.0,0.0
b0023,1.2835895547157737e-07,4.330515196529487e-06
b0025,1.6682017418212606e-11,5.628102041881748e-10
b0026,4.702488825693716e-10,1.5865039760070347e-08
b0027,4.702488825693716e-10,1.537344398812642e-10
b0029,4.702488825693716e-10,2.6711062205190406e-10
b0030,0.0,0.0
b0031,3.441127037167695e-09,1.1609515575204973e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367727267025565e-10,0.0
b0051,2.0367727267025565e-10,3.701295039768793e-12
b0052,2.0367727267025565e-10,2.520350972941955e-09
b0053,2.0367727267025565e-10,6.871569819540407e-09
b0058,8.085397505181911e-14,2.727814092716346e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567287917092037e-10,5.92677051689014e-09
b0072,1.7567287917092037e-10,5.92677051689014e-09
b0073,1.7567287917092037e-10,2.5072674565814656e-09
b0074,1.7567287917092037e-10,1.5545612175589572e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
