,TranscriptionFlux,TranslationFlux
b0002,1.604472114438553e-08,0.0
b0003,1.604472114438553e-08,5.413093966413973e-07
b0004,1.604472114438553e-08,1.2569319076955972e-09
b0007,1.0954455029020004e-31,3.695763478176193e-30
b0008,0.0,0.0
b0009,-4.4425092091112363e-32,-1.4987932528820217e-30
b0014,4.60663514110441e-13,7.770826511531075e-12
b0015,4.60663514110441e-13,1.554165302306215e-11
b0019,0.0,0.0
b0023,1.284604531560718e-07,4.33393947856342e-06
b0025,1.0716824220624291e-11,3.615592692807884e-10
b0026,4.680930937687306e-10,1.5792308752503437e-08
b0027,4.680930937687306e-10,1.5376287290040362e-10
b0029,4.680930937687306e-10,2.669659425734218e-10
b0030,0.0,5.266287216797383e-42
b0031,3.4606748380007403e-09,1.1675465043440542e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,4.2422667748600135e-37,0.0
b0037,4.2422667748600135e-37,0.0
b0038,1.0517271465055883e-37,0.0
b0040,1.0517271465055883e-37,-7.917493161691334e-36
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,6.966830929907982e-10,0.0
b0051,6.966830929907982e-10,3.704221776549933e-12
b0052,6.966830929907982e-10,2.5051272020391362e-09
b0053,6.966830929907982e-10,2.350437264215564e-08
b0058,8.093098443093725e-14,2.7304121996058976e-12
b0061,5.4607322694075205e-31,0.0
b0062,5.4607322694075205e-31,1.8423166494280618e-29
b0063,5.4607322694075205e-31,1.8137289052325705e-29
b0066,4.264983979975006e-32,1.4389006104312148e-30
b0067,4.264983979975006e-32,1.4389006104312148e-30
b0068,4.264983979975006e-32,7.194503052156074e-31
b0070,0.0,0.0
b0071,1.749716220540938e-10,5.903111827942921e-09
b0072,1.749716220540938e-10,5.903111827942921e-09
b0073,1.749716220540938e-10,2.4972588590334924e-09
b0074,1.749716220540938e-10,1.548355665953606e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,7.564569430024848e-09,2.5520995205651034e-07
b0099,7.564569430024848e-09,1.1648221815033697e-10
b0103,2.176949825352046e-12,7.344492845188932e-11
b0104,0.0,0.0
b0109,3.759329435743693e-08,1.2683052141113396e-06
b0110,0.0,0.0
b0112,-9.991331100879161e-38,3.4427657088573347e-35
b0114,7.705829549580554e-10,2.5997572077246885e-08
b0115,7.705829549580554e-10,2.5997572077246885e-08
b0116,3.852914774790277e-10,1.2998786038623443e-08
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,-3.008498961300524e-30,-1.0149937264353885e-28
b0125,-6.638136068782935e-42,-1.3801455424388812e-40
b0126,0.0,0.0
b0131,3.149206437226801e-12,1.0624647328513786e-10
b0133,3.27804713873362e-12,6.796048204883089e-11
b0134,3.27804713873362e-12,1.1059324140705786e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,-3.333245156016834e-36
b0154,8.79967700647171e-15,2.9687944141548374e-13
b0155,0.0,0.0
b0156,4.37187618410854e-14,1.4749634089083648e-12
b0158,1.964204046908006e-13,1.4879752849509042e-36
b0159,1.964204046908006e-13,6.626740957005787e-12
b0160,-1.714509583025952e-30,-5.784333299232386e-29
b0166,1.0168263897007012e-10,3.4305219426673707e-09
b0168,1.1798778080996119e-13,3.9806172925383984e-12
b0169,1.284604531560718e-07,4.33393947856342e-06
b0170,1.284604531560718e-07,2.6180969246059686e-07
b0171,0.0,0.0
b0172,1.878917923620414e-12,6.339006570578977e-11
b0173,4.006074270413001e-08,1.3515508475986892e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0174434206350483e-11,6.806357498860337e-10
b0177,6.966830929907982e-10,2.350437264215564e-08
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.472596761696531e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2511964276993563e-15,4.221228759683429e-14
b0194,5.7703437449473e-10,1.946771940055744e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3813646804580405e-06,
b0202,1.3813646804580405e-06,
b0203,1.3813646804580405e-06,
b0204,1.3813646804580405e-06,
b0205,1.3813646804580405e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836306493746898e-09,5.342779993504631e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.100062006228432e-10,2.732761534396451e-08
b0241,0.0,0.0
b0242,2.3263653689152098e-08,2.4475138444257054e-07
b0243,2.3263653689152098e-08,7.848584109893304e-07
b0244,4.1036938189901167e-07,
b0260,8.895934609915487e-31,2.2003186044476357e-29
b0261,8.895934609915487e-31,3.001269360134221e-29
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.366784477473007e-09,4.611194387124858e-08
b0340,1.366784477473007e-09,0.0
b0341,0.0,0.0
b0343,-7.69058372545693e-37,-2.594613641947886e-35
b0344,6.6161829979126826e-65,0.0
b0347,3.143785259879381e-44,0.0
b0348,3.143785259879381e-44,-9.431207557324488e-30
b0349,3.143785259879381e-44,-6.91354800003977e-30
b0350,3.143785259879381e-44,-7.568383776126904e-30
b0351,3.143785259879381e-44,4.188763505897061e-43
b0352,3.143785259879381e-44,-6.35420092131603e-30
b0353,4.508811711390121e-64,8.970725856211251e-63
b0355,5.0680033216774895e-31,-1.7024696381449195e-29
b0356,5.0680033216774895e-31,1.7098195696556637e-29
b0365,9.46449577899208e-32,3.193087903203605e-30
b0366,9.46449577899208e-32,6.38617580640721e-30
b0367,9.46449577899208e-32,6.38617580640721e-30
b0368,9.46449577899208e-32,1.2012909472540253e-29
b0369,4.8326028264783884e-15,1.6304012370597736e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.362156531027368e-08,1.1343088526416753e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.536983297836145e-14,2.2054172540385964e-12
b0406,3.9221899787016865e-13,1.3232503524231579e-11
b0408,3.136654833332713e-09,1.0582301306606337e-07
b0409,3.136654833332713e-09,1.0582301306606337e-07
b0411,0.0,0.0
b0414,1.873894359975341e-09,6.322058303412267e-08
b0415,1.873894359975341e-09,1.0647520158161127e-10
b0416,1.873894359975341e-09,8.807931117125146e-12
b0417,1.873894359975341e-09,1.1076638468253235e-09
b0418,1.873894359975341e-09,5.14020482723941e-10
b0420,2.0409489141684913e-08,6.88565924806399e-07
b0421,2.0409489141684913e-08,5.440424832406588e-11
b0423,2.2878687732525165e-13,7.71870607222973e-12
b0425,1.6080941562069247e-12,5.4253138437593216e-11
b0428,1.8298709462401382e-25,6.025573365468921e-30
b0429,1.8298709462401382e-25,6.173534142137903e-24
b0430,1.8298709462401382e-25,6.1735341420220515e-24
b0431,1.8298709462401382e-25,6.1735341420220515e-24
b0432,1.8298709462401382e-25,6.1735341420220515e-24
b0433,0.0,0.0
b0436,1.284604531560718e-07,4.33393947856342e-06
b0444,4.249039143593501e-10,1.43352121512509e-08
b0446,5.232229047019925e-44,-1.4716484903525206e-42
b0451,0.0,0.0
b0452,1.5105542761075213e-09,5.096238298164326e-08
b0455,4.5802017286556935e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.255263367944092e-08,2.7851226534911416e-06
b0475,-4.62830044023784e-50,7.206123306662461e-48
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,-1.5458248936020548e-28,-1.0430465359153818e-26
b0505,1.5396001701217213e-30,5.194231994796681e-29
b0507,-7.994851749089417e-31,-2.697266183433411e-29
b0508,-7.994851749089417e-31,0.0
b0509,-7.994851749089417e-31,0.0
b0511,-7.994851749089417e-31,2.3426647297605553e-29
b0512,-7.994851749089417e-31,3.456312424192358e-29
b0514,-7.994851749089417e-31,0.0
b0516,9.16137384633935e-31,3.0908220246031277e-29
b0517,9.16137384633935e-31,0.0
b0521,0.0,0.0
b0522,1.5341796415014814e-08,5.287604736488544e-08
b0523,1.5341796415014814e-08,5.175944465518391e-07
