,TranscriptionFlux,TranslationFlux
b0002,1.6021160905255828e-08,0.0
b0003,1.6021160905255828e-08,5.405145321677016e-07
b0004,1.6021160905255828e-08,1.2550862155175548e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,2.9907605404530383e-13,5.0450449374685406e-12
b0015,2.9907605404530383e-13,1.0090089874937081e-11
b0019,0.0,0.0
b0023,1.2840750993706168e-07,4.332153304676026e-06
b0025,3.2042552514068575e-11,1.0810368477055268e-09
b0026,4.682632872452571e-10,1.5798050661462888e-08
b0027,4.682632872452571e-10,1.537566334702119e-10
b0029,4.682632872452571e-10,2.670521098360025e-10
b0030,0.0,0.0
b0031,3.4477838003917443e-09,1.163197385573206e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,5.884963617496455e-10,0.0
b0051,5.884963617496455e-10,3.7026951322017325e-12
b0052,5.884963617496455e-10,2.5184822523718313e-09
b0053,5.884963617496455e-10,1.9854418636364403e-08
b0058,8.0926928216785e-14,2.7302753529249463e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.749956339787421e-10,5.903921931174172e-09
b0072,1.749956339787421e-10,5.903921931174172e-09
b0073,1.749956339787421e-10,2.4976015659870345e-09
b0074,1.749956339787421e-10,1.5485681518364204e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,7.287791502799556e-09,2.4587214609268364e-07
b0099,7.287791502799556e-09,1.1648221815033697e-10
b0103,2.176949824374548e-12,7.344492841891093e-11
b0104,0.0,0.0
b0109,3.759316079069171e-08,1.2683007078981363e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,0.0,0.0
b0115,0.0,0.0
b0116,0.0,0.0
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.149206435812738e-12,1.0624647323743087e-10
b0133,3.278047137261705e-12,6.796048201831515e-11
b0134,3.278047137261705e-12,1.1059324135739907e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,1.617583003801553e-14,5.45732687982301e-13
b0155,0.0,0.0
b0156,4.3816805485509875e-14,1.4782711601325976e-12
b0158,1.9637683675043218e-13,0.0
b0159,1.9637683675043218e-13,6.625271081942112e-12
b0160,0.0,0.0
b0166,1.0130387043950735e-10,3.4177432248011876e-09
b0168,1.1598186829311375e-13,3.912942741859774e-12
b0169,1.2840750993706168e-07,4.332153304676026e-06
b0170,1.2840750993706168e-07,2.617007782641228e-07
b0171,0.0,0.0
b0172,1.879985141137175e-12,6.342607099780353e-11
b0173,4.0073672909767814e-08,1.351987080908652e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0174003795418167e-11,6.806212288806523e-10
b0177,5.884963617496455e-10,1.9854418636364403e-08
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.262978834695845e-15,4.2609797005994976e-14
b0194,5.781426217199465e-10,1.9505108933938104e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3933878697198228e-06,
b0202,1.3933878697198228e-06,
b0203,1.3933878697198228e-06,
b0204,1.3933878697198228e-06,
b0205,1.3933878697198228e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836290277683807e-09,5.34277452260411e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.321401171152283e-10,2.807435920283155e-08
b0241,0.0,0.0
b0242,2.3308333661072276e-08,2.4522145183312053e-07
