,TranscriptionFlux,TranslationFlux
b0002,1.6020773542773725e-08,0.0
b0003,1.6020773542773725e-08,5.405014635110647e-07
b0004,1.6020773542773725e-08,1.2550558698194763e-09
b0007,-2.9579481029281863e-31,-9.979388787650647e-30
b0008,0.0,0.0
b0009,1.1873965449587232e-13,4.005983659931671e-12
b0014,2.0392455815839752e-13,3.439956311603232e-12
b0015,2.0392455815839752e-13,6.879912623206464e-12
b0019,0.0,0.0
b0023,1.2836250848322087e-07,4.330635066396448e-06
b0025,1.3696162378848798e-11,4.6207480497045294e-10
b0026,4.700140595781144e-10,1.5857117410372205e-08
b0027,4.700140595781144e-10,1.53736794109974e-10
b0029,4.700140595781144e-10,2.6708343419073795e-10
b0030,0.0,0.0
b0031,3.4416498022867854e-09,1.1611279256035907e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.4449771634577983e-10,0.0
b0051,2.4449771634577983e-10,3.701397492646538e-12
b0052,2.4449771634577983e-10,2.520033926968899e-09
b0053,2.4449771634577983e-10,8.248751107877367e-09
b0058,8.085453262889401e-14,2.727832903994353e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,8.630594198677258e-38,0.0
b0067,8.630594198677258e-38,2.9117500368509197e-36
b0068,8.630594198677258e-38,0.0
b0070,0.0,0.0
b0071,1.755634459678909e-10,5.923078509994454e-09
b0072,1.755634459678909e-10,5.923078509994454e-09
b0073,1.755634459678909e-10,2.5057055859619355e-09
b0074,1.755634459678909e-10,1.5535928232675573e-09
b0077,1.1570145583219334e-42,-5.575411854052307e-41
b0078,1.1570145583219334e-42,4.915458763927966e-41
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.4078094764228055e-09,2.1618371863628263e-07
b0099,6.4078094764228055e-09,1.1648221815033697e-10
b0103,2.1769498219187634e-12,7.344492833605883e-11
b0104,0.0,0.0
b0109,3.75930349215875e-08,1.2682964613843924e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,1.0779590066371958e-08,3.636768344154897e-07
b0115,1.0779590066371958e-08,3.636768344154897e-07
b0116,5.4853927192990736e-09,1.8506364781939067e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,4.802025020840631e-50,-3.943444357190608e-48
b0124,0.0,2.653323138715378e-35
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.149206432260166e-12,1.0624647311757582e-10
b0133,3.2780471335637897e-12,6.796048194164995e-11
b0134,3.2780471335637897e-12,1.1059324123264051e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,3.150236239327167e-30,1.062812162731021e-28
b0150,-1.1237048661999643e-37,0.0
b0151,-1.1237048661999643e-37,0.0
b0152,-1.1237048661999643e-37,0.0
b0153,-1.1237048661999643e-37,-3.7911036137798826e-36
b0154,1.989794063943897e-14,6.713075375392287e-13
b0155,0.0,0.0
b0156,8.73461956745079e-14,2.9468456356459817e-12
b0158,1.9644622774505945e-13,-1.3221499591175702e-36
b0159,1.9644622774505945e-13,6.627612163291923e-12
b0160,0.0,0.0
b0166,1.0112363937361792e-10,3.411662672284587e-09
b0168,1.1191670323702385e-13,3.775794079445673e-12
b0169,1.2836250848322087e-07,4.330635066396448e-06
b0170,1.2836250848322087e-07,2.6160477947602673e-07
b0171,0.0,0.0
b0172,1.887114399120732e-12,6.366659461319404e-11
b0173,4.0078373422886956e-08,1.3521456646507769e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172635228533992e-11,6.805750568027665e-10
b0177,2.4449771634577983e-10,8.248751107877367e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965703e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2789412688989456e-15,4.3148330243790264e-14
b0194,5.82280140256728e-10,1.964469862468954e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3929844232829272e-06,
b0202,1.3929844232829272e-06,
b0203,1.3929844232829272e-06,
b0204,1.3929844232829272e-06,
b0205,1.3929844232829272e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836238925475903e-09,5.3427571976332195e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.161625397162166e-10,2.7535315070881854e-08
b0241,0.0,0.0
b0242,2.3475141398404066e-08,2.4697639648597727e-07
b0243,2.3475141398404066e-08,7.919934857134126e-07
b0244,4.161342699548627e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3741112870090614e-09,4.635913238973871e-08
b0340,1.3741112870090614e-09,1.05103160122343e-28
b0341,0.0,3.0378227053549165e-29
b0343,1.6146758850095517e-30,5.447518976618574e-29
b0344,1.1471050466167784e-30,3.870050062451306e-29
b0347,1.4444947624533344e-13,0.0
b0348,1.4444947624533344e-13,0.0
b0349,1.4444947624533344e-13,0.0
b0350,1.4444947624533344e-13,0.0
b0351,1.4444947624533344e-13,4.873369759928092e-12
b0352,1.4444947624533344e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,3.4190056340646638e-31,1.1534883406413726e-29
b0366,3.4190056340646638e-31,2.3069766812827453e-29
b0367,3.4190056340646638e-31,2.3069766812827453e-29
b0368,3.4190056340646638e-31,4.3396083771615223e-29
b0369,1.0927542465994158e-14,3.68668384187557e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.3927215829489025e-08,1.144620748788121e-06
b0388,1.9532944831634153e-42,-2.450865294243265e-41
b0394,0.0,0.0
b0401,-3.657289510267638e-31,-1.2338794550123073e-29
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.49685493380072e-14,2.1918789317899592e-12
b0406,3.898112960280432e-13,1.3151273590739755e-11
b0408,1.888644136997638e-09,6.371820420364536e-08
b0409,1.888644136997638e-09,6.371820420364536e-08
b0411,0.0,0.0
b0414,1.911723001698221e-09,6.44968282890264e-08
b0415,1.911723001698221e-09,1.0862463558335253e-10
b0416,1.911723001698221e-09,8.788620067188409e-12
b0417,1.911723001698221e-09,1.3481857929225974e-09
b0418,1.911723001698221e-09,5.13933302820284e-10
b0420,2.042606851414245e-08,6.891252720222791e-07
b0421,2.042606851414245e-08,5.447013370079753e-11
b0423,2.30174765203941e-13,7.765529992911089e-12
b0425,1.6080941536707885e-12,5.425313835203022e-11
b0428,9.979013786485114e-10,3.2859847197989756e-14
b0429,9.979013786485114e-10,3.36667361385003e-08
b0430,9.979013786485114e-10,3.36667361385003e-08
b0431,9.979013786485114e-10,3.36667361385003e-08
b0432,9.979013786485114e-10,3.36667361385003e-08
b0433,0.0,0.0
b0436,1.2836250848322087e-07,4.330635066396448e-06
b0444,4.222955706970475e-10,1.4247213056634757e-08
b0446,0.0,-7.848791948546776e-42
b0451,0.0,0.0
b0452,1.51054737982293e-09,5.096215031797665e-08
b0455,4.274259070216103e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.256400920894432e-08,2.785506435855232e-06
b0475,5.552068726466217e-16,1.873131321753549e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,-4.266601954933964e-30,-1.4394464753552186e-28
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5450967229470526e-08,5.3252308462339056e-08
b0523,1.5450967229470526e-08,5.212776011029266e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.592942361291776e-11,2.561671849162676e-09
b0529,4.515487105980552e-09,1.5234141989034557e-07
b0536,2.302055311562867e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,-3.5224449515532084e-37
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,1.4723717157488137e-12,4.967419738315262e-11
b0628,8.494843126047997e-16,2.865950966516761e-14
b0630,2.1237112357067454e-16,7.164878948633174e-15
b0632,-5.284028109375609e-29,-1.782701015482083e-27
b0635,1.0971154571215451e-13,0.0
b0636,1.0971154571215451e-13,3.701397492646534e-12
b0638,7.508021254149503e-09,0.0
b0639,7.508021254149503e-09,2.5330215579823973e-07
b0642,7.508021254149503e-09,2.7232500119802354e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.556846798579487e-12,1.53736794109974e-10
b0661,5.55471876428342e-14,1.8740253792812546e-12
b0662,0.0,0.0
b0664,5.43006447426627e-07,
b0665,5.43006447426627e-07,
b0666,5.43006447426627e-07,
b0668,5.43006447426627e-07,
b0670,5.43006447426627e-07,
b0672,5.43006447426627e-07,
b0673,5.43006447426627e-07,
b0674,5.2712714159108e-10,1.778397221118545e-08
b0677,0.0,0.0
b0678,0.0,0.0
b0679,0.0,0.0
b0680,3.574474286586148e-10,1.2059396370744703e-08
b0684,0.0,0.0
b0688,0.0,0.0
b0692,0.0,0.0
b0693,0.0,0.0
b0696,0.0,0.0
b0697,0.0,0.0
b0698,0.0,0.0
b0709,0.0,0.0
b0720,1.229864368117298e-09,4.149259641631645e-08
b0721,9.739626815717039e-46,0.0
b0722,9.739626815717039e-46,1.7034346419610142e-40
b0723,9.739626815717039e-46,5.688707318001759e-41
b0724,9.739626815717039e-46,1.0165193245923001e-40
b0726,2.561575921787836e-10,1.5762904459372355e-28
b0727,2.561575921787836e-10,3.152580891874471e-28
b0728,2.561575921787836e-10,8.642126617197794e-09
b0729,2.561575921787836e-10,8.642126617197794e-09
b0731,0.0,0.0
b0732,0.0,0.0
b0733,0.0,0.0
b0734,0.0,0.0
b0736,0.0,0.0
b0743,0.0,
b0744,0.0,
b0745,0.0,
b0746,1.789155137345422e-06,
b0747,1.789155137345422e-06,
b0748,-3.421882557541835e-40,
b0749,0.0,
b0750,3.75930349215875e-08,1.2682964613843924e-06
b0751,3.75930349215875e-08,0.0
b0752,0.0,0.0
b0754,0.0,0.0
b0755,0.0,0.0
b0756,0.0,0.0
b0757,0.0,5.941419114468977e-29
b0758,0.0,7.303984955295205e-29
b0759,0.0,-7.651449385756603e-29
b0763,1.2826951297414703e-17,2.163748813416368e-16
b0764,1.2826951297414703e-17,4.327497626832736e-16
b0765,1.2826951297414703e-17,4.327497626832736e-16
b0766,0.0,0.0
b0767,2.4818980489611006e-08,8.373313087330979e-07
b0774,2.0240081366477622e-16,6.8285052347541936e-15
b0775,3.3545941144367106e-16,7.95017057066615e-15
b0776,3.3545941144367106e-16,7.522891299459484e-15
b0777,3.3545941144367106e-16,8.450401645854446e-15
b0778,3.3545941144367106e-16,1.1317574794361196e-14
b0781,1.1873965449587232e-13,4.005983659931671e-12
b0783,1.1873965449587232e-13,4.005983659931671e-12
b0784,1.1873965449587232e-13,3.697832650261318e-15
b0785,1.1873965449587232e-13,4.005983659931671e-12
b0789,1.8841965217038255e-29,6.35681526116282e-28
b0805,-3.831147044682982e-31,-1.2925347075461682e-29
b0807,5.4855772856077253e-14,1.850698746323267e-12
b0809,0.0,0.0
b0810,0.0,0.0
b0811,0.0,0.0
b0813,0.0,0.0
b0822,-1.1302210436514793e-30,-3.8130875925162285e-29
b0825,0.0,0.0
b0826,2.3747951196555634e-13,8.01197416770012e-12
b0827,2.3747951196555634e-13,4.005983659931671e-12
b0828,0.0,0.0
b0829,0.0,0.0
b0830,0.0,0.0
b0831,0.0,0.0
b0832,0.0,0.0
b0837,0.0,-4.6506344778795194e-35
b0839,0.0,0.0
b0841,1.0570039466614879e-10,3.566071129974868e-09
b0842,0.0,0.0
b0849,0.0,0.0
b0854,0.0,0.0
b0855,0.0,0.0
b0856,0.0,0.0
b0857,0.0,0.0
b0859,5.4855772856077253e-14,1.850698746323267e-12
b0860,0.0,0.0
b0861,2.9697322033898304e-25,0.0
b0862,2.9697322033898304e-25,0.0
b0863,2.9697322033898304e-25,0.0
b0864,2.9697322033898304e-25,0.0
b0870,0.0,0.0
b0871,0.0,0.0
b0875,0.0,0.0
b0883,0.0,
b0884,3.076551256831265e-11,1.0379526634243935e-09
b0886,0.0,0.0
b0887,0.0,0.0
b0888,7.111413075115744e-10,2.399215721057065e-08
b0891,3.2910560211962996e-10,1.1103212907942579e-08
b0893,7.972040868671808e-10,2.6895703538801283e-08
b0894,0.0,0.0
b0895,0.0,0.0
b0896,0.0,0.0
b0902,0.0,0.0
b0903,0.0,0.0
b0904,0.0,0.0
b0907,2.9673543940243518e-08,3.4871881600652243e-09
b0908,2.9673543940243518e-08,1.0011123298410158e-06
b0910,5.28473567492651e-09,1.7829397306819275e-07
b0911,1.283625084832209e-07,4.330635066396448e-06
b0914,1.6291934046432777e-11,5.496497514312959e-10
b0915,1.6291934046432777e-11,3.402890128758696e-11
b0918,3.333706345925658e-09,1.1247104605018831e-07
b0928,1.7398990807522792e-09,5.8699912148271074e-08
b0929,0.0,0.0
b0930,6.386380758088508e-10,2.1546076642739394e-08
b0931,0.0,0.0
