,TranscriptionFlux,TranslationFlux
b0002,1.6024411501588136e-08,0.0
b0003,1.6024411501588136e-08,5.406241992864712e-07
b0004,1.6024411501588136e-08,1.2553408648949013e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.9014683146254419e-13,3.207543019477174e-12
b0015,1.9014683146254419e-13,6.415086038954348e-12
b0019,0.0,0.0
b0023,1.2835981217537195e-07,4.330544099606703e-06
b0025,1.6666255643923364e-11,5.622784407219401e-10
b0026,4.702561423044502e-10,1.5865284685661747e-08
b0027,4.702561423044502e-10,1.5373442223390572e-10
b0029,4.702561423044502e-10,2.67109664660107e-10
b0030,0.0,0.0
b0031,3.4412070876741977e-09,1.1609785645909137e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0337128158323727e-10,0.0
b0051,2.0337128158323727e-10,3.701319743253593e-12
b0052,2.0337128158323727e-10,2.52032746604591e-09
b0053,2.0337128158323727e-10,6.861246433474609e-09
b0058,8.085152481182198e-14,2.7277314276502133e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.756645493382101e-10,5.926489488838736e-09
b0072,1.756645493382101e-10,5.926489488838736e-09
b0073,1.756645493382101e-10,2.5071485701684243e-09
b0074,1.756645493382101e-10,1.5544875053562469e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.302606917460875e-09,2.1263444325752413e-07
b0099,6.302606917460875e-09,1.1648221815033697e-10
b0103,2.17694982155163e-12,7.344492832367265e-11
b0104,0.0,0.0
b0109,3.7593006408331926e-08,1.268295499417336e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.51965328610961e-09,2.5369459192382746e-07
b0115,7.51965328610961e-09,2.5369459192382746e-07
b0116,4.110858345950866e-09,1.3869024153801437e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,2.989146094720789e-13,1.0084643132439221e-11
b0126,0.0,0.0
b0131,3.149206431729066e-12,1.0624647309965781e-10
b0133,3.2780471330109612e-12,6.796048193018871e-11
b0134,3.2780471330109612e-12,1.1059324121398943e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2553597147833813e-14,7.609028511199227e-13
b0155,0.0,0.0
b0156,1.2961913368753792e-13,4.373030507553197e-12
b0158,1.9638963495832104e-13,0.0
b0159,1.9638963495832104e-13,6.625702861972944e-12
b0160,0.0,0.0
b0166,1.0111063139331758e-10,3.411223815048956e-09
b0168,1.1119262913111618e-13,3.751365601451857e-12
b0169,1.2835981217537195e-07,4.330544099606703e-06
b0170,1.2835981217537195e-07,2.615987485813092e-07
b0171,0.0,0.0
b0172,1.8880488632518227e-12,6.369812113275346e-11
b0173,4.008230955074758e-08,1.3522784599158468e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172471610806328e-11,6.805695367433871e-10
b0177,2.0337128158323724e-10,6.861246433474609e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2802802296064948e-15,4.319350348215369e-14
b0194,5.826900285270646e-10,1.9658527245973116e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.393590445885674e-06,
b0202,1.393590445885674e-06,
b0203,1.393590445885674e-06,
b0204,1.393590445885674e-06,
b0205,1.393590445885674e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232762483816e-09,5.342755118391394e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,-2.826378578824035e-44,0.0
b0241,0.0,0.0
b0242,2.349166640834079e-08,2.4715025219729346e-07
b0243,2.349166640834079e-08,7.92550998871656e-07
b0244,4.162926734885097e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3785144117671852e-09,4.650768298059712e-08
b0340,1.3785144117671852e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.443112067193487e-13,0.0
b0348,1.443112067193487e-13,0.0
b0349,1.443112067193487e-13,0.0
b0350,1.443112067193487e-13,0.0
b0351,1.443112067193487e-13,4.868704886477743e-12
b0352,1.443112067193487e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2385974762905296e-14,4.178722998916046e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395109843659212e-08,1.1454264891637164e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.49063603238662e-14,2.1897808275337706e-12
b0406,3.8943816194319714e-13,1.3138684965202624e-11
