,TranscriptionFlux,TranslationFlux
b0002,1.602366711941406e-08,0.0
b0003,1.602366711941406e-08,5.405990856642465e-07
b0004,1.602366711941406e-08,1.255282550531087e-09
b0007,-8.689780257129056e-38,-2.9317225069145363e-36
b0008,-1.1505648084597413e-30,-3.881722447274227e-29
b0009,-4.4292713567641205e-33,-1.4943271273444094e-31
b0014,1.8385201466333862e-13,3.1013572075555235e-12
b0015,1.8385201466333862e-13,6.202714415111047e-12
b0019,0.0,0.0
b0023,1.2835895524574386e-07,4.3305151889104206e-06
b0025,1.6682015631664023e-11,5.628101439144232e-10
b0026,4.70248835069918e-10,1.5865038157555704e-08
b0027,4.70248835069918e-10,1.5373443988139047e-10
b0029,4.70248835069918e-10,2.6711062209674796e-10
b0030,0.0,0.0
b0031,3.4411271173011897e-09,1.160951584555566e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,1.78826830920441e-42
b0038,0.0,0.0
b0040,0.0,1.250209430528816e-37
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367727485998474e-10,0.0
b0051,2.0367727485998474e-10,3.701295033256771e-12
b0052,2.0367727485998474e-10,2.520350695020161e-09
b0053,2.0367727485998474e-10,6.871569893416477e-09
b0058,8.085397539913838e-14,2.727814104434043e-12
b0061,8.930043682204271e-41,0.0
b0062,8.930043682204271e-41,-2.1748308888009917e-39
b0063,8.930043682204271e-41,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567288459103826e-10,5.926770699751576e-09
b0072,1.7567288459103826e-10,5.926770699751576e-09
b0073,1.7567288459103826e-10,2.5072675339393663e-09
b0074,1.7567288459103826e-10,1.5545612655225647e-09
b0077,3.293041435223964e-42,7.80557659567323e-41
b0078,3.293041435223964e-42,3.276972509285311e-41
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.3033900062412015e-09,2.1266086274536568e-07
b0099,6.3033900062412015e-09,1.1648221815033697e-10
b0103,2.176949821555421e-12,7.344492832380054e-11
b0104,0.0,0.0
b0109,3.7593015715862245e-08,1.268295813430498e-06
b0110,0.0,0.0
b0112,-7.996870832203723e-31,-2.6979473723755805e-29
b0114,7.532014036034979e-09,2.541116131997926e-07
b0115,7.532014036034979e-09,2.541116131997926e-07
b0116,4.118074672414415e-09,1.38933702629597e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,9.27507712834173e-36
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345495e-12,1.0624647309984283e-10
b0133,3.2780471330166695e-12,6.796048193030705e-11
b0134,3.2780471330166695e-12,1.1059324121418201e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,-1.5757116505448683e-43,7.898165128754249e-44
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588194316148215e-14,7.62070074416435e-13
b0155,0.0,-4.264604783589883e-30
b0156,1.2984944528739e-13,4.380800654010311e-12
b0158,1.963891320515832e-13,0.0
b0159,1.963891320515832e-13,6.625685895137536e-12
b0160,0.0,0.0
b0166,1.0110828167860947e-10,3.4111445414586278e-09
b0168,1.1122031819087855e-13,3.75229976217043e-12
b0169,1.2835895524574386e-07,4.3305151889104206e-06
b0170,1.2835895524574386e-07,2.615969155189508e-07
b0171,0.0,0.0
b0172,1.888193761862686e-12,6.370300965520984e-11
b0173,4.0082453223092295e-08,1.3522833070671018e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.017247282817236e-11,6.805695778143203e-10
b0177,2.0367727485998476e-10,6.871569893416477e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616967167e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805392027015747e-15,4.3202240596908286e-14
b0194,5.82711804916326e-10,1.9659261927743274e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.393924026261028e-06,
b0202,1.393924026261028e-06,
b0203,1.393924026261028e-06,
b0204,1.393924026261028e-06,
b0205,1.393924026261028e-06,
b0206,0.0,
b0207,0.0,-3.812219800386183e-30
b0212,-8.09872688311318e-31,-2.7323110967219935e-29
b0216,0.0,
b0221,1.5836232808678689e-09,5.342755133976407e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.198651890561696e-10,2.7660233345381498e-08
b0241,0.0,0.0
b0242,2.3492544342829214e-08,2.4715948873788e-07
b0243,2.3492544342829214e-08,7.92580618220222e-07
b0244,4.162854347819642e-07,
b0260,-1.7617477783695708e-41,2.57839273454501e-35
b0261,-1.7617477783695708e-41,-5.9437033424370976e-40
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.378670181116824e-09,4.6512938255020995e-08
b0340,1.378670181116824e-09,0.0
b0341,0.0,0.0
b0343,-1.5814077426266115e-64,0.0
b0344,2.646473199165073e-64,0.0
b0347,1.443188813095689e-13,4.475238383134822e-29
b0348,1.443188813095689e-13,1.487294187340985e-28
b0349,1.443188813095689e-13,1.09026120906187e-28
b0350,1.443188813095689e-13,1.193528307947944e-28
b0351,1.443188813095689e-13,4.868963808260439e-12
b0352,1.443188813095689e-13,1.0020526044017067e-28
b0353,0.0,6.055229868505324e-29
b0355,1.1241338666649834e-30,3.238636998502756e-29
b0356,1.1241338666649834e-30,3.7925509557485493e-29
b0365,0.0,-1.864054778820291e-29
b0366,0.0,-3.728109557640582e-29
b0367,0.0,-3.728109557640582e-29
b0368,0.0,0.0
b0369,1.240497482089167e-14,4.185133150786061e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395236726272472e-08,1.1454692962341604e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,-3.6572895108206604e-31,-1.2338794551988835e-29
b0403,0.0,1.39901422095406e-28
b0404,0.0,0.0
b0405,6.490981209819124e-14,2.1898972819028067e-12
b0406,3.894588725891474e-13,1.313938369141684e-11
