,TranscriptionFlux,TranslationFlux
b0002,1.6023667378342405e-08,0.0
b0003,1.6023667378342405e-08,5.405990943998515e-07
b0004,1.6023667378342405e-08,1.2552825708153469e-09
b0007,-7.3042205355414525e-31,-2.4642642121662554e-29
b0008,0.0,0.0
b0009,-7.093320708732223e-32,-2.393111801990633e-30
b0014,1.838520094791667e-13,3.1013571201049236e-12
b0015,1.838520094791667e-13,6.202714240209847e-12
b0019,0.0,-1.1647006675870604e-26
b0023,1.283589553227051e-07,4.330515191506903e-06
b0025,1.6682017408705274e-11,5.628102038674208e-10
b0026,4.702488807197623e-10,1.586503969766908e-08
b0027,4.702488807197623e-10,1.5373443988125721e-10
b0029,4.702488807197623e-10,2.6711062210239584e-10
b0030,0.0,0.0
b0031,3.4411270159585246e-09,1.1609515503650454e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,5.863661962960354e-31,-2.1940986861375636e-28
b0040,5.863661962960354e-31,1.9782552097453347e-29
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367727254950158e-10,0.0
b0051,2.0367727254950158e-10,3.701295035475986e-12
b0052,2.0367727254950158e-10,2.5203509707586564e-09
b0053,2.0367727254950158e-10,6.871569815466462e-09
b0058,8.085397520750091e-14,2.7278140979686668e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,-1.3128191513091977e-29
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567288136243842e-10,5.926770590826564e-09
b0072,1.7567288136243842e-10,5.926770590826564e-09
b0073,1.7567288136243842e-10,2.507267487859611e-09
b0074,1.7567288136243842e-10,1.5545612369520983e-09
b0077,-3.560044794836718e-42,5.947105977655795e-41
b0078,-3.560044794836718e-42,-7.209339520427683e-41
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,-6.53271603879121e-42
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303390000329643e-09,2.1266086254592425e-07
b0099,6.303390000329643e-09,1.1648221815033697e-10
b0103,2.176949821555421e-12,7.344492832380054e-11
b0104,0.0,0.0
b0109,3.7593015718582994e-08,1.2682958135222894e-06
b0110,0.0,0.0
b0112,1.8609272776017236e-36,6.278310559386697e-35
b0114,7.532014042107441e-09,2.541116134046625e-07
b0115,7.532014042107441e-09,2.541116134046625e-07
b0116,4.118074680470835e-09,1.3893370290140076e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,2.3962662499416217e-30,8.084412476074349e-29
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345495e-12,1.0624647309984283e-10
b0133,3.2780471330166695e-12,6.796048193030705e-11
b0134,3.2780471330166695e-12,1.1059324121418201e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,-2.4620494539763567e-45,-7.898165128754249e-44
b0150,0.0,-2.204135946381583e-34
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588195744661914e-14,7.620701226109708e-13
b0155,0.0,-4.264604783589883e-30
b0156,1.2984944600171437e-13,4.380800678109858e-12
b0158,1.9638913195031965e-13,0.0
b0159,1.9638913195031965e-13,6.625685891721153e-12
b0160,-2.105098672080529e-30,-7.102084740520792e-29
b0166,1.0110827870092735e-10,3.4111444409989627e-09
b0168,1.1122031839944987e-13,3.752299769207112e-12
b0169,1.283589553227051e-07,4.330515191506903e-06
b0170,1.283589553227051e-07,2.615969156160663e-07
b0171,0.0,0.0
b0172,1.8881938715947806e-12,6.370301335730059e-11
b0173,4.008245322393981e-08,1.3522833070956949e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472828163166e-11,6.805695778140103e-10
b0177,2.036772725495016e-10,6.871569815466462e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965375e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805389636788762e-15,4.3202232532870806e-14
b0194,5.82711826478445e-10,1.9659262655196097e-08
b0197,0.0,4.231476981481147e-35
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939242822790953e-06,
b0202,1.3939242822790953e-06,
b0203,1.3939242822790953e-06,
b0204,1.3939242822790953e-06,
b0205,1.3939242822790953e-06,
b0206,0.0,
b0207,0.0,8.466044302849923e-64
b0212,-5.942637775499936e-31,-2.004899704872646e-29
b0216,0.0,
b0221,1.5836232808678344e-09,5.342755133976291e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.198650523750784e-10,2.7660228734097926e-08
b0241,0.0,0.0
b0242,2.3492545212125212e-08,2.471594978835371e-07
b0243,2.3492545212125212e-08,7.925806475481291e-07
b0244,4.162854017919953e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,-3.3766635221408533e-29
b0307,0.0,-3.3766635221408533e-29
b0308,0.0,-3.3766635221408533e-29
b0311,0.0,0.0
b0312,0.0,-3.6859610904168493e-63
b0314,-5.823445388587968e-31,-1.9646871275003415e-29
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.378669982666926e-09,4.651293155980992e-08
b0340,1.378669982666926e-09,1.05103160122343e-28
b0341,9.004280822745828e-31,3.0378227053549165e-29
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.443188946280201e-13,3.616029247636709e-29
b0348,1.443188946280201e-13,1.2026165723955896e-28
b0349,1.443188946280201e-13,8.815782441817966e-29
b0350,1.443188946280201e-13,9.650793602089072e-29
b0351,1.443188946280201e-13,4.868964257592199e-12
b0352,1.443188946280201e-13,8.102533303247356e-29
b0353,1.4502166347206757e-30,4.8926739484946693e-29
b0355,-2.3355938563186783e-31,3.238636998502756e-29
b0356,-2.3355938563186783e-31,-7.879718754760798e-30
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2404975605402208e-14,4.185133415460605e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,-6.972630233752808e-29
b0386,3.395236851906616e-08,1.1454693386200282e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.490981808838571e-14,2.1898974839972233e-12
b0406,3.894589085303142e-13,1.3139384903983338e-11
b0408,1.795372724960777e-09,6.057145635310814e-08
b0409,1.795372724960777e-09,6.057145635310814e-08
b0411,0.0,0.0
b0414,1.9327302444079843e-09,6.520556094782369e-08
b0415,1.9327302444079843e-09,1.098182729889453e-10
b0416,1.9327302444079843e-09,8.787133763002007e-12
b0417,1.9327302444079843e-09,1.1712258899199318e-09
b0418,1.9327302444079843e-09,5.139254327684397e-10
b0420,2.042282786915097e-08,6.890159406372533e-07
b0421,2.042282786915097e-08,5.4486152065121124e-11
b0423,2.295284722991376e-13,7.743725661180764e-12
b0425,1.6080941534023906e-12,5.4253138342975134e-11
b0428,1.2405158803051805e-09,4.0848888623357536e-14
