,TranscriptionFlux,TranslationFlux
b0002,1.6023669747513662e-08,0.0
b0003,1.6023669747513662e-08,5.405991743298578e-07
b0004,1.6023669747513662e-08,1.2552827564145183e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8402114009964048e-13,3.1042101455111734e-12
b0015,1.8402114009964048e-13,6.208420291022347e-12
b0019,0.0,0.0
b0023,1.2835899322504323e-07,4.330516470238493e-06
b0025,1.6684057430160818e-11,5.628790291697303e-10
b0026,4.702488276987988e-10,1.5865037908872287e-08
b0027,4.702488276987988e-10,1.537344444363193e-10
b0029,4.702488276987988e-10,2.6711064410332427e-10
b0030,0.0,0.0
b0031,3.441130921980067e-09,1.1609528681605654e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0375625368398568e-10,0.0
b0051,2.0375625368398568e-10,3.70129612840897e-12
b0052,2.0375625368398568e-10,2.5203847299688737e-09
b0053,2.0375625368398568e-10,6.874234444528502e-09
b0058,8.085388079619159e-14,2.7278109127634877e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567256643866408e-10,5.926759966073617e-09
b0072,1.7567256643866408e-10,5.926759966073617e-09
b0073,1.7567256643866408e-10,2.5072629931525484e-09
b0074,1.7567256643866408e-10,1.5545584501344156e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303592090892401e-09,2.126676805840571e-07
b0099,6.303592090892401e-09,1.1648221815033697e-10
b0103,2.1769498215561452e-12,7.344492832382498e-11
b0104,0.0,0.0
b0109,3.7593015485866515e-08,1.2682958056710082e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532025515154414e-09,2.5411200047702597e-07
b0115,7.532025515154414e-09,2.5411200047702597e-07
b0116,4.118146047793808e-09,1.3893611065920415e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317355977e-12,1.0624647309987818e-10
b0133,3.27804713301776e-12,6.796048193032966e-11
b0134,3.27804713301776e-12,1.1059324121421881e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2592696338233692e-14,7.622219615596783e-13
b0155,0.0,0.0
b0156,1.298724998579373e-13,4.381578458470762e-12
b0158,1.9638915622955134e-13,0.0
b0159,1.9638915622955134e-13,6.625686710842666e-12
b0160,0.0,0.0
b0166,1.0110839346888355e-10,3.411148312987299e-09
b0168,1.1122606542095239e-13,3.752493659566067e-12
b0169,1.2835899322504323e-07,4.330516470238493e-06
b0170,1.2835899322504323e-07,2.615969955084081e-07
b0171,0.0,0.0
b0172,1.8881896166529754e-12,6.37028698060378e-11
b0173,4.0082456525385395e-08,1.3522834184783423e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172473142382327e-11,6.805695884149912e-10
b0177,2.0375625368398568e-10,6.874234444528502e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805173670931697e-15,4.3201503917229983e-14
b0194,5.827119961425663e-10,1.9659268379245916e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,2.308964959729027e-06,
b0202,2.308964959729027e-06,
b0203,2.308964959729027e-06,
b0204,2.308964959729027e-06,
b0205,2.308964959729027e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232820520238e-09,5.3427551379714547e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.23803537605587e-10,2.7793103531024747e-08
b0241,0.0,0.0
b0242,2.3492552052285064e-08,2.47159569847237e-07
b0243,2.3492552052285064e-08,7.925808783182853e-07
b0244,4.1628184295051086e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3837732122286612e-09,4.668510196340413e-08
b0340,1.3837732122286612e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431904288185568e-13,0.0
b0348,1.4431904288185568e-13,0.0
b0349,1.4431904288185568e-13,0.0
b0350,1.4431904288185568e-13,0.0
b0351,1.4431904288185568e-13,4.868969259311678e-12
b0352,1.4431904288185568e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2407447239440571e-14,4.185967283944816e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.395237840473951e-08,1.1454696721383126e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.49098847680088e-14,2.189899733603572e-12
b0406,3.894593086080528e-13,1.313939840162143e-11
b0408,1.795611962583312e-09,6.057952764159879e-08
b0409,1.795611962583312e-09,6.057952764159879e-08
b0411,0.0,0.0
b0414,1.9327539771976303e-09,6.520636163372706e-08
b0415,1.9327539771976303e-09,1.0981962149269002e-10
b0416,1.9327539771976303e-09,8.787135572415007e-12
b0417,1.9327539771976303e-09,1.1712259343573546e-09
b0418,1.9327539771976303e-09,5.139254479957515e-10
b0420,2.042283048389044e-08,6.890160288521268e-07
b0421,2.042283048389044e-08,5.4486179101301645e-11
b0423,2.295282050750861e-13,7.743716645699052e-12
b0425,1.6080941534029256e-12,5.425313834299319e-11
b0428,1.2409253708956274e-09,4.0862372719600916e-14
b0429,1.2409253708956274e-09,4.186576742292391e-08
b0430,1.2409253708956274e-09,4.186576742292391e-08
b0431,1.2409253708956274e-09,4.186576742292391e-08
b0432,1.2409253708956274e-09,4.186576742292391e-08
b0433,0.0,0.0
b0436,1.2835899322504323e-07,4.330516470238493e-06
b0444,4.2191425099205793e-10,1.423434826842324e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466904656248e-09,5.096212706075805e-08
b0455,4.31333785308173e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.260548006864527e-08,2.7869055605792395e-06
b0475,6.904192228854358e-16,2.3293045083585996e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5594918061943703e-08,5.374844012972431e-08
b0523,1.5594918061943703e-08,5.261341478494151e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.60089369781463e-11,2.564354434379924e-09
b0529,3.0877340443924393e-09,1.0417254606784153e-07
b0536,2.301838228846745e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,0.0,0.0
b0628,8.374374988012141e-16,2.8253079821184185e-14
b0630,2.0935941947566976e-16,7.0632714659066866e-15
b0632,0.0,0.0
b0635,1.0970854121798558e-13,0.0
b0636,1.0970854121798558e-13,3.701296128408966e-12
b0638,7.508017372478163e-09,0.0
b0639,7.508017372478163e-09,2.533020248402036e-07
b0642,7.508017372478163e-09,2.7249426326832644e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.556777152904011e-12,1.537344444363193e-10
b0661,5.554970375152986e-14,1.8741102665951363e-12
b0662,0.0,0.0
b0664,5.430064151735123e-07,
b0665,5.430064151735123e-07,
b0666,5.430064151735123e-07,
b0668,5.430064151735123e-07,
b0670,5.430064151735123e-07,
b0672,5.430064151735123e-07,
b0673,5.430064151735123e-07,
b0674,5.265902223063391e-10,1.776585787616817e-08
b0677,0.0,0.0
b0678,0.0,0.0
b0679,0.0,0.0
b0680,3.574885263822558e-10,1.2060782906776538e-08
b0684,2.1378740103629227e-16,7.21266066409531e-15
b0688,0.0,0.0
b0692,0.0,0.0
b0693,0.0,0.0
b0696,0.0,0.0
b0697,0.0,0.0
b0698,0.0,0.0
b0709,0.0,0.0
b0720,7.655722094946314e-09,2.582852185947611e-07
b0721,7.001507709831058e-09,2.3621363561777795e-07
b0722,7.001507709831058e-09,2.3621363561777795e-07
b0723,7.001507709831058e-09,2.3621363561777795e-07
b0724,7.001507709831058e-09,2.3621363561777795e-07
b0726,1.1168089297331413e-08,7.128066252414693e-08
b0727,1.1168089297331413e-08,1.4256132504829386e-07
b0728,1.1168089297331413e-08,3.767838421605198e-07
b0729,1.1168089297331413e-08,3.767838421605198e-07
b0731,0.0,0.0
