,TranscriptionFlux,TranslationFlux
b0002,1.602366706718143e-08,0.0
b0003,1.602366706718143e-08,5.405990839020462e-07
b0004,1.602366706718143e-08,1.2552825464392203e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8388514774330353e-13,3.1019161218352817e-12
b0015,1.8388514774330353e-13,6.203832243670563e-12
b0019,0.0,0.0
b0023,1.283589534859832e-07,4.330515129540428e-06
b0025,1.6682367608469054e-11,5.628220187454189e-10
b0026,4.702488513439572e-10,1.5865038706601726e-08
b0027,4.702488513439572e-10,1.537344406494807e-10
b0029,4.702488513439572e-10,2.671106251430024e-10
b0030,0.0,0.0
b0031,3.4411276194931867e-09,1.1609517539827842e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.036905929307257e-10,0.0
b0051,2.036905929307257e-10,3.7012949825131865e-12
b0052,2.036905929307257e-10,2.5203560519217715e-09
b0053,2.036905929307257e-10,6.872019212340273e-09
b0058,8.085395146321774e-14,2.727813296895e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567281161963244e-10,5.926768237875966e-09
b0072,1.7567281161963244e-10,5.926768237875966e-09
b0073,1.7567281161963244e-10,2.5072664924648262e-09
b0074,1.7567281161963244e-10,1.5545606197853401e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.30342408360154e-09,2.1266201243162064e-07
b0099,6.30342408360154e-09,1.1648221815033697e-10
b0103,2.1769498215555446e-12,7.344492832380472e-11
b0104,0.0,0.0
b0109,3.759301566668611e-08,1.2682958117714164e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532033988992304e-09,2.541122863634577e-07
b0115,7.532033988992304e-09,2.541122863634577e-07
b0116,4.118096727033026e-09,1.3893444669814056e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317347285e-12,1.0624647309984885e-10
b0133,3.2780471330168553e-12,6.796048193031091e-11
b0134,3.2780471330168553e-12,1.1059324121418828e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.2588971918954302e-14,7.620963088210097e-13
b0155,0.0,0.0
b0156,1.2985349807177684e-13,4.38093738497942e-12
b0158,1.963891231881274e-13,0.0
b0159,1.963891231881274e-13,6.625685596106355e-12
b0160,0.0,0.0
b0166,1.0110829643417304e-10,3.411145039275021e-09
b0168,1.1122129271195615e-13,3.7523326401127626e-12
b0169,1.283589534859832e-07,4.330515129540428e-06
b0170,1.283589534859832e-07,2.6159691240746746e-07
b0171,0.0,0.0
b0172,1.888192872504465e-12,6.370297965045265e-11
b0173,4.008245368021133e-08,1.3522833224891728e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472881157074e-11,6.805695796018943e-10
b0177,2.036905929307257e-10,6.872019212340273e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.280534906436389e-15,4.3202095651496357e-14
b0194,5.827118170995045e-10,1.9659262338773734e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.393921488576799e-06,
b0202,1.393921488576799e-06,
b0203,1.393921488576799e-06,
b0204,1.393921488576799e-06,
b0205,1.393921488576799e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.583623281067595e-09,5.342755134650234e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.205570948400842e-10,2.7683576543374973e-08
b0241,0.0,0.0
b0242,2.349254483400489e-08,2.471594939054228e-07
b0243,2.349254483400489e-08,7.925806347912803e-07
b0244,4.1628471886564637e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3794911009139282e-09,4.654063406824595e-08
b0340,1.3794911009139282e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431890955775111e-13,0.0
b0348,1.4431890955775111e-13,0.0
b0349,1.4431890955775111e-13,0.0
b0350,1.4431890955775111e-13,0.0
b0351,1.4431890955775111e-13,4.868964761284573e-12
b0352,1.4431890955775111e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2405401864465635e-14,4.1852772247760555e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.3952367972591506e-08,1.1454693201833184e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
b0405,6.490982480328001e-14,2.1898977105412283e-12
b0406,3.894589488196801e-13,1.3139386263247369e-11
b0408,1.7954131558588323e-09,6.057282039208613e-08
b0409,1.7954131558588323e-09,6.057282039208613e-08
b0411,0.0,0.0
b0414,1.932734278773502e-09,6.520569705738548e-08
b0415,1.932734278773502e-09,1.0981850222272225e-10
b0416,1.932734278773502e-09,8.849851189701254e-12
b0417,1.932734278773502e-09,1.1712259509761315e-09
b0418,1.932734278773502e-09,5.139254353365669e-10
b0420,2.0422828243736376e-08,6.890159532748429e-07
b0421,2.0422828243736376e-08,5.448615673277589e-11
b0423,2.2952840741959887e-13,7.743723472304833e-12
b0425,1.6080941534024817e-12,5.4253138342978216e-11
b0428,1.2405865767079837e-09,4.085121658185451e-14
b0429,1.2405865767079837e-09,4.1854337340989256e-08
b0430,1.2405865767079837e-09,4.1854337340989256e-08
b0431,1.2405865767079837e-09,4.1854337340989256e-08
b0432,1.2405865767079837e-09,4.1854337340989256e-08
b0433,0.0,0.0
b0436,1.283589534859832e-07,4.330515129540428e-06
b0444,4.219138612213208e-10,1.4234335118518006e-08
b0446,0.0,0.0
b0451,0.0,0.0
b0452,1.5105466893336823e-09,5.09621270225691e-08
b0455,4.3132279598770805e-08,
b0459,0.0,0.0
b0462,0.0,0.0
b0463,0.0,0.0
b0469,0.0,0.0
b0474,8.258752692616279e-08,2.786299865744312e-06
b0475,6.902307264413812e-16,2.3286685677555684e-14
b0477,0.0,0.0
b0480,0.0,0.0
b0484,0.0,0.0
b0485,0.0,0.0
b0494,0.0,0.0
b0505,0.0,0.0
b0507,0.0,0.0
b0508,0.0,0.0
b0509,0.0,0.0
b0511,0.0,0.0
b0512,0.0,0.0
b0514,0.0,0.0
b0516,0.0,0.0
b0517,0.0,0.0
b0521,0.0,0.0
b0522,1.5531119862415952e-08,5.3528557364449025e-08
b0523,1.5531119862415952e-08,5.239817536393568e-07
b0524,1.3016898115633559e-12,4.3915810076772714e-11
b0526,7.600899662698536e-11,2.5643564467849257e-09
b0529,3.0807119551401326e-09,1.0393563806164296e-07
b0536,2.301614908998184e-09,
b0572,0.0,0.0
b0573,0.0,0.0
b0574,0.0,0.0
b0575,0.0,0.0
b0576,0.0,0.0
b0578,0.0,0.0
b0583,0.0,0.0
b0584,0.0,0.0
b0585,0.0,0.0
b0586,0.0,0.0
b0588,0.0,0.0
b0589,0.0,0.0
b0590,0.0,0.0
b0591,0.0,0.0
b0592,0.0,0.0
b0593,0.0,0.0
b0594,0.0,0.0
b0595,0.0,0.0
b0596,0.0,0.0
b0604,0.0,0.0
b0612,0.0,0.0
b0613,0.0,0.0
b0615,0.0,0.0
b0616,0.0,0.0
b0617,0.0,0.0
b0621,0.0,0.0
b0622,0.0,0.0
b0627,0.0,0.0
b0628,8.373923265659443e-16,2.825155582115958e-14
b0630,2.093481264144371e-16,7.062890465819051e-15
b0632,0.0,0.0
b0635,1.09708507252977e-13,0.0
b0636,1.09708507252977e-13,3.7012949825131825e-12
b0638,7.508017408591166e-09,0.0
b0639,7.508017408591166e-09,2.533020260585674e-07
b0642,7.508017408591166e-09,2.7249464358045314e-08
b0650,0.0,0.0
b0651,0.0,0.0
b0652,0.0,0.0
b0653,0.0,0.0
b0654,0.0,0.0
b0655,0.0,0.0
b0657,4.556777040659943e-12,1.537344406494807e-10
b0661,5.554991924350884e-14,1.8741175367640644e-12
b0662,0.0,0.0
b0664,5.430066390915952e-07,
b0665,5.430066390915952e-07,
b0666,5.430066390915952e-07,
b0668,5.430066390915952e-07,
b0670,5.430066390915952e-07,
b0672,5.430066390915952e-07,
b0673,5.430066390915952e-07,
b0674,5.265901460634533e-10,1.776585530392088e-08
b0677,0.0,0.0
b0678,0.0,0.0
b0679,0.0,0.0
b0680,3.5748944657869434e-10,1.2060813951939271e-08
b0684,2.1261650957826597e-16,7.173157668501113e-15
b0688,0.0,0.0
b0692,0.0,0.0
b0693,0.0,0.0
b0696,0.0,0.0
b0697,0.0,0.0
b0698,0.0,0.0
b0709,0.0,0.0
b0720,7.654744539899579e-09,2.58252238293778e-07
b0721,7.000442815841539e-09,2.361777087158539e-07
b0722,7.000442815841539e-09,2.361777087158539e-07
b0723,7.000442815841539e-09,2.361777087158539e-07
b0724,7.000442815841539e-09,2.361777087158539e-07
b0726,1.1166234554628792e-08,7.126982109847027e-08
b0727,1.1166234554628792e-08,1.4253964219694054e-07
b0728,1.1166234554628792e-08,3.767212677072623e-07
b0729,1.1166234554628792e-08,3.767212677072623e-07
b0731,0.0,0.0
b0732,0.0,0.0
b0733,0.0,0.0
b0734,0.0,0.0
b0736,0.0,0.0
b0743,0.0,
b0744,0.0,
b0745,0.0,
b0746,1.788859578828739e-06,
b0747,1.788859578828739e-06,
b0748,0.0,
b0749,0.0,
b0750,3.759301566668611e-08,1.2682958117714164e-06
b0751,3.759301566668611e-08,0.0
b0752,0.0,0.0
b0754,0.0,0.0
b0755,0.0,0.0
b0756,0.0,0.0
b0757,0.0,0.0
b0758,0.0,0.0
b0759,0.0,0.0
b0763,0.0,0.0
b0764,0.0,0.0
b0765,0.0,0.0
b0766,0.0,0.0
b0767,1.699240329516723e-08,5.732818596484574e-07
b0774,2.0240081366477622e-16,6.8285052347541936e-15
b0775,3.3545941144367106e-16,7.95017057066615e-15
b0776,3.3545941144367106e-16,7.522891299459484e-15
b0777,3.3545941144367106e-16,8.450401645854446e-15
b0778,3.3545941144367106e-16,1.1317574794361196e-14
b0781,0.0,0.0
b0783,0.0,0.0
b0784,0.0,0.0
b0785,0.0,0.0
b0789,0.0,0.0
b0805,0.0,0.0
b0807,5.48542536264885e-14,1.8506474912565912e-12
b0809,0.0,0.0
b0810,0.0,0.0
b0811,0.0,0.0
b0813,0.0,0.0
b0822,0.0,0.0
b0825,0.0,0.0
b0826,0.0,0.0
b0827,0.0,0.0
b0828,0.0,0.0
b0829,0.0,0.0
b0830,0.0,0.0
b0831,0.0,0.0
b0832,0.0,0.0
b0837,0.0,0.0
b0839,0.0,0.0
b0841,1.0570039466614879e-10,3.566071129974868e-09
b0842,0.0,0.0
b0849,0.0,0.0
b0854,0.0,0.0
b0855,0.0,0.0
b0856,0.0,0.0
b0857,0.0,0.0
b0859,5.48542536264885e-14,1.8506474912565912e-12
b0860,0.0,0.0
b0861,0.0,0.0
b0862,0.0,0.0
b0863,0.0,0.0
b0864,0.0,0.0
b0870,0.0,0.0
b0871,0.0,0.0
b0875,0.0,0.0
b0883,0.0,
b0884,3.078309485503427e-11,1.038545846498827e-09
b0886,0.0,0.0
b0887,0.0,0.0
b0888,7.120348251164027e-10,2.4022302295125597e-08
b0891,3.2910056404766294e-10,1.1103042935795841e-08
b0893,7.968329176451661e-10,2.6883181202899488e-08
b0894,0.0,0.0
b0895,0.0,0.0
b0896,0.0,0.0
b0902,1.0630827752511531e-16,3.5865796013066346e-15
b0903,0.0,0.0
b0904,0.0,0.0
b0907,2.966650566666729e-08,3.266655279717393e-09
b0908,2.966650566666729e-08,1.0008748758155666e-06
b0910,5.28980589460141e-09,1.7846502979946038e-07
b0911,1.283589534859832e-07,4.330515129540428e-06
b0914,1.6291815883583112e-11,5.496457649076112e-10
b0915,1.6291815883583112e-11,3.402890128758696e-11
b0918,3.333706345925658e-09,1.1247104605018831e-07
b0928,1.7401420955414338e-09,5.870811086906581e-08
b0929,0.0,0.0
b0930,6.379874817425952e-10,2.1524127200409162e-08
b0931,0.0,0.0
b0932,0.0,0.0
b0933,0.0,0.0
b0934,0.0,0.0
b0935,0.0,0.0
b0936,0.0,0.0
b0937,0.0,0.0
b0945,7.136163544483051e-10,2.4075659201781612e-08
b0948,2.1941701450595426e-13,7.402589965026373e-12
b0954,0.0,0.0
b0957,0.0,0.0
b0963,0.0,0.0
