,TranscriptionFlux,TranslationFlux
b0002,1.6023668201385142e-08,0.0
b0003,1.6023668201385142e-08,5.405991221672875e-07
b0004,1.6023668201385142e-08,1.2552826352919229e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.8385216978361618e-13,3.1013598242436883e-12
b0015,1.8385216978361618e-13,6.2027196484873765e-12
b0019,0.0,0.0
b0023,1.283589624392725e-07,4.330515431602369e-06
b0025,1.6682017929524324e-11,5.628102214385735e-10
b0026,4.702487875553878e-10,1.5865036554532415e-08
b0027,4.702487875553878e-10,1.5373443988592732e-10
b0029,4.702487875553878e-10,2.671106200281377e-10
b0030,0.0,0.0
b0031,3.441128146068865e-09,1.1609519316364561e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,0.0,0.0
b0049,2.0367735352532383e-10,0.0
b0051,2.0367735352532383e-10,3.701295240685787e-12
b0052,2.0367735352532383e-10,2.520353345121626e-09
b0053,2.0367735352532383e-10,6.871572547391379e-09
b0058,8.085397509701708e-14,2.727814094241214e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567301409818204e-10,5.926775069003819e-09
b0072,1.7567301409818204e-10,5.926775069003819e-09
b0073,1.7567301409818204e-10,2.5072693823125955e-09
b0074,1.7567301409818204e-10,1.5545624115548043e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303390207524065e-09,2.1266086953615404e-07
b0099,6.303390207524065e-09,1.1648221815033697e-10
b0103,2.176949821555422e-12,7.344492832380057e-11
b0104,0.0,0.0
b0109,3.759301567357995e-08,1.2682958120039972e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.53201400434503e-09,2.541116121306517e-07
b0115,7.53201400434503e-09,2.541116121306517e-07
b0116,4.118074734719228e-09,1.3893370473160804e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345508e-12,1.0624647309984287e-10
b0133,3.2780471330166703e-12,6.796048193030707e-11
b0134,3.2780471330166703e-12,1.1059324121418204e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.258819981146756e-14,7.620702598149828e-13
b0155,0.0,0.0
b0156,1.298494713970231e-13,4.380801534885061e-12
b0158,1.9638913567652256e-13,0.0
b0159,1.9638913567652256e-13,6.6256860174340665e-12
b0160,0.0,0.0
b0166,1.0110831190618559e-10,3.4111455612626397e-09
b0168,1.1122032811417023e-13,3.7523000969578645e-12
b0169,1.283589624392725e-07,4.330515431602369e-06
b0170,1.283589624392725e-07,2.615969311084216e-07
b0171,0.0,0.0
b0172,1.888192178686121e-12,6.370295624272958e-11
b0173,4.008245291267793e-08,1.3522832965944851e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.017247282848532e-11,6.80569577824879e-10
b0177,2.0367735352532383e-10,6.871572547391379e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805425917847657e-15,4.3202354936232776e-14
b0194,5.827113768580544e-10,1.965924748611088e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.393925660689837e-06,
b0202,1.393925660689837e-06,
b0203,1.393925660689837e-06,
b0204,1.393925660689837e-06,
b0205,1.393925660689837e-06,
b0206,8.187576877035902e-07,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808690485e-09,5.342755133980387e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.198688291568439e-10,2.7660356153417984e-08
b0241,0.0,0.0
b0242,2.349252708527953e-08,2.4715930717529175e-07
b0243,2.349252708527953e-08,7.925800359929759e-07
b0244,4.162840579973129e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
