,TranscriptionFlux,TranslationFlux
b0002,1.6023666229869814e-08,0.0
b0003,1.6023666229869814e-08,5.405990556532133e-07
b0004,1.6023666229869814e-08,1.2552824808448307e-09
b0007,1.1685746354639363e-31,3.942483170390117e-30
b0008,0.0,0.0
b0009,-3.536113470018794e-32,-1.1929976418326198e-30
b0014,1.838854025515899e-13,3.1019204201374624e-12
b0015,1.838854025515899e-13,6.203840840274925e-12
b0019,0.0,-4.7707258553163047e-60
b0023,1.2835894754205536e-07,4.3305149290069335e-06
b0025,1.6682379806923694e-11,5.628224302912514e-10
b0026,4.702488261180666e-10,1.586503785554227e-08
b0027,4.702488261180666e-10,1.537344406704843e-10
b0029,4.702488261180666e-10,2.6711062510762676e-10
b0030,-3.4583054986077563e-31,-1.1667471475551681e-29
b0031,3.441127441710386e-09,1.1609516940032433e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,5.863661962960354e-31,0.0
b0040,5.863661962960354e-31,5.908330379966164e-27
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0369095711626e-10,0.0
b0051,2.0369095711626e-10,3.701294811117038e-12
b0052,2.0369095711626e-10,2.52035601789872e-09
b0053,2.0369095711626e-10,6.872031499063742e-09
b0058,8.085394803437968e-14,2.7278131812144444e-12
b0061,-1.1219708196604876e-30,0.0
b0062,-1.1219708196604876e-30,-3.785253367598691e-29
b0063,-1.1219708196604876e-30,2.6973393065105867e-29
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567280224625097e-10,5.926767921641148e-09
b0072,1.7567280224625097e-10,5.926767921641148e-09
b0073,1.7567280224625097e-10,2.507266358684504e-09
b0074,1.7567280224625097e-10,1.5545605368385848e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303425015397321e-09,2.1266204386811663e-07
b0099,6.303425015397321e-09,1.1648221815033697e-10
b0103,2.1769498215555475e-12,7.344492832380481e-11
b0104,0.0,0.0
b0109,3.75930156637105e-08,1.2682958116710264e-06
b0110,0.0,0.0
b0112,-5.143070388608301e-31,-1.7351453502300276e-29
b0114,7.532030370526397e-09,2.5411216428532507e-07
b0115,7.532030370526397e-09,2.5411216428532507e-07
b0116,4.118094598174612e-09,1.3893437487569792e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
