,TranscriptionFlux,TranslationFlux
b0002,1.6023685595731646e-08,0.0
b0003,1.6023685595731646e-08,5.405997090097216e-07
b0004,1.6023685595731646e-08,1.2552839979525099e-09
b0007,0.0,0.0
b0008,0.0,0.0
b0009,0.0,0.0
b0014,1.838720778735415e-13,3.1016956492184197e-12
b0015,1.838720778735415e-13,6.203391298436839e-12
b0019,0.0,0.0
b0023,1.283590883874709e-07,4.330519680784556e-06
b0025,1.6682211685199517e-11,5.628167582781166e-10
b0026,4.702494209174479e-10,1.5865057922609275e-08
b0027,4.702494209174479e-10,1.5373443997420507e-10
b0029,4.702494209174479e-10,2.671106261524291e-10
b0030,0.0,0.0
b0031,3.441130599788487e-09,1.160952759461057e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367888419103257e-10,0.0
b0051,2.0367888419103257e-10,3.701298872465434e-12
b0052,2.0367888419103257e-10,2.5203483422547317e-09
b0053,2.0367888419103257e-10,6.871624188284593e-09
b0058,8.08540463220939e-14,2.7278164971999823e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.7567303111168993e-10,5.9267756429976964e-09
b0072,1.7567303111168993e-10,5.9267756429976964e-09
b0073,1.7567303111168993e-10,2.5072696251355907e-09
b0074,1.7567303111168993e-10,1.554562562110426e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303394124865899e-09,2.126610016976248e-07
b0099,6.303394124865899e-09,1.1648221815033697e-10
b0103,2.176949821555441e-12,7.344492832380122e-11
b0104,0.0,0.0
b0109,3.759301576011775e-08,1.2682958149235696e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.532080011093193e-09,2.5411383903585633e-07
b0115,7.532080011093193e-09,2.5411383903585633e-07
b0116,4.118113160516028e-09,1.389350011234053e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,0.0,0.0
b0124,0.0,0.0
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345786e-12,1.062464730998438e-10
b0133,3.2780471330166994e-12,6.796048193030768e-11
b0134,3.2780471330166994e-12,1.1059324121418302e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,0.0
b0154,2.258829540596058e-14,7.620734849378672e-13
b0155,0.0,0.0
b0156,1.298506691352415e-13,4.380841943624267e-12
b0158,1.966372788382591e-13,0.0
b0159,1.966372788382591e-13,6.634057756896008e-12
b0160,0.0,0.0
b0166,1.0110838400214899e-10,3.4111479936029776e-09
b0168,1.1122146287818824e-13,3.752338381102561e-12
b0169,1.283590883874709e-07,4.330519680784556e-06
b0170,1.283590883874709e-07,2.6159718707263644e-07
b0171,0.0,0.0
b0172,1.8881953396443402e-12,6.370306288567907e-11
b0173,4.0082453831685276e-08,1.3522833275995307e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472834574934e-11,6.805695780303275e-10
b0177,2.0367888419103257e-10,6.871624188284593e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616965327e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805380323089437e-15,4.320220111074189e-14
b0194,5.827125430838551e-10,1.965928683169868e-08
b0197,0.0,0.0
b0198,0.0,0.0
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939234367967175e-06,
b0202,1.3939234367967175e-06,
b0203,1.3939234367967175e-06,
b0204,1.3939234367967175e-06,
b0205,1.3939234367967175e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808921667e-09,5.342755134058382e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.199321643687208e-10,2.7662492927564368e-08
b0241,0.0,0.0
b0242,2.3492574102709254e-08,2.4715980183452155e-07
b0243,2.3492574102709254e-08,7.925816222453194e-07
b0244,4.1628542072858104e-07,
b0260,0.0,-1.332159369698717e-33
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3786577993855096e-09,4.65125205258846e-08
b0340,1.3786577993855096e-09,0.0
b0341,0.0,0.0
b0343,0.0,0.0
b0344,0.0,0.0
b0347,1.4431905271812374e-13,0.0
b0348,1.4431905271812374e-13,0.0
b0349,1.4431905271812374e-13,0.0
b0350,1.4431905271812374e-13,0.0
