,TranscriptionFlux,TranslationFlux
b0002,1.602366749532452e-08,0.0
b0003,1.602366749532452e-08,5.405990983465401e-07
b0004,1.602366749532452e-08,1.2552825799796418e-09
b0007,3.8234221399238275e-36,1.2899285148322775e-34
b0008,0.0,0.0
b0009,1.5712815465636422e-32,5.3011171604000325e-31
b0014,1.8385200885722976e-13,3.101357109613613e-12
b0015,1.8385200885722976e-13,6.202714219227226e-12
b0019,0.0,0.0
b0023,1.283589554735102e-07,4.330515196594696e-06
b0025,1.668201740316954e-11,5.628102036806586e-10
b0026,4.702488825157745e-10,1.586503975826211e-08
b0027,4.702488825157745e-10,1.5373443988124207e-10
b0029,4.702488825157745e-10,2.671106220535371e-10
b0030,0.0,0.0
b0031,3.441127036229076e-09,1.1609515572038306e-07
b0032,0.0,0.0
b0033,0.0,0.0
b0036,0.0,0.0
b0037,0.0,0.0
b0038,0.0,0.0
b0040,0.0,0.0
b0047,0.0,0.0
b0048,2.1538946061809602e-10,7.266710210846904e-09
b0049,2.0367727228686098e-10,0.0
b0051,2.0367727228686098e-10,3.701295039824528e-12
b0052,2.0367727228686098e-10,2.5203509727741523e-09
b0053,2.0367727228686098e-10,6.871569806605615e-09
b0058,8.085397505946465e-14,2.727814092974288e-12
b0061,0.0,0.0
b0062,0.0,0.0
b0063,0.0,0.0
b0066,0.0,0.0
b0067,0.0,0.0
b0068,0.0,0.0
b0070,0.0,0.0
b0071,1.756728792337753e-10,5.92677051901071e-09
b0072,1.756728792337753e-10,5.92677051901071e-09
b0073,1.756728792337753e-10,2.5072674574785538e-09
b0074,1.756728792337753e-10,1.5545612181151717e-09
b0077,0.0,0.0
b0078,0.0,0.0
b0082,0.0,0.0
b0084,3.295468281136415e-09,8.120407879608565e-10
b0085,3.295468281136415e-09,3.649496113209137e-08
b0086,3.295468281136415e-09,1.1110483804241774e-08
b0087,3.295468281136415e-09,4.8167680361394045e-11
b0088,3.295468281136415e-09,1.1118098786883793e-07
b0090,3.295468281136415e-09,1.1890798086938233e-08
b0091,3.295468281136415e-09,4.9682548859608406e-08
b0092,3.295468281136415e-09,0.0
b0096,3.295468281136415e-09,1.0259835332473553e-08
b0098,6.303389999657635e-09,2.1266086252325238e-07
b0099,6.303389999657635e-09,1.1648221815033697e-10
b0103,2.176949821555421e-12,7.344492832380054e-11
b0104,0.0,0.0
b0109,3.7593015717868495e-08,1.2682958134981839e-06
b0110,0.0,0.0
b0112,0.0,0.0
b0114,7.53201404546485e-09,2.541116135179332e-07
b0115,7.53201404546485e-09,2.541116135179332e-07
b0116,4.118074682445371e-09,1.3893370296801678e-07
b0118,0.0,0.0
b0120,0.0,0.0
b0121,0.0,0.0
b0123,-1.6253007762845211e-49,2.4646527232441296e-48
b0124,1.2765215804349758e-37,3.885061606171972e-36
b0125,0.0,0.0
b0126,0.0,0.0
b0131,3.1492064317345495e-12,1.0624647309984283e-10
b0133,3.2780471330166695e-12,6.796048193030705e-11
b0134,3.2780471330166695e-12,1.1059324121418201e-10
b0142,2.989636006146904e-12,1.0086295972997131e-10
b0149,0.0,0.0
b0150,0.0,0.0
b0151,0.0,0.0
b0152,0.0,0.0
b0153,0.0,-1.9592414154957584e-35
b0154,2.2588195748423307e-14,7.62070122737871e-13
b0155,0.0,0.0
b0156,1.298494459938863e-13,4.380800677845757e-12
b0158,1.963891320894781e-13,0.0
b0159,1.963891320894781e-13,6.625685896416017e-12
b0160,0.0,0.0
b0166,1.0110827929652307e-10,3.4111444610928965e-09
b0168,1.1122031845958787e-13,3.752299771236021e-12
b0169,1.283589554735102e-07,4.330515196594696e-06
b0170,1.283589554735102e-07,2.61596915914487e-07
b0171,0.0,0.0
b0172,1.8881938900338906e-12,6.370301397939077e-11
b0173,4.0082453216608106e-08,1.3522833068483411e-06
b0174,2.0797377355918115e-13,7.016523183511293e-12
b0175,2.0172472828162122e-11,6.80569577813975e-10
b0177,2.0367727228686098e-10,6.871569806605615e-09
b0179,3.856944972021524e-09,1.3012382932031313e-07
b0180,2.29459838406777e-09,2.4725967616966397e-14
b0181,2.29459838406777e-09,7.741410122597791e-08
b0182,8.816137704131401e-11,2.9743478483580753e-09
b0185,4.6493820464136113e-10,1.568587055924107e-08
b0186,0.0,0.0
b0188,1.2805389492915008e-15,4.320223204747617e-14
b0194,5.827118192757885e-10,1.9659262412196194e-08
b0197,0.0,0.0
b0198,0.0,-1.8066012498287586e-35
b0199,0.0,0.0
b0200,0.0,0.0
b0201,1.3939242637140049e-06,
b0202,1.3939242637140049e-06,
b0203,1.3939242637140049e-06,
b0204,1.3939242637140049e-06,
b0205,1.3939242637140049e-06,
b0206,0.0,
b0207,0.0,0.0
b0212,0.0,0.0
b0216,0.0,
b0221,1.5836232808678304e-09,5.3427551339762775e-08
b0222,0.0,0.0
b0237,0.0,0.0
b0238,8.198650377534988e-10,2.7660228240801823e-08
b0241,0.0,0.0
b0242,2.349254492174371e-08,2.471594948285021e-07
b0243,2.349254492174371e-08,7.92580637751372e-07
b0244,4.1628539969779253e-07,
b0260,0.0,0.0
b0261,0.0,0.0
b0273,0.0,0.0
b0306,0.0,0.0
b0307,0.0,0.0
b0308,0.0,0.0
b0311,0.0,0.0
b0312,0.0,0.0
b0314,0.0,0.0
b0323,0.0,0.0
b0331,0.0,0.0
b0333,0.0,0.0
b0334,0.0,0.0
b0336,0.0,0.0
b0337,0.0,0.0
b0339,1.3786699651667562e-09,4.651293096939727e-08
b0340,1.3786699651667562e-09,0.0
b0341,0.0,0.0
b0343,7.907038713133057e-65,-8.669314744758238e-63
b0344,-1.3232365995825365e-64,0.0
b0347,1.443188947488651e-13,0.0
b0348,1.443188947488651e-13,0.0
b0349,1.443188947488651e-13,0.0
b0350,1.443188947488651e-13,0.0
b0351,1.443188947488651e-13,4.868964261669211e-12
b0352,1.443188947488651e-13,0.0
b0353,0.0,0.0
b0355,0.0,0.0
b0356,0.0,0.0
b0365,0.0,0.0
b0366,0.0,0.0
b0367,0.0,0.0
b0368,0.0,0.0
b0369,1.2404975607467889e-14,4.185133416157515e-13
b0381,6.932026377289837e-11,2.338695064891212e-09
b0383,0.0,0.0
b0386,3.3952368099395164e-08,1.1454693244613617e-06
b0388,0.0,0.0
b0394,0.0,0.0
b0401,0.0,0.0
b0403,0.0,0.0
b0404,0.0,0.0
